Category,Sub-Category,Year,Quarter,Value Column Name,Value
"Technology","Accessories","2014","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.7343097898948963"
"Technology","Accessories","2014","Qtr 3","Sum of Sales","7705.984"
"Technology","Accessories","2014","Qtr 3","Sum of Profit","1685.6122999999998"
"Technology","Accessories","2014","Qtr 3","Sum of Profit - Sum of Sales","-6020.371700000001"
"Technology","Accessories","2014","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.7812593044574192"
"Technology","Accessories","2014","Qtr 4","Sum of Sales","10341.954000000002"
"Technology","Accessories","2014","Qtr 4","Sum of Profit","2554.0737"
"Technology","Accessories","2014","Qtr 4","Sum of Profit - Sum of Sales","-7787.880300000002"
"Technology","Accessories","2014","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.753037607786691"
"Technology","Accessories","2015","Qtr 1","Sum of Sales","3149.7279999999996"
"Technology","Accessories","2015","Qtr 1","Sum of Profit","670.5037999999997"
"Technology","Accessories","2015","Qtr 1","Sum of Profit - Sum of Sales","-2479.2241999999997"
"Technology","Accessories","2015","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.7871232690568837"
"Technology","Accessories","2015","Qtr 2","Sum of Sales","4600.2480000000005"
"Technology","Accessories","2015","Qtr 2","Sum of Profit","1238.1835999999998"
"Technology","Accessories","2015","Qtr 2","Sum of Profit - Sum of Sales","-3362.0644000000007"
"Technology","Accessories","2015","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.7308441631842458"
"Technology","Accessories","2015","Qtr 3","Sum of Sales","11973.883999999998"
"Technology","Accessories","2015","Qtr 3","Sum of Profit","3099.461799999999"
"Technology","Accessories","2015","Qtr 3","Sum of Profit - Sum of Sales","-8874.422199999999"
"Technology","Accessories","2015","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.7411481687980275"
"Technology","Accessories","2015","Qtr 4","Sum of Sales","20800.100000000002"
"Technology","Accessories","2015","Qtr 4","Sum of Profit","5189.126000000001"
"Technology","Accessories","2015","Qtr 4","Sum of Profit - Sum of Sales","-15610.974000000002"
"Technology","Accessories","2015","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.7505239878654428"
"Technology","Accessories","2016","Qtr 1","Sum of Sales","4890.926000000001"
"Technology","Accessories","2016","Qtr 1","Sum of Profit","1035.9632999999994"
"Technology","Accessories","2016","Qtr 1","Sum of Profit - Sum of Sales","-3854.962700000002"
"Technology","Accessories","2016","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.7881866746706045"
"Technology","Accessories","2016","Qtr 2","Sum of Sales","7222.557999999999"
"Technology","Accessories","2016","Qtr 2","Sum of Profit","1684.7750999999994"
"Technology","Accessories","2016","Qtr 2","Sum of Profit - Sum of Sales","-5537.7829"
"Technology","Accessories","2016","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.7667342927533431"
"Technology","Accessories","2016","Qtr 3","Sum of Sales","12445.411999999995"
"Technology","Accessories","2016","Qtr 3","Sum of Profit","2585.2865"
"Technology","Accessories","2016","Qtr 3","Sum of Profit - Sum of Sales","-9860.125499999995"
"Technology","Accessories","2016","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.7922699144070119"
"Technology","Accessories","2016","Qtr 4","Sum of Sales","17336.957999999995"
"Technology","Accessories","2016","Qtr 4","Sum of Profit","4358.2636"
"Technology","Accessories","2016","Qtr 4","Sum of Profit - Sum of Sales","-12978.694399999995"
"Technology","Accessories","2016","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.7486142840053024"
"Technology","Copiers","2014","Qtr 1","Sum of Sales",
"Technology","Copiers","2014","Qtr 1","Sum of Profit",
"Technology","Copiers","2014","Qtr 1","Sum of Profit - Sum of Sales",
"Technology","Copiers","2014","Qtr 1","(Sum of Profit - Sum of Sales)%",
"Technology","Copiers","2014","Qtr 2","Sum of Sales","2999.93"
"Technology","Copiers","2014","Qtr 2","Sum of Profit","464.98850000000004"
"Technology","Copiers","2014","Qtr 2","Sum of Profit - Sum of Sales","-2534.9415"
"Technology","Copiers","2014","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.8450002166717223"
"Technology","Copiers","2014","Qtr 3","Sum of Sales","4109.928"
"Technology","Copiers","2014","Qtr 3","Sum of Profit","1586.9721"
"Technology","Copiers","2014","Qtr 3","Sum of Profit - Sum of Sales","-2522.9559"
"Technology","Copiers","2014","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.6138686371148108"
"Technology","Copiers","2014","Qtr 4","Sum of Sales","3739.924"
"Technology","Copiers","2014","Qtr 4","Sum of Profit","860.9826999999999"
"Technology","Copiers","2014","Qtr 4","Sum of Profit - Sum of Sales","-2878.9413"
"Technology","Copiers","2014","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.7697860437805688"
"Technology","Copiers","2015","Qtr 1","Sum of Sales","4269.914000000001"
"Technology","Copiers","2015","Qtr 1","Sum of Profit","1858.4616999999998"
"Technology","Copiers","2015","Qtr 1","Sum of Profit - Sum of Sales","-2411.452300000001"
"Technology","Copiers","2015","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.5647543018430817"
"Technology","Copiers","2015","Qtr 2","Sum of Sales","6379.83"
"Technology","Copiers","2015","Qtr 2","Sum of Profit","2241.9406"
"Technology","Copiers","2015","Qtr 2","Sum of Profit - Sum of Sales","-4137.8894"
"Technology","Copiers","2015","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.6485892884293155"
"Technology","Copiers","2015","Qtr 3","Sum of Sales","5119.912000000001"
"Technology","Copiers","2015","Qtr 3","Sum of Profit","1600.9739"
"Technology","Copiers","2015","Qtr 3","Sum of Profit - Sum of Sales","-3518.938100000001"
"Technology","Copiers","2015","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.687304410700809"
"Technology","Copiers","2015","Qtr 4","Sum of Sales","10409.794000000002"
"Technology","Copiers","2015","Qtr 4","Sum of Profit","4228.9226"
"Technology","Copiers","2015","Qtr 4","Sum of Profit - Sum of Sales","-6180.871400000002"
"Technology","Copiers","2015","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.5937553999627659"
"Technology","Copiers","2016","Qtr 1","Sum of Sales","959.9680000000001"
"Technology","Copiers","2016","Qtr 1","Sum of Profit","119.99599999999992"
"Technology","Copiers","2016","Qtr 1","Sum of Profit - Sum of Sales","-839.9720000000002"
"Technology","Copiers","2016","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.8750000000000001"
"Technology","Copiers","2016","Qtr 2","Sum of Sales","10439.939999999999"
"Technology","Copiers","2016","Qtr 2","Sum of Profit","1564.9882999999988"
"Technology","Copiers","2016","Qtr 2","Sum of Profit - Sum of Sales","-8874.9517"
"Technology","Copiers","2016","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.8500960446132833"
"Technology","Copiers","2016","Qtr 3","Sum of Sales","11619.722000000002"
"Technology","Copiers","2016","Qtr 3","Sum of Profit","3895.9001"
"Technology","Copiers","2016","Qtr 3","Sum of Profit - Sum of Sales","-7723.821900000002"
"Technology","Copiers","2016","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.6647165827203095"
"Technology","Copiers","2016","Qtr 4","Sum of Sales","26579.779999999995"
"Technology","Copiers","2016","Qtr 4","Sum of Profit","12161.908199999998"
"Technology","Copiers","2016","Qtr 4","Sum of Profit - Sum of Sales","-14417.871799999997"
"Technology","Copiers","2016","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.5424375897768905"
"Technology","Machines","2014","Qtr 1","Sum of Sales","25314.658"
"Technology","Machines","2014","Qtr 1","Sum of Profit","-1255.4678000000022"
"Technology","Machines","2014","Qtr 1","Sum of Profit - Sum of Sales","-26570.1258"
"Technology","Machines","2014","Qtr 1","(Sum of Profit - Sum of Sales)%","-1.0495944997558333"
"Technology","Machines","2014","Qtr 2","Sum of Sales","979.729"
"Technology","Machines","2014","Qtr 2","Sum of Profit","-142.0174"
"Technology","Machines","2014","Qtr 2","Sum of Profit - Sum of Sales","-1121.7464"
"Technology","Machines","2014","Qtr 2","(Sum of Profit - Sum of Sales)%","-1.1449557990015606"
"Technology","Machines","2014","Qtr 3","Sum of Sales","22420.282"
"Technology","Machines","2014","Qtr 3","Sum of Profit","-2626.1293000000032"
"Technology","Machines","2014","Qtr 3","Sum of Profit - Sum of Sales","-25046.411300000003"
"Technology","Machines","2014","Qtr 3","(Sum of Profit - Sum of Sales)%","-1.1171318585555705"
"Technology","Machines","2014","Qtr 4","Sum of Sales","13308.704000000002"
"Technology","Machines","2014","Qtr 4","Sum of Profit","4392.783399999998"
"Technology","Machines","2014","Qtr 4","Sum of Profit - Sum of Sales","-8915.920600000003"
"Technology","Machines","2014","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.6699315425453901"
"Technology","Machines","2015","Qtr 1","Sum of Sales","3107.9760000000006"
"Technology","Machines","2015","Qtr 1","Sum of Profit","-734.4027000000003"
"Technology","Machines","2015","Qtr 1","Sum of Profit - Sum of Sales","-3842.378700000001"
"Technology","Machines","2015","Qtr 1","(Sum of Profit - Sum of Sales)%","-1.2362961296998434"
"Technology","Machines","2015","Qtr 2","Sum of Sales","4824.756"
"Technology","Machines","2015","Qtr 2","Sum of Profit","927.4447999999995"
"Technology","Machines","2015","Qtr 2","Sum of Profit - Sum of Sales","-3897.311200000001"
"Technology","Machines","2015","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.8077737402679018"
"Technology","Machines","2015","Qtr 3","Sum of Sales","4973.276"
"Technology","Machines","2015","Qtr 3","Sum of Profit","2044.9754999999998"
"Technology","Machines","2015","Qtr 3","Sum of Profit - Sum of Sales","-2928.3005000000003"
"Technology","Machines","2015","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.5888071564900079"
"Technology","Machines","2015","Qtr 4","Sum of Sales","14857.689"
"Technology","Machines","2015","Qtr 4","Sum of Profit","739.4679999999989"
"Technology","Machines","2015","Qtr 4","Sum of Profit - Sum of Sales","-14118.221000000001"
"Technology","Machines","2015","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.9502299449126981"
"Technology","Machines","2016","Qtr 1","Sum of Sales","17744.49"
"Technology","Machines","2016","Qtr 1","Sum of Profit","4968.559199999999"
"Technology","Machines","2016","Qtr 1","Sum of Profit - Sum of Sales","-12775.930800000002"
"Technology","Machines","2016","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.7199942517367365"
"Technology","Machines","2016","Qtr 2","Sum of Sales","24273.397"
"Technology","Machines","2016","Qtr 2","Sum of Profit","4580.507099999998"
"Technology","Machines","2016","Qtr 2","Sum of Profit - Sum of Sales","-19692.889900000002"
"Technology","Machines","2016","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.8112951763611826"
"Technology","Machines","2016","Qtr 3","Sum of Sales","3309.518"
"Technology","Machines","2016","Qtr 3","Sum of Profit","-161.63730000000015"
"Technology","Machines","2016","Qtr 3","Sum of Profit - Sum of Sales","-3471.1553000000004"
"Technology","Machines","2016","Qtr 3","(Sum of Profit - Sum of Sales)%","-1.0488401332157735"
"Technology","Machines","2016","Qtr 4","Sum of Sales","10579.481000000003"
"Technology","Machines","2016","Qtr 4","Sum of Profit","-6480.111000000001"
"Technology","Machines","2016","Qtr 4","Sum of Profit - Sum of Sales","-17059.592000000004"
"Technology","Machines","2016","Qtr 4","(Sum of Profit - Sum of Sales)%","-1.612516908910749"
"Technology","Phones","2014","Qtr 1","Sum of Sales","8890.502"
"Technology","Phones","2014","Qtr 1","Sum of Profit","1909.1652000000004"
"Technology","Phones","2014","Qtr 1","Sum of Profit - Sum of Sales","-6981.3368"
"Technology","Phones","2014","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.7852578853252605"
"Technology","Phones","2014","Qtr 2","Sum of Sales","19343.095999999994"
"Technology","Phones","2014","Qtr 2","Sum of Profit","3262.9792000000007"
"Technology","Phones","2014","Qtr 2","Sum of Profit - Sum of Sales","-16080.116799999993"
"Technology","Phones","2014","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.8313103962261262"
"Technology","Phones","2014","Qtr 3","Sum of Sales","13515.171999999999"
"Technology","Phones","2014","Qtr 3","Sum of Profit","2276.827"
"Technology","Phones","2014","Qtr 3","Sum of Profit - Sum of Sales","-11238.344999999998"
"Technology","Phones","2014","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.8315354773139402"
"Technology","Phones","2014","Qtr 4","Sum of Sales","35642.036"
"Technology","Phones","2014","Qtr 4","Sum of Profit","4359.033899999999"
"Technology","Phones","2014","Qtr 4","Sum of Profit - Sum of Sales","-31283.0021"
"Technology","Phones","2014","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.8776996381463731"
"Technology","Phones","2015","Qtr 1","Sum of Sales","7890.6280000000015"
"Technology","Phones","2015","Qtr 1","Sum of Profit","822.7797999999996"
"Technology","Phones","2015","Qtr 1","Sum of Profit - Sum of Sales","-7067.848200000002"
"Technology","Phones","2015","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.8957269560800485"
"Technology","Phones","2015","Qtr 2","Sum of Sales","13434.484000000002"
"Technology","Phones","2015","Qtr 2","Sum of Profit","1552.4182999999996"
"Technology","Phones","2015","Qtr 2","Sum of Profit - Sum of Sales","-11882.065700000003"
"Technology","Phones","2015","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.8844452604208692"
"Technology","Phones","2015","Qtr 3","Sum of Sales","22845.654"
"Technology","Phones","2015","Qtr 3","Sum of Profit","4210.234699999999"
"Technology","Phones","2015","Qtr 3","Sum of Profit - Sum of Sales","-18635.4193"
"Technology","Phones","2015","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.8157096006093764"
"Technology","Phones","2015","Qtr 4","Sum of Sales","24142.936"
"Technology","Phones","2015","Qtr 4","Sum of Profit","3813.374600000001"
"Technology","Phones","2015","Qtr 4","Sum of Profit - Sum of Sales","-20329.5614"
"Technology","Phones","2015","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.8420500886884676"
"Technology","Phones","2016","Qtr 1","Sum of Sales","15851.447999999999"
"Technology","Phones","2016","Qtr 1","Sum of Profit","1195.2467000000001"
"Technology","Phones","2016","Qtr 1","Sum of Profit - Sum of Sales","-14656.201299999999"
"Technology","Phones","2016","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.9245970021161473"
"Technology","Phones","2016","Qtr 2","Sum of Sales","18159.45"
"Technology","Phones","2016","Qtr 2","Sum of Profit","2712.5184"
"Technology","Phones","2016","Qtr 2","Sum of Profit - Sum of Sales","-15446.9316"
"Technology","Phones","2016","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.8506277227559206"
"Technology","Phones","2016","Qtr 3","Sum of Sales","18450.156"
"Technology","Phones","2016","Qtr 3","Sum of Profit","1789.4981999999977"
"Technology","Phones","2016","Qtr 3","Sum of Profit - Sum of Sales","-16660.6578"
"Technology","Phones","2016","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.903009047728377"
"Technology","Phones","2016","Qtr 4","Sum of Sales","26500.975999999995"
"Technology","Phones","2016","Qtr 4","Sum of Profit","3762.3296"
"Technology","Phones","2016","Qtr 4","Sum of Profit - Sum of Sales","-22738.646399999994"
"Technology","Phones","2016","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.8580305268756894"
