Region,State,Segment,Value Column Name,Value
"South","Louisiana","Consumer","(Average of Postal Code - Sales)%","10.44542640924394"
"South","Louisiana","Consumer","Row ID - Quantity","-62"
"South","Louisiana","Consumer","(Row ID - Quantity)%","-0.7045454545454546"
"South","Louisiana","Consumer","Sales - Quantity","6086.259999999998"
"South","Louisiana","Consumer","(Sales - Quantity)%","69.16204545454544"
"South","Louisiana","Consumer","Sales - Row ID","6148.259999999998"
"South","Louisiana","Consumer","(Sales - Row ID)%","236.47153846153842"
"South","Louisiana","Consumer","Profit","1344.0039"
"South","Louisiana","Consumer","First Ship Mode",""
"South","Louisiana","Consumer","Discount","0"
"South","Louisiana","Corporate","Quantity","46"
"South","Louisiana","Corporate","Row ID","12"
"South","Louisiana","Corporate","Sales","1882.3500000000001"
"South","Louisiana","Corporate","Average of Postal Code","70924.66666666667"
"South","Louisiana","Corporate","Average of Postal Code - Quantity","70878.66666666667"
"South","Louisiana","Corporate","(Average of Postal Code - Quantity)%","1540.840579710145"
"South","Louisiana","Corporate","Average of Postal Code - Row ID","70912.66666666667"
"South","Louisiana","Corporate","(Average of Postal Code - Row ID)%","5909.38888888889"
"South","Louisiana","Corporate","Average of Postal Code - Sales","69042.31666666667"
"South","Louisiana","Corporate","(Average of Postal Code - Sales)%","36.678788039772975"
"South","Louisiana","Corporate","Row ID - Quantity","-34"
"South","Louisiana","Corporate","(Row ID - Quantity)%","-0.7391304347826086"
"South","Louisiana","Corporate","Sales - Quantity","1836.3500000000001"
"South","Louisiana","Corporate","(Sales - Quantity)%","39.92065217391305"
"South","Louisiana","Corporate","Sales - Row ID","1870.3500000000001"
"South","Louisiana","Corporate","(Sales - Row ID)%","155.8625"
"South","Louisiana","Corporate","Profit","452.1782"
"South","Louisiana","Corporate","First Ship Mode",""
"South","Louisiana","Corporate","Discount","0"
"South","Louisiana","Home Office","Quantity","22"
"South","Louisiana","Home Office","Row ID","4"
"South","Louisiana","Home Office","Sales","1160.42"
"South","Louisiana","Home Office","Average of Postal Code","71052.5"
"South","Louisiana","Home Office","Average of Postal Code - Quantity","71030.5"
"South","Louisiana","Home Office","(Average of Postal Code - Quantity)%","3228.659090909091"
"South","Louisiana","Home Office","Average of Postal Code - Row ID","71048.5"
"South","Louisiana","Home Office","(Average of Postal Code - Row ID)%","17762.125"
"South","Louisiana","Home Office","Average of Postal Code - Sales","69892.08"
"South","Louisiana","Home Office","(Average of Postal Code - Sales)%","60.229985694834625"
"South","Louisiana","Home Office","Row ID - Quantity","-18"
"South","Louisiana","Home Office","(Row ID - Quantity)%","-0.8181818181818182"
"South","Louisiana","Home Office","Sales - Quantity","1138.42"
"South","Louisiana","Home Office","(Sales - Quantity)%","51.74636363636364"
"South","Louisiana","Home Office","Sales - Row ID","1156.42"
"South","Louisiana","Home Office","(Sales - Row ID)%","289.105"
"South","Louisiana","Home Office","Profit","399.9202"
"South","Louisiana","Home Office","First Ship Mode",""
"South","Louisiana","Home Office","Discount","0"
"South","Kentucky","Consumer","Quantity","261"
"South","Kentucky","Consumer","Row ID","76"
"South","Kentucky","Consumer","Sales","20430.719999999987"
"South","Kentucky","Consumer","Average of Postal Code","41089.69736842105"
"South","Kentucky","Consumer","Average of Postal Code - Quantity","40828.69736842105"
"South","Kentucky","Consumer","(Average of Postal Code - Quantity)%","156.43179068360556"
"South","Kentucky","Consumer","Average of Postal Code - Row ID","41013.69736842105"
"South","Kentucky","Consumer","(Average of Postal Code - Row ID)%","539.6539127423823"
"South","Kentucky","Consumer","Average of Postal Code - Sales","20658.977368421067"
"South","Kentucky","Consumer","(Average of Postal Code - Sales)%","1.011172262574255"
"South","Kentucky","Consumer","Row ID - Quantity","-185"
"South","Kentucky","Consumer","(Row ID - Quantity)%","-0.7088122605363985"
"South","Kentucky","Consumer","Sales - Quantity","20169.719999999987"
"South","Kentucky","Consumer","(Sales - Quantity)%","77.27862068965513"
"South","Kentucky","Consumer","Sales - Row ID","20354.719999999987"
"South","Kentucky","Consumer","(Sales - Row ID)%","267.82526315789454"
"South","Kentucky","Consumer","Profit","6663.839800000002"
"South","Kentucky","Consumer","First Ship Mode",""
"South","Kentucky","Consumer","Discount","0"
"South","Kentucky","Corporate","Quantity","140"
"South","Kentucky","Corporate","Row ID","35"
"South","Kentucky","Corporate","Sales","7927.83"
"South","Kentucky","Corporate","Average of Postal Code","41361.74285714285"
"South","Kentucky","Corporate","Average of Postal Code - Quantity","41221.74285714285"
"South","Kentucky","Corporate","(Average of Postal Code - Quantity)%","294.44102040816324"
"South","Kentucky","Corporate","Average of Postal Code - Row ID","41326.74285714285"
"South","Kentucky","Corporate","(Average of Postal Code - Row ID)%","1180.764081632653"
"South","Kentucky","Corporate","Average of Postal Code - Sales","33433.91285714285"
"South","Kentucky","Corporate","(Average of Postal Code - Sales)%","4.217284282980696"
"South","Kentucky","Corporate","Row ID - Quantity","-105"
"South","Kentucky","Corporate","(Row ID - Quantity)%","-0.75"
"South","Kentucky","Corporate","Sales - Quantity","7787.83"
"South","Kentucky","Corporate","(Sales - Quantity)%","55.62735714285714"
"South","Kentucky","Corporate","Sales - Row ID","7892.83"
"South","Kentucky","Corporate","(Sales - Row ID)%","225.50942857142857"
"South","Kentucky","Corporate","Profit","2106.4954000000007"
"South","Kentucky","Corporate","First Ship Mode",""
"South","Kentucky","Corporate","Discount","0"
"South","Kentucky","Home Office","Quantity","122"
"South","Kentucky","Home Office","Row ID","28"
"South","Kentucky","Home Office","Sales","8233.199999999999"
"South","Kentucky","Home Office","Average of Postal Code","41244.92857142857"
"South","Kentucky","Home Office","Average of Postal Code - Quantity","41122.92857142857"
"South","Kentucky","Home Office","(Average of Postal Code - Quantity)%","337.0731850117096"
"South","Kentucky","Home Office","Average of Postal Code - Row ID","41216.92857142857"
"South","Kentucky","Home Office","(Average of Postal Code - Row ID)%","1472.0331632653063"
"South","Kentucky","Home Office","Average of Postal Code - Sales","33011.728571428575"
"South","Kentucky","Home Office","(Average of Postal Code - Sales)%","4.0095866214143445"
"South","Kentucky","Home Office","Row ID - Quantity","-94"
"South","Kentucky","Home Office","(Row ID - Quantity)%","-0.7704918032786885"
"South","Kentucky","Home Office","Sales - Quantity","8111.199999999999"
"South","Kentucky","Home Office","(Sales - Quantity)%","66.48524590163933"
"South","Kentucky","Home Office","Sales - Row ID","8205.199999999999"
"South","Kentucky","Home Office","(Sales - Row ID)%","293.0428571428571"
"South","Kentucky","Home Office","Profit","2429.3614"
"South","Kentucky","Home Office","First Ship Mode",""
"South","Kentucky","Home Office","Discount","0"
"South","Mississippi","Consumer","Quantity","117"
"South","Mississippi","Consumer","Row ID","28"
"South","Mississippi","Consumer","Sales","7688.580000000001"
"South","Mississippi","Consumer","Average of Postal Code","39218.42857142857"
"South","Mississippi","Consumer","Average of Postal Code - Quantity","39101.42857142857"
"South","Mississippi","Consumer","(Average of Postal Code - Quantity)%","334.2002442002442"
"South","Mississippi","Consumer","Average of Postal Code - Row ID","39190.42857142857"
"South","Mississippi","Consumer","(Average of Postal Code - Row ID)%","1399.6581632653063"
"South","Mississippi","Consumer","Average of Postal Code - Sales","31529.84857142857"
"South","Mississippi","Consumer","(Average of Postal Code - Sales)%","4.100867594722116"
"South","Mississippi","Consumer","Row ID - Quantity","-89"
"South","Mississippi","Consumer","(Row ID - Quantity)%","-0.7606837606837606"
"South","Mississippi","Consumer","Sales - Quantity","7571.580000000001"
"South","Mississippi","Consumer","(Sales - Quantity)%","64.71435897435899"
"South","Mississippi","Consumer","Sales - Row ID","7660.580000000001"
"South","Mississippi","Consumer","(Sales - Row ID)%","273.5921428571429"
"South","Mississippi","Consumer","Profit","1884.5524"
"South","Mississippi","Consumer","First Ship Mode",""
"South","Mississippi","Consumer","Discount","0"
"South","Mississippi","Corporate","Quantity","50"
"South","Mississippi","Corporate","Row ID","14"
"South","Mississippi","Corporate","Sales","1362.72"
"South","Mississippi","Corporate","Average of Postal Code","39112.5"
"South","Mississippi","Corporate","Average of Postal Code - Quantity","39062.5"
"South","Mississippi","Corporate","(Average of Postal Code - Quantity)%","781.25"
"South","Mississippi","Corporate","Average of Postal Code - Row ID","39098.5"
"South","Mississippi","Corporate","(Average of Postal Code - Row ID)%","2792.75"
"South","Mississippi","Corporate","Average of Postal Code - Sales","37749.78"
"South","Mississippi","Corporate","(Average of Postal Code - Sales)%","27.70178760126805"
"South","Mississippi","Corporate","Row ID - Quantity","-36"
"South","Mississippi","Corporate","(Row ID - Quantity)%","-0.72"
"South","Mississippi","Corporate","Sales - Quantity","1312.72"
"South","Mississippi","Corporate","(Sales - Quantity)%","26.2544"
"South","Mississippi","Corporate","Sales - Row ID","1348.72"
"South","Mississippi","Corporate","(Sales - Row ID)%","96.33714285714287"
"South","Mississippi","Corporate","Profit","556.5185"
"South","Mississippi","Corporate","First Ship Mode",""
"South","Mississippi","Corporate","Discount","0"
"South","Mississippi","Home Office","Quantity","54"
"South","Mississippi","Home Office","Row ID","11"
"South","Mississippi","Home Office","Sales","1720.0400000000002"
"South","Mississippi","Home Office","Average of Postal Code","39212"
"South","Mississippi","Home Office","Average of Postal Code - Quantity","39158"
"South","Mississippi","Home Office","(Average of Postal Code - Quantity)%","725.1481481481482"
"South","Mississippi","Home Office","Average of Postal Code - Row ID","39201"
"South","Mississippi","Home Office","(Average of Postal Code - Row ID)%","3563.7272727272725"
"South","Mississippi","Home Office","Average of Postal Code - Sales","37491.96"
"South","Mississippi","Home Office","(Average of Postal Code - Sales)%","21.797144252459237"
"South","Mississippi","Home Office","Row ID - Quantity","-43"
"South","Mississippi","Home Office","(Row ID - Quantity)%","-0.7962962962962963"
"South","Mississippi","Home Office","Sales - Quantity","1666.0400000000002"
"South","Mississippi","Home Office","(Sales - Quantity)%","30.852592592592597"
"South","Mississippi","Home Office","Sales - Row ID","1709.0400000000002"
"South","Mississippi","Home Office","(Sales - Row ID)%","155.36727272727273"
"South","Mississippi","Home Office","Profit","731.9053"
"South","Mississippi","Home Office","First Ship Mode",""
"South","Mississippi","Home Office","Discount","0"
"South","Tennessee","Consumer","Quantity","381"
"South","Tennessee","Consumer","Row ID","100"
"South","Tennessee","Consumer","Sales","16578.939000000002"
"South","Tennessee","Consumer","Average of Postal Code","37783.31"
"South","Tennessee","Consumer","Average of Postal Code - Quantity","37402.31"
"South","Tennessee","Consumer","(Average of Postal Code - Quantity)%","98.16879265091865"
"South","Tennessee","Consumer","Average of Postal Code - Row ID","37683.31"
"South","Tennessee","Consumer","(Average of Postal Code - Row ID)%","376.8331"
"South","Tennessee","Consumer","Average of Postal Code - Sales","21204.370999999996"
"South","Tennessee","Consumer","(Average of Postal Code - Sales)%","1.2789944519368817"
"South","Tennessee","Consumer","Row ID - Quantity","-281"
"South","Tennessee","Consumer","(Row ID - Quantity)%","-0.7375328083989501"
"South","Tennessee","Consumer","Sales - Quantity","16197.939000000002"
"South","Tennessee","Consumer","(Sales - Quantity)%","42.514275590551186"
"South","Tennessee","Consumer","Sales - Row ID","16478.939000000002"
"South","Tennessee","Consumer","(Sales - Row ID)%","164.78939000000003"
"South","Tennessee","Consumer","Profit","-3590.8477999999996"
"South","Tennessee","Consumer","First Ship Mode",""
"South","Tennessee","Consumer","Discount","26.39999999999996"
"South","Tennessee","Corporate","Quantity","218"
"South","Tennessee","Corporate","Row ID","56"
"South","Tennessee","Corporate","Sales","9745.765"
"South","Tennessee","Corporate","Average of Postal Code","37512.46428571428"
"South","Tennessee","Corporate","Average of Postal Code - Quantity","37294.46428571428"
"South","Tennessee","Corporate","(Average of Postal Code - Quantity)%","171.0755242463958"
"South","Tennessee","Corporate","Average of Postal Code - Row ID","37456.46428571428"
"South","Tennessee","Corporate","(Average of Postal Code - Row ID)%","668.8654336734693"
"South","Tennessee","Corporate","Average of Postal Code - Sales","27766.699285714283"
"South","Tennessee","Corporate","(Average of Postal Code - Sales)%","2.8491041273531925"
"South","Tennessee","Corporate","Row ID - Quantity","-162"
"South","Tennessee","Corporate","(Row ID - Quantity)%","-0.7431192660550459"
"South","Tennessee","Corporate","Sales - Quantity","9527.765"
"South","Tennessee","Corporate","(Sales - Quantity)%","43.705344036697255"
"South","Tennessee","Corporate","Sales - Row ID","9689.765"
"South","Tennessee","Corporate","(Sales - Row ID)%","173.03151785714286"
"South","Tennessee","Corporate","Profit","-640.0381999999995"
"South","Tennessee","Corporate","First Ship Mode",""
"South","Tennessee","Corporate","Discount","17.99999999999999"
"South","Tennessee","Home Office","Quantity","82"
"South","Tennessee","Home Office","Row ID","27"
"South","Tennessee","Home Office","Sales","4337.169"
"South","Tennessee","Home Office","Average of Postal Code","37464.62962962963"
"South","Tennessee","Home Office","Average of Postal Code - Quantity","37382.62962962963"
"South","Tennessee","Home Office","(Average of Postal Code - Quantity)%","455.8857271906052"
"South","Tennessee","Home Office","Average of Postal Code - Row ID","37437.62962962963"
"South","Tennessee","Home Office","(Average of Postal Code - Row ID)%","1386.5788751714676"
"South","Tennessee","Home Office","Average of Postal Code - Sales","33127.460629629626"
"South","Tennessee","Home Office","(Average of Postal Code - Sales)%","7.6380377683299"
"South","Tennessee","Home Office","Row ID - Quantity","-55"
"South","Tennessee","Home Office","(Row ID - Quantity)%","-0.6707317073170732"
"South","Tennessee","Home Office","Sales - Quantity","4255.169"
"South","Tennessee","Home Office","(Sales - Quantity)%","51.89230487804878"
"South","Tennessee","Home Office","Sales - Row ID","4310.169"
"South","Tennessee","Home Office","(Sales - Row ID)%","159.63588888888887"
"South","Tennessee","Home Office","Profit","-1110.8076"
"South","Tennessee","Home Office","First Ship Mode",""
"South","Tennessee","Home Office","Discount","8.900000000000002"
"South","Alabama","Consumer","Quantity","102"
"South","Alabama","Consumer","Row ID","25"
"South","Alabama","Consumer","Sales","7537.539999999999"
"South","Alabama","Consumer","Average of Postal Code","36211.92"
"South","Alabama","Consumer","Average of Postal Code - Quantity","36109.92"
"South","Alabama","Consumer","(Average of Postal Code - Quantity)%","354.01882352941175"
"South","Alabama","Consumer","Average of Postal Code - Row ID","36186.92"
"South","Alabama","Consumer","(Average of Postal Code - Row ID)%","1447.4768"
"South","Alabama","Consumer","Average of Postal Code - Sales","28674.379999999997"
"South","Alabama","Consumer","(Average of Postal Code - Sales)%","3.8042093308957567"
"South","Alabama","Consumer","Row ID - Quantity","-77"
"South","Alabama","Consumer","(Row ID - Quantity)%","-0.7549019607843137"
"South","Alabama","Consumer","Sales - Quantity","7435.539999999999"
"South","Alabama","Consumer","(Sales - Quantity)%","72.89745098039215"
"South","Alabama","Consumer","Sales - Row ID","7512.539999999999"
"South","Alabama","Consumer","(Sales - Row ID)%","300.50159999999994"
"South","Alabama","Consumer","Profit","1711.0938999999998"
"South","Alabama","Consumer","First Ship Mode",""
"South","Alabama","Consumer","Discount","0"
"South","Alabama","Corporate","Quantity","130"
"South","Alabama","Corporate","Row ID","28"
"South","Alabama","Corporate","Sales","10969.379999999996"
"South","Alabama","Corporate","Average of Postal Code","35852.46428571428"
"South","Alabama","Corporate","Average of Postal Code - Quantity","35722.46428571428"
"South","Alabama","Corporate","(Average of Postal Code - Quantity)%","274.78818681318677"
"South","Alabama","Corporate","Average of Postal Code - Row ID","35824.46428571428"
"South","Alabama","Corporate","(Average of Postal Code - Row ID)%","1279.4451530612243"
"South","Alabama","Corporate","Average of Postal Code - Sales","24883.084285714285"
"South","Alabama","Corporate","(Average of Postal Code - Sales)%","2.268413008366407"
"South","Alabama","Corporate","Row ID - Quantity","-102"
"South","Alabama","Corporate","(Row ID - Quantity)%","-0.7846153846153847"
"South","Alabama","Corporate","Sales - Quantity","10839.379999999996"
"South","Alabama","Corporate","(Sales - Quantity)%","83.37984615384612"
"South","Alabama","Corporate","Sales - Row ID","10941.379999999996"
"South","Alabama","Corporate","(Sales - Row ID)%","390.76357142857125"
"South","Alabama","Corporate","Profit","3648.384599999999"
"South","Alabama","Corporate","First Ship Mode",""
"South","Alabama","Corporate","Discount","0"
"South","Alabama","Home Office","Quantity","24"
"South","Alabama","Home Office","Row ID","8"
"South","Alabama","Home Office","Sales","1003.7199999999999"
"South","Alabama","Home Office","Average of Postal Code","35812.75"
"South","Alabama","Home Office","Average of Postal Code - Quantity","35788.75"
"South","Alabama","Home Office","(Average of Postal Code - Quantity)%","1491.197916666667"
"South","Alabama","Home Office","Average of Postal Code - Row ID","35804.75"
"South","Alabama","Home Office","(Average of Postal Code - Row ID)%","4475.59375"
"South","Alabama","Home Office","Average of Postal Code - Sales","34809.03"
"South","Alabama","Home Office","(Average of Postal Code - Sales)%","34.68002032439326"
"South","Alabama","Home Office","Row ID - Quantity","-16"
"South","Alabama","Home Office","(Row ID - Quantity)%","-0.6666666666666665"
"South","Alabama","Home Office","Sales - Quantity","979.7199999999999"
"South","Alabama","Home Office","(Sales - Quantity)%","40.821666666666665"
"South","Alabama","Home Office","Sales - Row ID","995.7199999999999"
"South","Alabama","Home Office","(Sales - Row ID)%","124.46499999999997"
"South","Alabama","Home Office","Profit","427.3468"
"South","Alabama","Home Office","First Ship Mode",""
"South","Alabama","Home Office","Discount","0"
"South","Florida","Consumer","Quantity","596"
"South","Florida","Consumer","Row ID","180"
"South","Florida","Consumer","Sales","32701.195999999985"
"South","Florida","Consumer","Average of Postal Code","33022.51111111111"
"South","Florida","Consumer","Average of Postal Code - Quantity","32426.51111111111"
"South","Florida","Consumer","(Average of Postal Code - Quantity)%","54.40689783743474"
"South","Florida","Consumer","Average of Postal Code - Row ID","32842.51111111111"
"South","Florida","Consumer","(Average of Postal Code - Row ID)%","182.4583950617284"
"South","Florida","Consumer","Average of Postal Code - Sales","321.3151111111256"
"South","Florida","Consumer","(Average of Postal Code - Sales)%","0.009825790809336935"
"South","Florida","Consumer","Row ID - Quantity","-416"
"South","Florida","Consumer","(Row ID - Quantity)%","-0.697986577181208"
"South","Florida","Consumer","Sales - Quantity","32105.195999999985"
"South","Florida","Consumer","(Sales - Quantity)%","53.86777852348992"
"South","Florida","Consumer","Sales - Row ID","32521.195999999985"
"South","Florida","Consumer","(Sales - Row ID)%","180.67331111111105"
"South","Florida","Consumer","Profit","-137.28290000000158"
"South","Florida","Consumer","First Ship Mode",""
"South","Florida","Consumer","Discount","53.39999999999995"
"South","Florida","Corporate","Quantity","536"
"South","Florida","Corporate","Row ID","136"
"South","Florida","Corporate","Sales","22477.59150000001"
"South","Florida","Corporate","Average of Postal Code","32994.35294117647"
"South","Florida","Corporate","Average of Postal Code - Quantity","32458.35294117647"
"South","Florida","Corporate","(Average of Postal Code - Quantity)%","60.55662862159788"
"South","Florida","Corporate","Average of Postal Code - Row ID","32858.35294117647"
"South","Florida","Corporate","(Average of Postal Code - Row ID)%","241.6055363321799"
"South","Florida","Corporate","Average of Postal Code - Sales","10516.761441176459"
"South","Florida","Corporate","(Average of Postal Code - Sales)%","0.4678775945001249"
"South","Florida","Corporate","Row ID - Quantity","-400"
"South","Florida","Corporate","(Row ID - Quantity)%","-0.746268656716418"
"South","Florida","Corporate","Sales - Quantity","21941.59150000001"
"South","Florida","Corporate","(Sales - Quantity)%","40.93580503731345"
"South","Florida","Corporate","Sales - Row ID","22341.59150000001"
"South","Florida","Corporate","(Sales - Row ID)%","164.27640808823537"
"South","Florida","Corporate","Profit","-1417.7920000000013"
"South","Florida","Corporate","First Ship Mode",""
"South","Florida","Corporate","Discount","40.749999999999964"
"South","Florida","Home Office","Quantity","247"
"South","Florida","Home Office","Row ID","67"
"South","Florida","Home Office","Sales","34294.9205"
"South","Florida","Home Office","Average of Postal Code","32969.26865671642"
"South","Florida","Home Office","Average of Postal Code - Quantity","32722.26865671642"
"South","Florida","Home Office","(Average of Postal Code - Quantity)%","132.4788204725361"
"South","Florida","Home Office","Average of Postal Code - Row ID","32902.26865671642"
"South","Florida","Home Office","(Average of Postal Code - Row ID)%","491.0786366674092"
"South","Florida","Home Office","Average of Postal Code - Sales","-1325.65184328358"
"South","Florida","Home Office","(Average of Postal Code - Sales)%","-0.038654466141234536"
"South","Florida","Home Office","Row ID - Quantity","-180"
"South","Florida","Home Office","(Row ID - Quantity)%","-0.7287449392712549"
"South","Florida","Home Office","Sales - Quantity","34047.9205"
"South","Florida","Home Office","(Sales - Quantity)%","137.84583198380568"
"South","Florida","Home Office","Sales - Row ID","34227.9205"
"South","Florida","Home Office","(Sales - Row ID)%","510.8644850746269"
"South","Florida","Home Office","Profit","-1844.2268000000026"
"South","Florida","Home Office","First Ship Mode",""
"South","Florida","Home Office","Discount","20.499999999999993"
"South","Georgia","Consumer","Quantity","349"
"South","Georgia","Consumer","Row ID","85"
"South","Georgia","Consumer","Sales","24447.120000000003"
"South","Georgia","Consumer","Average of Postal Code","30794.211764705884"
"South","Georgia","Consumer","Average of Postal Code - Quantity","30445.211764705884"
"South","Georgia","Consumer","(Average of Postal Code - Quantity)%","87.23556379571886"
"South","Georgia","Consumer","Average of Postal Code - Row ID","30709.211764705884"
"South","Georgia","Consumer","(Average of Postal Code - Row ID)%","361.2848442906575"
"South","Georgia","Consumer","Average of Postal Code - Sales","6347.091764705881"
"South","Georgia","Consumer","(Average of Postal Code - Sales)%","0.2596253368374631"
"South","Georgia","Consumer","Row ID - Quantity","-264"
"South","Georgia","Consumer","(Row ID - Quantity)%","-0.7564469914040114"
"South","Georgia","Consumer","Sales - Quantity","24098.120000000003"
"South","Georgia","Consumer","(Sales - Quantity)%","69.04905444126075"
"South","Georgia","Consumer","Sales - Row ID","24362.120000000003"
"South","Georgia","Consumer","(Sales - Row ID)%","286.61317647058826"
"South","Georgia","Consumer","Profit","8035.225399999998"
"South","Georgia","Consumer","First Ship Mode",""
"South","Georgia","Consumer","Discount","0"
"South","Georgia","Corporate","Quantity","207"
"South","Georgia","Corporate","Row ID","59"
"South","Georgia","Corporate","Sales","15982.249999999998"
"South","Georgia","Corporate","Average of Postal Code","31082.508474576272"
"South","Georgia","Corporate","Average of Postal Code - Quantity","30875.508474576272"
"South","Georgia","Corporate","(Average of Postal Code - Quantity)%","149.15704577089986"
"South","Georgia","Corporate","Average of Postal Code - Row ID","31023.508474576272"
"South","Georgia","Corporate","(Average of Postal Code - Row ID)%","525.822177535191"
"South","Georgia","Corporate","Average of Postal Code - Sales","15100.258474576274"
"South","Georgia","Corporate","(Average of Postal Code - Sales)%","0.9448143080339925"
"South","Georgia","Corporate","Row ID - Quantity","-148"
"South","Georgia","Corporate","(Row ID - Quantity)%","-0.714975845410628"
"South","Georgia","Corporate","Sales - Quantity","15775.249999999998"
"South","Georgia","Corporate","(Sales - Quantity)%","76.20893719806763"
"South","Georgia","Corporate","Sales - Row ID","15923.249999999998"
"South","Georgia","Corporate","(Sales - Row ID)%","269.88559322033893"
"South","Georgia","Corporate","Profit","5561.712199999999"
"South","Georgia","Corporate","First Ship Mode",""
"South","Georgia","Corporate","Discount","0"
"South","Georgia","Home Office","Quantity","149"
"South","Georgia","Home Office","Row ID","40"
"South","Georgia","Home Office","Sales","8666.47"
"South","Georgia","Home Office","Average of Postal Code","30852.6"
"South","Georgia","Home Office","Average of Postal Code - Quantity","30703.6"
"South","Georgia","Home Office","(Average of Postal Code - Quantity)%","206.0644295302013"
"South","Georgia","Home Office","Average of Postal Code - Row ID","30812.6"
"South","Georgia","Home Office","(Average of Postal Code - Row ID)%","770.315"
"South","Georgia","Home Office","Average of Postal Code - Sales","22186.129999999997"
"South","Georgia","Home Office","(Average of Postal Code - Sales)%","2.559996169143838"
"South","Georgia","Home Office","Row ID - Quantity","-109"
"South","Georgia","Home Office","(Row ID - Quantity)%","-0.7315436241610739"
"South","Georgia","Home Office","Sales - Quantity","8517.47"
"South","Georgia","Home Office","(Sales - Quantity)%","57.164228187919456"
"South","Georgia","Home Office","Sales - Row ID","8626.47"
"South","Georgia","Home Office","(Sales - Row ID)%","215.66174999999998"
"South","Georgia","Home Office","Profit","2653.1057"
"South","Georgia","Home Office","First Ship Mode",""
"South","Georgia","Home Office","Discount","0"
"South","South Carolina","Consumer","Quantity","85"
"South","South Carolina","Consumer","Row ID","22"
"South","South Carolina","Consumer","Sales","5539.750000000001"
"South","South Carolina","Consumer","Average of Postal Code","29288.68181818182"
"South","South Carolina","Consumer","Average of Postal Code - Quantity","29203.68181818182"
"South","South Carolina","Consumer","(Average of Postal Code - Quantity)%","343.5727272727274"
"South","South Carolina","Consumer","Average of Postal Code - Row ID","29266.68181818182"
"South","South Carolina","Consumer","(Average of Postal Code - Row ID)%","1330.3037190082646"
"South","South Carolina","Consumer","Average of Postal Code - Sales","23748.93181818182"
"South","South Carolina","Consumer","(Average of Postal Code - Sales)%","4.287004254376428"
"South","South Carolina","Consumer","Row ID - Quantity","-63"
"South","South Carolina","Consumer","(Row ID - Quantity)%","-0.7411764705882353"
"South","South Carolina","Consumer","Sales - Quantity","5454.750000000001"
"South","South Carolina","Consumer","(Sales - Quantity)%","64.17352941176472"
"South","South Carolina","Consumer","Sales - Row ID","5517.750000000001"
"South","South Carolina","Consumer","(Sales - Row ID)%","250.8068181818182"
"South","South Carolina","Consumer","Profit","1012.0717000000002"
"South","South Carolina","Consumer","First Ship Mode",""
"South","South Carolina","Consumer","Discount","0"
"South","South Carolina","Corporate","Quantity","83"
"South","South Carolina","Corporate","Row ID","19"
"South","South Carolina","Corporate","Sales","2916.039999999999"
"South","South Carolina","Corporate","Average of Postal Code","29290.21052631579"
"South","South Carolina","Corporate","Average of Postal Code - Quantity","29207.21052631579"
"South","South Carolina","Corporate","(Average of Postal Code - Quantity)%","351.89410272669625"
"South","South Carolina","Corporate","Average of Postal Code - Row ID","29271.21052631579"
"South","South Carolina","Corporate","(Average of Postal Code - Row ID)%","1540.5900277008311"
"South","South Carolina","Corporate","Average of Postal Code - Sales","26374.170526315793"
"South","South Carolina","Corporate","(Average of Postal Code - Sales)%","9.044516030752597"
"South","South Carolina","Corporate","Row ID - Quantity","-64"
"South","South Carolina","Corporate","(Row ID - Quantity)%","-0.7710843373493976"
"South","South Carolina","Corporate","Sales - Quantity","2833.039999999999"
"South","South Carolina","Corporate","(Sales - Quantity)%","34.13301204819276"
"South","South Carolina","Corporate","Sales - Row ID","2897.039999999999"
"South","South Carolina","Corporate","(Sales - Row ID)%","152.47578947368416"
"South","South Carolina","Corporate","Profit","744.5432999999999"
"South","South Carolina","Corporate","First Ship Mode",""
"South","South Carolina","Corporate","Discount","0"
"South","South Carolina","Home Office","Quantity","4"
"South","South Carolina","Home Office","Row ID","1"
"South","South Carolina","Home Office","Sales","25.92"
"South","South Carolina","Home Office","Average of Postal Code","29203"
"South","South Carolina","Home Office","Average of Postal Code - Quantity","29199"
"South","South Carolina","Home Office","(Average of Postal Code - Quantity)%","7299.75"
"South","South Carolina","Home Office","Average of Postal Code - Row ID","29202"
"South","South Carolina","Home Office","(Average of Postal Code - Row ID)%","29202"
"South","South Carolina","Home Office","Average of Postal Code - Sales","29177.08"
"South","South Carolina","Home Office","(Average of Postal Code - Sales)%","1125.6589506172838"
"South","South Carolina","Home Office","Row ID - Quantity","-3"
"South","South Carolina","Home Office","(Row ID - Quantity)%","-0.75"
"South","South Carolina","Home Office","Sales - Quantity","21.92"
"South","South Carolina","Home Office","(Sales - Quantity)%","5.48"
"South","South Carolina","Home Office","Sales - Row ID","24.92"
"South","South Carolina","Home Office","(Sales - Row ID)%","24.92"
"South","South Carolina","Home Office","Profit","12.441600000000001"
"South","South Carolina","Home Office","First Ship Mode",""
"South","South Carolina","Home Office","Discount","0"
"South","North Carolina","Consumer","Quantity","578"
"South","North Carolina","Consumer","Row ID","142"
"South","North Carolina","Consumer","Sales","29997.226000000013"
"South","North Carolina","Consumer","Average of Postal Code","28163.436619718308"
"South","North Carolina","Consumer","Average of Postal Code - Quantity","27585.436619718308"
"South","North Carolina","Consumer","(Average of Postal Code - Quantity)%","47.725668892246205"
