Country,Product,Month Name,Value Column Name,Value
"Germany","Carretera","Nov","Profit - Units Sold","3535.1000000000004"
"Germany","Carretera","Nov","(Profit - Units Sold)%","1.3978252273625942"
"Germany","Carretera","Oct","Discounts","45971.67"
"Germany","Carretera","Oct","Units Sold","4086"
"Germany","Carretera","Oct","Profit","78097.33"
"Germany","Carretera","Oct","Sale Price","737"
"Germany","Carretera","Oct","Sale Price - Discounts","-45234.67"
"Germany","Carretera","Oct","(Sale Price - Discounts)%","-0.9839683874873373"
"Germany","Carretera","Oct","Sale Price - Units Sold","-3349"
"Germany","Carretera","Oct","(Sale Price - Units Sold)%","-0.819627998042095"
"Germany","Carretera","Oct","Sale Price - Profit","-77360.33"
"Germany","Carretera","Oct","(Sale Price - Profit)%","-0.9905630576615103"
"Germany","Carretera","Oct","Units Sold - Discounts","-41885.67"
"Germany","Carretera","Oct","(Units Sold - Discounts)%","-0.9111191740478429"
"Germany","Carretera","Oct","Profit - Discounts","32125.660000000003"
"Germany","Carretera","Oct","(Profit - Discounts)%","0.6988142914973505"
"Germany","Carretera","Oct","Profit - Units Sold","74011.33"
"Germany","Carretera","Oct","(Profit - Units Sold)%","18.113394517865885"
"Germany","Carretera","Sep","Discounts","2855.6"
"Germany","Carretera","Sep","Units Sold","2022"
"Germany","Carretera","Sep","Profit","15784.4"
"Germany","Carretera","Sep","Sale Price","32"
"Germany","Carretera","Sep","Sale Price - Discounts","-2823.6"
"Germany","Carretera","Sep","(Sale Price - Discounts)%","-0.9887939487323155"
"Germany","Carretera","Sep","Sale Price - Units Sold","-1990"
"Germany","Carretera","Sep","(Sale Price - Units Sold)%","-0.9841740850642928"
"Germany","Carretera","Sep","Sale Price - Profit","-15752.4"
"Germany","Carretera","Sep","(Sale Price - Profit)%","-0.9979726818884468"
"Germany","Carretera","Sep","Units Sold - Discounts","-833.5999999999999"
"Germany","Carretera","Sep","(Units Sold - Discounts)%","-0.2919176355231825"
"Germany","Carretera","Sep","Profit - Discounts","12928.8"
"Germany","Carretera","Sep","(Profit - Discounts)%","4.52752486342625"
"Germany","Carretera","Sep","Profit - Units Sold","13762.4"
"Germany","Carretera","Sep","(Profit - Units Sold)%","6.806330365974283"
"Germany","VTT","Apr","Discounts","0"
"Germany","VTT","Apr","Units Sold","2838"
"Germany","VTT","Apr","Profit","25542"
"Germany","VTT","Apr","Sale Price","12"
"Germany","VTT","Apr","Sale Price - Discounts","12"
"Germany","VTT","Apr","(Sale Price - Discounts)%",
"Germany","VTT","Apr","Sale Price - Units Sold","-2826"
"Germany","VTT","Apr","(Sale Price - Units Sold)%","-0.9957716701902748"
"Germany","VTT","Apr","Sale Price - Profit","-25530"
"Germany","VTT","Apr","(Sale Price - Profit)%","-0.999530185576697"
"Germany","VTT","Apr","Units Sold - Discounts","2838"
"Germany","VTT","Apr","(Units Sold - Discounts)%",
"Germany","VTT","Apr","Profit - Discounts","25542"
"Germany","VTT","Apr","(Profit - Discounts)%",
"Germany","VTT","Apr","Profit - Units Sold","22704"
"Germany","VTT","Apr","(Profit - Units Sold)%","8"
"Germany","VTT","Aug","Discounts","11816"
"Germany","VTT","Aug","Units Sold","422"
"Germany","VTT","Aug","Profit","26164"
"Germany","VTT","Aug","Sale Price","350"
"Germany","VTT","Aug","Sale Price - Discounts","-11466"
"Germany","VTT","Aug","(Sale Price - Discounts)%","-0.9703791469194313"
"Germany","VTT","Aug","Sale Price - Units Sold","-72"
"Germany","VTT","Aug","(Sale Price - Units Sold)%","-0.17061611374407584"
"Germany","VTT","Aug","Sale Price - Profit","-25814"
"Germany","VTT","Aug","(Sale Price - Profit)%","-0.9866228405442592"
"Germany","VTT","Aug","Units Sold - Discounts","-11394"
"Germany","VTT","Aug","(Units Sold - Discounts)%","-0.9642857142857143"
"Germany","VTT","Aug","Profit - Discounts","14348"
"Germany","VTT","Aug","(Profit - Discounts)%","1.2142857142857142"
"Germany","VTT","Aug","Profit - Units Sold","25742"
"Germany","VTT","Aug","(Profit - Units Sold)%","61"
"Germany","VTT","Dec","Discounts","69398.8"
"Germany","VTT","Dec","Units Sold","3681"
"Germany","VTT","Dec","Profit","114771.2"
"Germany","VTT","Dec","Sale Price","377"
"Germany","VTT","Dec","Sale Price - Discounts","-69021.8"
"Germany","VTT","Dec","(Sale Price - Discounts)%","-0.9945676294114595"
"Germany","VTT","Dec","Sale Price - Units Sold","-3304"
"Germany","VTT","Dec","(Sale Price - Units Sold)%","-0.8975821787557728"
"Germany","VTT","Dec","Sale Price - Profit","-114394.2"
"Germany","VTT","Dec","(Sale Price - Profit)%","-0.9967152038141972"
"Germany","VTT","Dec","Units Sold - Discounts","-65717.8"
"Germany","VTT","Dec","(Units Sold - Discounts)%","-0.9469587370386808"
"Germany","VTT","Dec","Profit - Discounts","45372.399999999994"
"Germany","VTT","Dec","(Profit - Discounts)%","0.653792284592817"
"Germany","VTT","Dec","Profit - Units Sold","111090.2"
"Germany","VTT","Dec","(Profit - Units Sold)%","30.17935343656615"
"Germany","VTT","Feb","Discounts","71793"
"Germany","VTT","Feb","Units Sold","2659"
"Germany","VTT","Feb","Profit","61157"
"Germany","VTT","Feb","Sale Price","300"
"Germany","VTT","Feb","Sale Price - Discounts","-71493"
"Germany","VTT","Feb","(Sale Price - Discounts)%","-0.9958213196272616"
"Germany","VTT","Feb","Sale Price - Units Sold","-2359"
"Germany","VTT","Feb","(Sale Price - Units Sold)%","-0.8871756299360662"
"Germany","VTT","Feb","Sale Price - Profit","-60857"
"Germany","VTT","Feb","(Sale Price - Profit)%","-0.9950945926059159"
"Germany","VTT","Feb","Units Sold - Discounts","-69134"
"Germany","VTT","Feb","(Units Sold - Discounts)%","-0.9629629629629629"
"Germany","VTT","Feb","Profit - Discounts","-10636"
"Germany","VTT","Feb","(Profit - Discounts)%","-0.14814814814814814"
"Germany","VTT","Feb","Profit - Units Sold","58498"
"Germany","VTT","Feb","(Profit - Units Sold)%","22"
"Germany","VTT","Jan","Discounts","892.44"
"Germany","VTT","Jan","Units Sold","2479"
"Germany","VTT","Jan","Profit","21418.56"
"Germany","VTT","Jan","Sale Price","12"
"Germany","VTT","Jan","Sale Price - Discounts","-880.44"
"Germany","VTT","Jan","(Sale Price - Discounts)%","-0.9865537178970015"
"Germany","VTT","Jan","Sale Price - Units Sold","-2467"
"Germany","VTT","Jan","(Sale Price - Units Sold)%","-0.9951593384429205"
"Germany","VTT","Jan","Sale Price - Profit","-21406.56"
"Germany","VTT","Jan","(Sale Price - Profit)%","-0.9994397382457084"
"Germany","VTT","Jan","Units Sold - Discounts","1586.56"
"Germany","VTT","Jan","(Units Sold - Discounts)%","1.7777777777777777"
"Germany","VTT","Jan","Profit - Discounts","20526.120000000003"
"Germany","VTT","Jan","(Profit - Discounts)%","23"
"Germany","VTT","Jan","Profit - Units Sold","18939.56"
"Germany","VTT","Jan","(Profit - Units Sold)%","7.64"
"Germany","VTT","Jul","Discounts","1107"
"Germany","VTT","Jul","Units Sold","492"
"Germany","VTT","Jul","Profit","1353"
"Germany","VTT","Jul","Sale Price","15"
"Germany","VTT","Jul","Sale Price - Discounts","-1092"
"Germany","VTT","Jul","(Sale Price - Discounts)%","-0.986449864498645"
"Germany","VTT","Jul","Sale Price - Units Sold","-477"
"Germany","VTT","Jul","(Sale Price - Units Sold)%","-0.9695121951219512"
"Germany","VTT","Jul","Sale Price - Profit","-1338"
"Germany","VTT","Jul","(Sale Price - Profit)%","-0.9889135254988913"
"Germany","VTT","Jul","Units Sold - Discounts","-615"
"Germany","VTT","Jul","(Units Sold - Discounts)%","-0.5555555555555556"
"Germany","VTT","Jul","Profit - Discounts","246"
"Germany","VTT","Jul","(Profit - Discounts)%","0.2222222222222222"
"Germany","VTT","Jul","Profit - Units Sold","861"
"Germany","VTT","Jul","(Profit - Units Sold)%","1.75"
"Germany","VTT","Jun","Discounts","7196.78"
"Germany","VTT","Jun","Units Sold","4796"
"Germany","VTT","Jun","Profit","9769.22"
"Germany","VTT","Jun","Sale Price","147"
"Germany","VTT","Jun","Sale Price - Discounts","-7049.78"
"Germany","VTT","Jun","(Sale Price - Discounts)%","-0.9795741984609784"
"Germany","VTT","Jun","Sale Price - Units Sold","-4649"
"Germany","VTT","Jun","(Sale Price - Units Sold)%","-0.969349457881568"
"Germany","VTT","Jun","Sale Price - Profit","-9622.22"
"Germany","VTT","Jun","(Sale Price - Profit)%","-0.9849527393179804"
"Germany","VTT","Jun","Units Sold - Discounts","-2400.7799999999997"
"Germany","VTT","Jun","(Units Sold - Discounts)%","-0.33359085591056004"
"Germany","VTT","Jun","Profit - Discounts","2572.4399999999996"
"Germany","VTT","Jun","(Profit - Discounts)%","0.3574431898710257"
"Germany","VTT","Jun","Profit - Units Sold","4973.219999999999"
"Germany","VTT","Jun","(Profit - Units Sold)%","1.036951626355296"
"Germany","VTT","Mar","Discounts","18.41"
"Germany","VTT","Mar","Units Sold","263"
"Germany","VTT","Mar","Profit","507.59"
"Germany","VTT","Mar","Sale Price","7"
"Germany","VTT","Mar","Sale Price - Discounts","-11.41"
"Germany","VTT","Mar","(Sale Price - Discounts)%","-0.6197718631178707"
"Germany","VTT","Mar","Sale Price - Units Sold","-256"
"Germany","VTT","Mar","(Sale Price - Units Sold)%","-0.9733840304182508"
"Germany","VTT","Mar","Sale Price - Profit","-500.59"
"Germany","VTT","Mar","(Sale Price - Profit)%","-0.9862093421856223"
"Germany","VTT","Mar","Units Sold - Discounts","244.59"
"Germany","VTT","Mar","(Units Sold - Discounts)%","13.285714285714286"
"Germany","VTT","Mar","Profit - Discounts","489.17999999999995"
"Germany","VTT","Mar","(Profit - Discounts)%","26.57142857142857"
"Germany","VTT","Mar","Profit - Units Sold","244.58999999999997"
"Germany","VTT","Mar","(Profit - Units Sold)%","0.93"
"Germany","VTT","May","Discounts","950.4"
"Germany","VTT","May","Units Sold","880"
"Germany","VTT","May","Profit","6969.6"
"Germany","VTT","May","Sale Price","12"
"Germany","VTT","May","Sale Price - Discounts","-938.4"
"Germany","VTT","May","(Sale Price - Discounts)%","-0.9873737373737373"
"Germany","VTT","May","Sale Price - Units Sold","-868"
"Germany","VTT","May","(Sale Price - Units Sold)%","-0.9863636363636362"
"Germany","VTT","May","Sale Price - Profit","-6957.6"
"Germany","VTT","May","(Sale Price - Profit)%","-0.9982782369146005"
"Germany","VTT","May","Units Sold - Discounts","-70.39999999999998"
"Germany","VTT","May","(Units Sold - Discounts)%","-0.07407407407407406"
"Germany","VTT","May","Profit - Discounts","6019.200000000001"
"Germany","VTT","May","(Profit - Discounts)%","6.333333333333334"
"Germany","VTT","May","Profit - Units Sold","6089.6"
"Germany","VTT","May","(Profit - Units Sold)%","6.920000000000001"
"Germany","VTT","Nov","Discounts","12647"
"Germany","VTT","Nov","Units Sold","2849"
"Germany","VTT","Nov","Profit","13083"
"Germany","VTT","Nov","Sale Price","145"
"Germany","VTT","Nov","Sale Price - Discounts","-12502"
"Germany","VTT","Nov","(Sale Price - Discounts)%","-0.9885348303945601"
"Germany","VTT","Nov","Sale Price - Units Sold","-2704"
"Germany","VTT","Nov","(Sale Price - Units Sold)%","-0.9491049491049491"
"Germany","VTT","Nov","Sale Price - Profit","-12938"
"Germany","VTT","Nov","(Sale Price - Profit)%","-0.988916915080639"
"Germany","VTT","Nov","Units Sold - Discounts","-9798"
"Germany","VTT","Nov","(Units Sold - Discounts)%","-0.774729184786906"
"Germany","VTT","Nov","Profit - Discounts","436"
"Germany","VTT","Nov","(Profit - Discounts)%","0.034474578951530006"
"Germany","VTT","Nov","Profit - Units Sold","10234"
"Germany","VTT","Nov","(Profit - Units Sold)%","3.592137592137592"
"Germany","VTT","Oct","Discounts","25168.8"
"Germany","VTT","Oct","Units Sold","6571"
"Germany","VTT","Oct","Profit","260781.2"
"Germany","VTT","Oct","Sale Price","687"
"Germany","VTT","Oct","Sale Price - Discounts","-24481.8"
"Germany","VTT","Oct","(Sale Price - Discounts)%","-0.9727043005626013"
"Germany","VTT","Oct","Sale Price - Units Sold","-5884"
"Germany","VTT","Oct","(Sale Price - Units Sold)%","-0.8954497032415157"
"Germany","VTT","Oct","Sale Price - Profit","-260094.2"
"Germany","VTT","Oct","(Sale Price - Profit)%","-0.9973656076434958"
"Germany","VTT","Oct","Units Sold - Discounts","-18597.8"
"Germany","VTT","Oct","(Units Sold - Discounts)%","-0.7389227932996408"
"Germany","VTT","Oct","Profit - Discounts","235612.40000000002"
"Germany","VTT","Oct","(Profit - Discounts)%","9.361288579511141"
"Germany","VTT","Oct","Profit - Units Sold","254210.2"
"Germany","VTT","Oct","(Profit - Units Sold)%","38.68668391416832"
"Germany","VTT","Sep","Discounts","4818.6"
"Germany","VTT","Sep","Units Sold","3201"
"Germany","VTT","Sep","Profit","64416.4"
"Germany","VTT","Sep","Sale Price","312"
"Germany","VTT","Sep","Sale Price - Discounts","-4506.6"
"Germany","VTT","Sep","(Sale Price - Discounts)%","-0.9352509027518365"
"Germany","VTT","Sep","Sale Price - Units Sold","-2889"
"Germany","VTT","Sep","(Sale Price - Units Sold)%","-0.9025304592314902"
"Germany","VTT","Sep","Sale Price - Profit","-64104.4"
"Germany","VTT","Sep","(Sale Price - Profit)%","-0.995156512937699"
"Germany","VTT","Sep","Units Sold - Discounts","-1617.6000000000004"
"Germany","VTT","Sep","(Units Sold - Discounts)%","-0.3356991657327855"
"Germany","VTT","Sep","Profit - Discounts","59597.8"
"Germany","VTT","Sep","(Profit - Discounts)%","12.368281243514714"
"Germany","VTT","Sep","Profit - Units Sold","61215.4"
"Germany","VTT","Sep","(Profit - Units Sold)%","19.12383630115589"
"Germany","Amarilla","Apr","Discounts","0"
"Germany","Amarilla","Apr","Units Sold","4219.5"
"Germany","Amarilla","Apr","Profit","21097.5"
"Germany","Amarilla","Apr","Sale Price","125"
"Germany","Amarilla","Apr","Sale Price - Discounts","125"
"Germany","Amarilla","Apr","(Sale Price - Discounts)%",
"Germany","Amarilla","Apr","Sale Price - Units Sold","-4094.5"
"Germany","Amarilla","Apr","(Sale Price - Units Sold)%","-0.9703756369238061"
"Germany","Amarilla","Apr","Sale Price - Profit","-20972.5"
"Germany","Amarilla","Apr","(Sale Price - Profit)%","-0.9940751273847613"
"Germany","Amarilla","Apr","Units Sold - Discounts","4219.5"
"Germany","Amarilla","Apr","(Units Sold - Discounts)%",
"Germany","Amarilla","Apr","Profit - Discounts","21097.5"
"Germany","Amarilla","Apr","(Profit - Discounts)%",
"Germany","Amarilla","Apr","Profit - Units Sold","16878"
"Germany","Amarilla","Apr","(Profit - Units Sold)%","4"
"Germany","Amarilla","Aug","Discounts","3088.8"
"Germany","Amarilla","Aug","Units Sold","2574"
"Germany","Amarilla","Aug","Profit","20077.2"
"Germany","Amarilla","Aug","Sale Price","12"
"Germany","Amarilla","Aug","Sale Price - Discounts","-3076.8"
"Germany","Amarilla","Aug","(Sale Price - Discounts)%","-0.9961149961149961"
"Germany","Amarilla","Aug","Sale Price - Units Sold","-2562"
"Germany","Amarilla","Aug","(Sale Price - Units Sold)%","-0.9953379953379954"
"Germany","Amarilla","Aug","Sale Price - Profit","-20065.2"
"Germany","Amarilla","Aug","(Sale Price - Profit)%","-0.9994023070946148"
"Germany","Amarilla","Aug","Units Sold - Discounts","-514.8000000000002"
"Germany","Amarilla","Aug","(Units Sold - Discounts)%","-0.1666666666666667"
"Germany","Amarilla","Aug","Profit - Discounts","16988.4"
"Germany","Amarilla","Aug","(Profit - Discounts)%","5.5"
"Germany","Amarilla","Aug","Profit - Units Sold","17503.2"
"Germany","Amarilla","Aug","(Profit - Units Sold)%","6.800000000000001"
"Germany","Amarilla","Dec","Discounts","22364.4"
"Germany","Amarilla","Dec","Units Sold","3731"
"Germany","Amarilla","Dec","Profit","59620.6"
"Germany","Amarilla","Dec","Sale Price","327"
"Germany","Amarilla","Dec","Sale Price - Discounts","-22037.4"
"Germany","Amarilla","Dec","(Sale Price - Discounts)%","-0.9853785480495787"
"Germany","Amarilla","Dec","Sale Price - Units Sold","-3404"
"Germany","Amarilla","Dec","(Sale Price - Units Sold)%","-0.9123559367461805"
"Germany","Amarilla","Dec","Sale Price - Profit","-59293.6"
"Germany","Amarilla","Dec","(Sale Price - Profit)%","-0.9945153185308435"
"Germany","Amarilla","Dec","Units Sold - Discounts","-18633.4"
"Germany","Amarilla","Dec","(Units Sold - Discounts)%","-0.8331723632201177"
"Germany","Amarilla","Dec","Profit - Discounts","37256.2"
"Germany","Amarilla","Dec","(Profit - Discounts)%","1.6658707588846555"
"Germany","Amarilla","Dec","Profit - Units Sold","55889.6"
"Germany","Amarilla","Dec","(Profit - Units Sold)%","14.97979094076655"
"Germany","Amarilla","Feb","Discounts","23625"
"Germany","Amarilla","Feb","Units Sold","1350"
"Germany","Amarilla","Feb","Profit","97875"
"Germany","Amarilla","Feb","Sale Price","350"
"Germany","Amarilla","Feb","Sale Price - Discounts","-23275"
"Germany","Amarilla","Feb","(Sale Price - Discounts)%","-0.9851851851851852"
"Germany","Amarilla","Feb","Sale Price - Units Sold","-1000"
"Germany","Amarilla","Feb","(Sale Price - Units Sold)%","-0.7407407407407408"
"Germany","Amarilla","Feb","Sale Price - Profit","-97525"
"Germany","Amarilla","Feb","(Sale Price - Profit)%","-0.9964240102171137"
"Germany","Amarilla","Feb","Units Sold - Discounts","-22275"
"Germany","Amarilla","Feb","(Units Sold - Discounts)%","-0.9428571428571427"
"Germany","Amarilla","Feb","Profit - Discounts","74250"
"Germany","Amarilla","Feb","(Profit - Discounts)%","3.142857142857143"
"Germany","Amarilla","Feb","Profit - Units Sold","96525"
"Germany","Amarilla","Feb","(Profit - Units Sold)%","71.5"
"Germany","Amarilla","Jan","Discounts","43518.75"
"Germany","Amarilla","Jan","Units Sold","3165"
"Germany","Amarilla","Jan","Profit","-27693.75"
"Germany","Amarilla","Jan","Sale Price","125"
"Germany","Amarilla","Jan","Sale Price - Discounts","-43393.75"
"Germany","Amarilla","Jan","(Sale Price - Discounts)%","-0.9971276748527933"
"Germany","Amarilla","Jan","Sale Price - Units Sold","-3040"
"Germany","Amarilla","Jan","(Sale Price - Units Sold)%","-0.9605055292259084"
"Germany","Amarilla","Jan","Sale Price - Profit","27818.75"
"Germany","Amarilla","Jan","(Sale Price - Profit)%","1.0045136538027533"
"Germany","Amarilla","Jan","Units Sold - Discounts","-40353.75"
"Germany","Amarilla","Jan","(Units Sold - Discounts)%","-0.9272727272727272"
"Germany","Amarilla","Jan","Profit - Discounts","-71212.5"
"Germany","Amarilla","Jan","(Profit - Discounts)%","-1.6363636363636365"
"Germany","Amarilla","Jan","Profit - Units Sold","-30858.75"
"Germany","Amarilla","Jan","(Profit - Units Sold)%","-9.75"
"Germany","Amarilla","Jul","Discounts","0"
"Germany","Amarilla","Jul","Units Sold","1686"
"Germany","Amarilla","Jul","Profit","3372"
"Germany","Amarilla","Jul","Sale Price","7"
"Germany","Amarilla","Jul","Sale Price - Discounts","7"
"Germany","Amarilla","Jul","(Sale Price - Discounts)%",
"Germany","Amarilla","Jul","Sale Price - Units Sold","-1679"
"Germany","Amarilla","Jul","(Sale Price - Units Sold)%","-0.9958481613285883"
"Germany","Amarilla","Jul","Sale Price - Profit","-3365"
"Germany","Amarilla","Jul","(Sale Price - Profit)%","-0.9979240806642942"
"Germany","Amarilla","Jul","Units Sold - Discounts","1686"
"Germany","Amarilla","Jul","(Units Sold - Discounts)%",
"Germany","Amarilla","Jul","Profit - Discounts","3372"
"Germany","Amarilla","Jul","(Profit - Discounts)%",
"Germany","Amarilla","Jul","Profit - Units Sold","1686"
"Germany","Amarilla","Jul","(Profit - Units Sold)%","1"
"Germany","Amarilla","Jun","Discounts","2185.6"
"Germany","Amarilla","Jun","Units Sold","1366"
"Germany","Amarilla","Jun","Profit","11474.4"
"Germany","Amarilla","Jun","Sale Price","20"
"Germany","Amarilla","Jun","Sale Price - Discounts","-2165.6"
"Germany","Amarilla","Jun","(Sale Price - Discounts)%","-0.9908491947291361"
"Germany","Amarilla","Jun","Sale Price - Units Sold","-1346"
"Germany","Amarilla","Jun","(Sale Price - Units Sold)%","-0.985358711566618"
"Germany","Amarilla","Jun","Sale Price - Profit","-11454.4"
"Germany","Amarilla","Jun","(Sale Price - Profit)%","-0.9982569894722164"
"Germany","Amarilla","Jun","Units Sold - Discounts","-819.5999999999999"
"Germany","Amarilla","Jun","(Units Sold - Discounts)%","-0.375"
"Germany","Amarilla","Jun","Profit - Discounts","9288.8"
"Germany","Amarilla","Jun","(Profit - Discounts)%","4.25"
"Germany","Amarilla","Jun","Profit - Units Sold","10108.4"
"Germany","Amarilla","Jun","(Profit - Units Sold)%","7.4"
"Germany","Amarilla","Mar","Discounts","1554"
"Germany","Amarilla","Mar","Units Sold","259"
"Germany","Amarilla","Mar","Profit","11396"
"Germany","Amarilla","Mar","Sale Price","300"
"Germany","Amarilla","Mar","Sale Price - Discounts","-1254"
"Germany","Amarilla","Mar","(Sale Price - Discounts)%","-0.806949806949807"
"Germany","Amarilla","Mar","Sale Price - Units Sold","41"
"Germany","Amarilla","Mar","(Sale Price - Units Sold)%","0.1583011583011583"
"Germany","Amarilla","Mar","Sale Price - Profit","-11096"
"Germany","Amarilla","Mar","(Sale Price - Profit)%","-0.9736749736749737"
"Germany","Amarilla","Mar","Units Sold - Discounts","-1295"
"Germany","Amarilla","Mar","(Units Sold - Discounts)%","-0.8333333333333335"
"Germany","Amarilla","Mar","Profit - Discounts","9842"
"Germany","Amarilla","Mar","(Profit - Discounts)%","6.333333333333332"
"Germany","Amarilla","Mar","Profit - Units Sold","11137"
"Germany","Amarilla","Mar","(Profit - Units Sold)%","43"
"Germany","Amarilla","May","Discounts","5690"
"Germany","Amarilla","May","Units Sold","2276"
"Germany","Amarilla","May","Profit","5690"
"Germany","Amarilla","May","Sale Price","125"
"Germany","Amarilla","May","Sale Price - Discounts","-5565"
"Germany","Amarilla","May","(Sale Price - Discounts)%","-0.9780316344463972"
"Germany","Amarilla","May","Sale Price - Units Sold","-2151"
"Germany","Amarilla","May","(Sale Price - Units Sold)%","-0.945079086115993"
"Germany","Amarilla","May","Sale Price - Profit","-5565"
"Germany","Amarilla","May","(Sale Price - Profit)%","-0.9780316344463972"
"Germany","Amarilla","May","Units Sold - Discounts","-3414"
"Germany","Amarilla","May","(Units Sold - Discounts)%","-0.6"
"Germany","Amarilla","May","Profit - Discounts","0"
"Germany","Amarilla","May","(Profit - Discounts)%","0"
"Germany","Amarilla","May","Profit - Units Sold","3414"
"Germany","Amarilla","May","(Profit - Units Sold)%","1.5"
"Germany","Amarilla","Nov","Discounts","3741.5"
"Germany","Amarilla","Nov","Units Sold","2490"
"Germany","Amarilla","Nov","Profit","16308.5"
"Germany","Amarilla","Nov","Sale Price","35"
"Germany","Amarilla","Nov","Sale Price - Discounts","-3706.5"
"Germany","Amarilla","Nov","(Sale Price - Discounts)%","-0.990645463049579"
"Germany","Amarilla","Nov","Sale Price - Units Sold","-2455"
"Germany","Amarilla","Nov","(Sale Price - Units Sold)%","-0.9859437751004017"
"Germany","Amarilla","Nov","Sale Price - Profit","-16273.5"
"Germany","Amarilla","Nov","(Sale Price - Profit)%","-0.9978538798785909"
"Germany","Amarilla","Nov","Units Sold - Discounts","-1251.5"
"Germany","Amarilla","Nov","(Units Sold - Discounts)%","-0.33449151409862354"
"Germany","Amarilla","Nov","Profit - Discounts","12567"
"Germany","Amarilla","Nov","(Profit - Discounts)%","3.358813310169718"
"Germany","Amarilla","Nov","Profit - Units Sold","13818.5"
"Germany","Amarilla","Nov","(Profit - Units Sold)%","5.549598393574297"
"Germany","Amarilla","Oct","Discounts","21790.69"
"Germany","Amarilla","Oct","Units Sold","4597"
"Germany","Amarilla","Oct","Profit","251715.31"
"Germany","Amarilla","Oct","Sale Price","369"
"Germany","Amarilla","Oct","Sale Price - Discounts","-21421.69"
"Germany","Amarilla","Oct","(Sale Price - Discounts)%","-0.9830661626593744"
"Germany","Amarilla","Oct","Sale Price - Units Sold","-4228"
"Germany","Amarilla","Oct","(Sale Price - Units Sold)%","-0.9197302588644767"
"Germany","Amarilla","Oct","Sale Price - Profit","-251346.31"
"Germany","Amarilla","Oct","(Sale Price - Profit)%","-0.9985340581786624"
"Germany","Amarilla","Oct","Units Sold - Discounts","-17193.69"
"Germany","Amarilla","Oct","(Units Sold - Discounts)%","-0.7890383461928007"
"Germany","Amarilla","Oct","Profit - Discounts","229924.62"
"Germany","Amarilla","Oct","(Profit - Discounts)%","10.551507088577736"
"Germany","Amarilla","Oct","Profit - Units Sold","247118.31"
"Germany","Amarilla","Oct","(Profit - Units Sold)%","53.756430280617785"
"Germany","Amarilla","Sep","Discounts","35395.5"
"Germany","Amarilla","Sep","Units Sold","2901"
"Germany","Amarilla","Sep","Profit","141204.5"
"Germany","Amarilla","Sep","Sale Price","475"
"Germany","Amarilla","Sep","Sale Price - Discounts","-34920.5"
"Germany","Amarilla","Sep","(Sale Price - Discounts)%","-0.9865802149990818"
"Germany","Amarilla","Sep","Sale Price - Units Sold","-2426"
"Germany","Amarilla","Sep","(Sale Price - Units Sold)%","-0.8362633574629438"
"Germany","Amarilla","Sep","Sale Price - Profit","-140729.5"
"Germany","Amarilla","Sep","(Sale Price - Profit)%","-0.9966360845440478"
"Germany","Amarilla","Sep","Units Sold - Discounts","-32494.5"
"Germany","Amarilla","Sep","(Units Sold - Discounts)%","-0.9180404288680765"
"Germany","Amarilla","Sep","Profit - Discounts","105809"
"Germany","Amarilla","Sep","(Profit - Discounts)%","2.989334802446639"
"Germany","Amarilla","Sep","Profit - Units Sold","138303.5"
"Germany","Amarilla","Sep","(Profit - Units Sold)%","47.674422612892116"
"Mexico","Paseo","Apr","Discounts","26766.75"
"Mexico","Paseo","Apr","Units Sold","4142"
"Mexico","Paseo","Apr","Profit","58653.25"
"Mexico","Paseo","Apr","Sale Price","307"
"Mexico","Paseo","Apr","Sale Price - Discounts","-26459.75"
"Mexico","Paseo","Apr","(Sale Price - Discounts)%","-0.9885305462934424"
"Mexico","Paseo","Apr","Sale Price - Units Sold","-3835"
"Mexico","Paseo","Apr","(Sale Price - Units Sold)%","-0.9258812168034766"
"Mexico","Paseo","Apr","Sale Price - Profit","-58346.25"
"Mexico","Paseo","Apr","(Sale Price - Profit)%","-0.9947658484397709"
"Mexico","Paseo","Apr","Units Sold - Discounts","-22624.75"
"Mexico","Paseo","Apr","(Units Sold - Discounts)%","-0.8452557744216239"
"Mexico","Paseo","Apr","Profit - Discounts","31886.5"
"Mexico","Paseo","Apr","(Profit - Discounts)%","1.1912727544434794"
"Mexico","Paseo","Apr","Profit - Units Sold","54511.25"
"Mexico","Paseo","Apr","(Profit - Units Sold)%","13.160610816030903"
"Mexico","Paseo","Aug","Discounts","3273.6"
"Mexico","Paseo","Aug","Units Sold","2867"
"Mexico","Paseo","Aug","Profit","8412.4"
"Mexico","Paseo","Aug","Sale Price","22"
"Mexico","Paseo","Aug","Sale Price - Discounts","-3251.6"
"Mexico","Paseo","Aug","(Sale Price - Discounts)%","-0.9932795698924731"
"Mexico","Paseo","Aug","Sale Price - Units Sold","-2845"
"Mexico","Paseo","Aug","(Sale Price - Units Sold)%","-0.9923264736658528"
"Mexico","Paseo","Aug","Sale Price - Profit","-8390.4"
"Mexico","Paseo","Aug","(Sale Price - Profit)%","-0.9973848128952498"
"Mexico","Paseo","Aug","Units Sold - Discounts","-406.5999999999999"
"Mexico","Paseo","Aug","(Units Sold - Discounts)%","-0.12420576735092861"
"Mexico","Paseo","Aug","Profit - Discounts","5138.799999999999"
"Mexico","Paseo","Aug","(Profit - Discounts)%","1.5697702834799607"
"Mexico","Paseo","Aug","Profit - Units Sold","5545.4"
"Mexico","Paseo","Aug","(Profit - Units Sold)%","1.9342169515172654"
