Category,Sub-Category,Region,Segment,Value Column Name,Value
"Office Supplies","Art","Central","Corporate","(Profit - Quantity)%","0.9433293785310733"
"Office Supplies","Art","Central","Corporate","Profit - PL","-2442.0307000000003"
"Office Supplies","Art","Central","Corporate","(Profit - PL)%","-0.8765365039483131"
"Office Supplies","Art","Central","Corporate","Profit - FC","-1191.0307"
"Office Supplies","Art","Central","Corporate","(Profit - FC)%","-0.7759157654723127"
"Office Supplies","Art","Central","Corporate","PL - Quantity","2609"
"Office Supplies","Art","Central","Corporate","(PL - Quantity)%","14.740112994350282"
"Office Supplies","Art","Central","Corporate","FC - Quantity","1358"
"Office Supplies","Art","Central","Corporate","(FC - Quantity)%","7.6723163841807915"
"Office Supplies","Art","Central","Corporate","FC - PL","-1251"
"Office Supplies","Art","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","Central","Home Office","Quantity","127"
"Office Supplies","Art","Central","Home Office","PL","2786"
"Office Supplies","Art","Central","Home Office","FC","1535"
"Office Supplies","Art","Central","Home Office","Profit","245.6283"
"Office Supplies","Art","Central","Home Office","Profit - Quantity","118.6283"
"Office Supplies","Art","Central","Home Office","(Profit - Quantity)%","0.9340811023622047"
"Office Supplies","Art","Central","Home Office","Profit - PL","-2540.3717"
"Office Supplies","Art","Central","Home Office","(Profit - PL)%","-0.9118347810480977"
"Office Supplies","Art","Central","Home Office","Profit - FC","-1289.3717"
"Office Supplies","Art","Central","Home Office","(Profit - FC)%","-0.8399815635179153"
"Office Supplies","Art","Central","Home Office","PL - Quantity","2659"
"Office Supplies","Art","Central","Home Office","(PL - Quantity)%","20.937007874015748"
"Office Supplies","Art","Central","Home Office","FC - Quantity","1408"
"Office Supplies","Art","Central","Home Office","(FC - Quantity)%","11.086614173228348"
"Office Supplies","Art","Central","Home Office","FC - PL","-1251"
"Office Supplies","Art","Central","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","East","Consumer","Quantity","420"
"Office Supplies","Art","East","Consumer","PL","2786"
"Office Supplies","Art","East","Consumer","FC","1535"
"Office Supplies","Art","East","Consumer","Profit","989.0642"
"Office Supplies","Art","East","Consumer","Profit - Quantity","569.0642"
"Office Supplies","Art","East","Consumer","(Profit - Quantity)%","1.354914761904762"
"Office Supplies","Art","East","Consumer","Profit - PL","-1796.9358"
"Office Supplies","Art","East","Consumer","(Profit - PL)%","-0.6449877243359655"
"Office Supplies","Art","East","Consumer","Profit - FC","-545.9358"
"Office Supplies","Art","East","Consumer","(Profit - FC)%","-0.35565850162866447"
"Office Supplies","Art","East","Consumer","PL - Quantity","2366"
"Office Supplies","Art","East","Consumer","(PL - Quantity)%","5.633333333333334"
"Office Supplies","Art","East","Consumer","FC - Quantity","1115"
"Office Supplies","Art","East","Consumer","(FC - Quantity)%","2.6547619047619047"
"Office Supplies","Art","East","Consumer","FC - PL","-1251"
"Office Supplies","Art","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","East","Corporate","Quantity","287"
"Office Supplies","Art","East","Corporate","PL","2786"
"Office Supplies","Art","East","Corporate","FC","1535"
"Office Supplies","Art","East","Corporate","Profit","566.1716"
"Office Supplies","Art","East","Corporate","Profit - Quantity","279.1716"
"Office Supplies","Art","East","Corporate","(Profit - Quantity)%","0.9727233449477353"
"Office Supplies","Art","East","Corporate","Profit - PL","-2219.8284"
"Office Supplies","Art","East","Corporate","(Profit - PL)%","-0.7967797559224694"
"Office Supplies","Art","East","Corporate","Profit - FC","-968.8284"
"Office Supplies","Art","East","Corporate","(Profit - FC)%","-0.6311585667752443"
"Office Supplies","Art","East","Corporate","PL - Quantity","2499"
"Office Supplies","Art","East","Corporate","(PL - Quantity)%","8.707317073170731"
"Office Supplies","Art","East","Corporate","FC - Quantity","1248"
"Office Supplies","Art","East","Corporate","(FC - Quantity)%","4.348432055749129"
"Office Supplies","Art","East","Corporate","FC - PL","-1251"
"Office Supplies","Art","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","East","Home Office","Quantity","142"
"Office Supplies","Art","East","Home Office","PL","2786"
"Office Supplies","Art","East","Home Office","FC","1535"
"Office Supplies","Art","East","Home Office","Profit","344.7085"
"Office Supplies","Art","East","Home Office","Profit - Quantity","202.70850000000002"
"Office Supplies","Art","East","Home Office","(Profit - Quantity)%","1.427524647887324"
"Office Supplies","Art","East","Home Office","Profit - PL","-2441.2915"
"Office Supplies","Art","East","Home Office","(Profit - PL)%","-0.8762711773151471"
"Office Supplies","Art","East","Home Office","Profit - FC","-1190.2915"
"Office Supplies","Art","East","Home Office","(Profit - FC)%","-0.7754342019543974"
"Office Supplies","Art","East","Home Office","PL - Quantity","2644"
"Office Supplies","Art","East","Home Office","(PL - Quantity)%","18.619718309859156"
"Office Supplies","Art","East","Home Office","FC - Quantity","1393"
"Office Supplies","Art","East","Home Office","(FC - Quantity)%","9.809859154929578"
"Office Supplies","Art","East","Home Office","FC - PL","-1251"
"Office Supplies","Art","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","South","Consumer","Quantity","312"
"Office Supplies","Art","South","Consumer","PL","2786"
"Office Supplies","Art","South","Consumer","FC","1535"
"Office Supplies","Art","South","Consumer","Profit","648.4543"
"Office Supplies","Art","South","Consumer","Profit - Quantity","336.4543"
"Office Supplies","Art","South","Consumer","(Profit - Quantity)%","1.0783791666666667"
"Office Supplies","Art","South","Consumer","Profit - PL","-2137.5457"
"Office Supplies","Art","South","Consumer","(Profit - PL)%","-0.7672454055994258"
"Office Supplies","Art","South","Consumer","Profit - FC","-886.5457"
"Office Supplies","Art","South","Consumer","(Profit - FC)%","-0.5775542019543974"
"Office Supplies","Art","South","Consumer","PL - Quantity","2474"
"Office Supplies","Art","South","Consumer","(PL - Quantity)%","7.92948717948718"
"Office Supplies","Art","South","Consumer","FC - Quantity","1223"
"Office Supplies","Art","South","Consumer","(FC - Quantity)%","3.9198717948717943"
"Office Supplies","Art","South","Consumer","FC - PL","-1251"
"Office Supplies","Art","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","South","Corporate","Quantity","157"
"Office Supplies","Art","South","Corporate","PL","2786"
"Office Supplies","Art","South","Corporate","FC","1535"
"Office Supplies","Art","South","Corporate","Profit","264.2543"
"Office Supplies","Art","South","Corporate","Profit - Quantity","107.2543"
"Office Supplies","Art","South","Corporate","(Profit - Quantity)%","0.6831484076433121"
"Office Supplies","Art","South","Corporate","Profit - PL","-2521.7457"
"Office Supplies","Art","South","Corporate","(Profit - PL)%","-0.9051492103374013"
"Office Supplies","Art","South","Corporate","Profit - FC","-1270.7457"
"Office Supplies","Art","South","Corporate","(Profit - FC)%","-0.8278473615635178"
"Office Supplies","Art","South","Corporate","PL - Quantity","2629"
"Office Supplies","Art","South","Corporate","(PL - Quantity)%","16.745222929936304"
"Office Supplies","Art","South","Corporate","FC - Quantity","1378"
"Office Supplies","Art","South","Corporate","(FC - Quantity)%","8.777070063694268"
"Office Supplies","Art","South","Corporate","FC - PL","-1251"
"Office Supplies","Art","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","South","Home Office","Quantity","78"
"Office Supplies","Art","South","Home Office","PL","2786"
"Office Supplies","Art","South","Home Office","FC","1535"
"Office Supplies","Art","South","Home Office","Profit","145.878"
"Office Supplies","Art","South","Home Office","Profit - Quantity","67.87799999999999"
"Office Supplies","Art","South","Home Office","(Profit - Quantity)%","0.870230769230769"
"Office Supplies","Art","South","Home Office","Profit - PL","-2640.122"
"Office Supplies","Art","South","Home Office","(Profit - PL)%","-0.9476389088298636"
"Office Supplies","Art","South","Home Office","Profit - FC","-1389.122"
"Office Supplies","Art","South","Home Office","(Profit - FC)%","-0.9049654723127037"
"Office Supplies","Art","South","Home Office","PL - Quantity","2708"
"Office Supplies","Art","South","Home Office","(PL - Quantity)%","34.717948717948715"
"Office Supplies","Art","South","Home Office","FC - Quantity","1457"
"Office Supplies","Art","South","Home Office","(FC - Quantity)%","18.67948717948718"
"Office Supplies","Art","South","Home Office","FC - PL","-1251"
"Office Supplies","Art","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","West","Consumer","Quantity","519"
"Office Supplies","Art","West","Consumer","PL","2786"
"Office Supplies","Art","West","Consumer","FC","1535"
"Office Supplies","Art","West","Consumer","Profit","1211.2211"
"Office Supplies","Art","West","Consumer","Profit - Quantity","692.2211"
"Office Supplies","Art","West","Consumer","(Profit - Quantity)%","1.333759344894027"
"Office Supplies","Art","West","Consumer","Profit - PL","-1574.7789"
"Office Supplies","Art","West","Consumer","(Profit - PL)%","-0.565247272074659"
"Office Supplies","Art","West","Consumer","Profit - FC","-323.7789"
"Office Supplies","Art","West","Consumer","(Profit - FC)%","-0.21093087947882735"
"Office Supplies","Art","West","Consumer","PL - Quantity","2267"
"Office Supplies","Art","West","Consumer","(PL - Quantity)%","4.368015414258188"
"Office Supplies","Art","West","Consumer","FC - Quantity","1016"
"Office Supplies","Art","West","Consumer","(FC - Quantity)%","1.9576107899807322"
"Office Supplies","Art","West","Consumer","FC - PL","-1251"
"Office Supplies","Art","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","West","Corporate","Quantity","229"
"Office Supplies","Art","West","Corporate","PL","2786"
"Office Supplies","Art","West","Corporate","FC","1535"
"Office Supplies","Art","West","Corporate","Profit","830.2525"
"Office Supplies","Art","West","Corporate","Profit - Quantity","601.2525"
"Office Supplies","Art","West","Corporate","(Profit - Quantity)%","2.6255567685589525"
"Office Supplies","Art","West","Corporate","Profit - PL","-1955.7475"
"Office Supplies","Art","West","Corporate","(Profit - PL)%","-0.7019912060301507"
"Office Supplies","Art","West","Corporate","Profit - FC","-704.7475"
"Office Supplies","Art","West","Corporate","(Profit - FC)%","-0.4591188925081433"
"Office Supplies","Art","West","Corporate","PL - Quantity","2557"
"Office Supplies","Art","West","Corporate","(PL - Quantity)%","11.16593886462882"
"Office Supplies","Art","West","Corporate","FC - Quantity","1306"
"Office Supplies","Art","West","Corporate","(FC - Quantity)%","5.703056768558952"
"Office Supplies","Art","West","Corporate","FC - PL","-1251"
"Office Supplies","Art","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Art","West","Home Office","Quantity","178"
"Office Supplies","Art","West","Home Office","PL","2786"
"Office Supplies","Art","West","Home Office","FC","1535"
"Office Supplies","Art","West","Home Office","Profit","332.6234"
"Office Supplies","Art","West","Home Office","Profit - Quantity","154.6234"
"Office Supplies","Art","West","Home Office","(Profit - Quantity)%","0.8686707865168539"
"Office Supplies","Art","West","Home Office","Profit - PL","-2453.3766"
"Office Supplies","Art","West","Home Office","(Profit - PL)%","-0.8806089734386217"
"Office Supplies","Art","West","Home Office","Profit - FC","-1202.3766"
"Office Supplies","Art","West","Home Office","(Profit - FC)%","-0.7833072312703584"
"Office Supplies","Art","West","Home Office","PL - Quantity","2608"
"Office Supplies","Art","West","Home Office","(PL - Quantity)%","14.651685393258425"
"Office Supplies","Art","West","Home Office","FC - Quantity","1357"
"Office Supplies","Art","West","Home Office","(FC - Quantity)%","7.623595505617978"
"Office Supplies","Art","West","Home Office","FC - PL","-1251"
"Office Supplies","Art","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","Central","Consumer","Quantity","123"
"Office Supplies","Labels","Central","Consumer","PL","2786"
"Office Supplies","Labels","Central","Consumer","FC","1535"
"Office Supplies","Labels","Central","Consumer","Profit","334.2023"
"Office Supplies","Labels","Central","Consumer","Profit - Quantity","211.20229999999998"
"Office Supplies","Labels","Central","Consumer","(Profit - Quantity)%","1.717091869918699"
"Office Supplies","Labels","Central","Consumer","Profit - PL","-2451.7977"
"Office Supplies","Labels","Central","Consumer","(Profit - PL)%","-0.8800422469490309"
"Office Supplies","Labels","Central","Consumer","Profit - FC","-1200.7977"
"Office Supplies","Labels","Central","Consumer","(Profit - FC)%","-0.7822786319218241"
"Office Supplies","Labels","Central","Consumer","PL - Quantity","2663"
"Office Supplies","Labels","Central","Consumer","(PL - Quantity)%","21.65040650406504"
"Office Supplies","Labels","Central","Consumer","FC - Quantity","1412"
"Office Supplies","Labels","Central","Consumer","(FC - Quantity)%","11.479674796747968"
"Office Supplies","Labels","Central","Consumer","FC - PL","-1251"
"Office Supplies","Labels","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","Central","Corporate","Quantity","80"
"Office Supplies","Labels","Central","Corporate","PL","2786"
"Office Supplies","Labels","Central","Corporate","FC","1535"
"Office Supplies","Labels","Central","Corporate","Profit","487.17"
"Office Supplies","Labels","Central","Corporate","Profit - Quantity","407.17"
"Office Supplies","Labels","Central","Corporate","(Profit - Quantity)%","5.089625"
"Office Supplies","Labels","Central","Corporate","Profit - PL","-2298.83"
"Office Supplies","Labels","Central","Corporate","(Profit - PL)%","-0.8251363962670495"
"Office Supplies","Labels","Central","Corporate","Profit - FC","-1047.83"
"Office Supplies","Labels","Central","Corporate","(Profit - FC)%","-0.6826254071661237"
"Office Supplies","Labels","Central","Corporate","PL - Quantity","2706"
"Office Supplies","Labels","Central","Corporate","(PL - Quantity)%","33.825"
"Office Supplies","Labels","Central","Corporate","FC - Quantity","1455"
"Office Supplies","Labels","Central","Corporate","(FC - Quantity)%","18.1875"
"Office Supplies","Labels","Central","Corporate","FC - PL","-1251"
"Office Supplies","Labels","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","Central","Home Office","Quantity","81"
"Office Supplies","Labels","Central","Home Office","PL","2786"
"Office Supplies","Labels","Central","Home Office","FC","1535"
"Office Supplies","Labels","Central","Home Office","Profit","251.7071"
"Office Supplies","Labels","Central","Home Office","Profit - Quantity","170.7071"
"Office Supplies","Labels","Central","Home Office","(Profit - Quantity)%","2.107495061728395"
"Office Supplies","Labels","Central","Home Office","Profit - PL","-2534.2929"
"Office Supplies","Labels","Central","Home Office","(Profit - PL)%","-0.9096528715003589"
"Office Supplies","Labels","Central","Home Office","Profit - FC","-1283.2929"
"Office Supplies","Labels","Central","Home Office","(Profit - FC)%","-0.8360214332247558"
"Office Supplies","Labels","Central","Home Office","PL - Quantity","2705"
"Office Supplies","Labels","Central","Home Office","(PL - Quantity)%","33.39506172839506"
"Office Supplies","Labels","Central","Home Office","FC - Quantity","1454"
"Office Supplies","Labels","Central","Home Office","(FC - Quantity)%","17.950617283950617"
"Office Supplies","Labels","Central","Home Office","FC - PL","-1251"
"Office Supplies","Labels","Central","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","East","Consumer","Quantity","239"
"Office Supplies","Labels","East","Consumer","PL","2786"
"Office Supplies","Labels","East","Consumer","FC","1535"
"Office Supplies","Labels","East","Consumer","Profit","733.529"
"Office Supplies","Labels","East","Consumer","Profit - Quantity","494.529"
"Office Supplies","Labels","East","Consumer","(Profit - Quantity)%","2.0691589958158993"
"Office Supplies","Labels","East","Consumer","Profit - PL","-2052.471"
"Office Supplies","Labels","East","Consumer","(Profit - PL)%","-0.7367089016511127"
"Office Supplies","Labels","East","Consumer","Profit - FC","-801.471"
"Office Supplies","Labels","East","Consumer","(Profit - FC)%","-0.5221309446254072"
"Office Supplies","Labels","East","Consumer","PL - Quantity","2547"
"Office Supplies","Labels","East","Consumer","(PL - Quantity)%","10.656903765690377"
"Office Supplies","Labels","East","Consumer","FC - Quantity","1296"
"Office Supplies","Labels","East","Consumer","(FC - Quantity)%","5.422594142259414"
"Office Supplies","Labels","East","Consumer","FC - PL","-1251"
"Office Supplies","Labels","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","East","Corporate","Quantity","98"
"Office Supplies","Labels","East","Corporate","PL","2786"
"Office Supplies","Labels","East","Corporate","FC","1535"
"Office Supplies","Labels","East","Corporate","Profit","218.6299"
"Office Supplies","Labels","East","Corporate","Profit - Quantity","120.62989999999999"
"Office Supplies","Labels","East","Corporate","(Profit - Quantity)%","1.2309173469387755"
"Office Supplies","Labels","East","Corporate","Profit - PL","-2567.3701"
"Office Supplies","Labels","East","Corporate","(Profit - PL)%","-0.9215255204594403"
"Office Supplies","Labels","East","Corporate","Profit - FC","-1316.3701"
"Office Supplies","Labels","East","Corporate","(Profit - FC)%","-0.8575700977198699"
"Office Supplies","Labels","East","Corporate","PL - Quantity","2688"
"Office Supplies","Labels","East","Corporate","(PL - Quantity)%","27.428571428571427"
"Office Supplies","Labels","East","Corporate","FC - Quantity","1437"
"Office Supplies","Labels","East","Corporate","(FC - Quantity)%","14.663265306122447"
"Office Supplies","Labels","East","Corporate","FC - PL","-1251"
"Office Supplies","Labels","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","East","Home Office","Quantity","83"
"Office Supplies","Labels","East","Home Office","PL","2786"
"Office Supplies","Labels","East","Home Office","FC","1535"
"Office Supplies","Labels","East","Home Office","Profit","177.1211"
"Office Supplies","Labels","East","Home Office","Profit - Quantity","94.12110000000001"
"Office Supplies","Labels","East","Home Office","(Profit - Quantity)%","1.1339891566265061"
"Office Supplies","Labels","East","Home Office","Profit - PL","-2608.8789"
"Office Supplies","Labels","East","Home Office","(Profit - PL)%","-0.9364245872218234"
"Office Supplies","Labels","East","Home Office","Profit - FC","-1357.8789"
"Office Supplies","Labels","East","Home Office","(Profit - FC)%","-0.884611661237785"
"Office Supplies","Labels","East","Home Office","PL - Quantity","2703"
"Office Supplies","Labels","East","Home Office","(PL - Quantity)%","32.566265060240966"
"Office Supplies","Labels","East","Home Office","FC - Quantity","1452"
"Office Supplies","Labels","East","Home Office","(FC - Quantity)%","17.49397590361446"
"Office Supplies","Labels","East","Home Office","FC - PL","-1251"
"Office Supplies","Labels","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","South","Consumer","Quantity","94"
"Office Supplies","Labels","South","Consumer","PL","2786"
"Office Supplies","Labels","South","Consumer","FC","1535"
"Office Supplies","Labels","South","Consumer","Profit","840.9038"
"Office Supplies","Labels","South","Consumer","Profit - Quantity","746.9038"
"Office Supplies","Labels","South","Consumer","(Profit - Quantity)%","7.94578510638298"
"Office Supplies","Labels","South","Consumer","Profit - PL","-1945.0962"
"Office Supplies","Labels","South","Consumer","(Profit - PL)%","-0.6981680545585068"
"Office Supplies","Labels","South","Consumer","Profit - FC","-694.0962"
"Office Supplies","Labels","South","Consumer","(Profit - FC)%","-0.45217993485342023"
"Office Supplies","Labels","South","Consumer","PL - Quantity","2692"
"Office Supplies","Labels","South","Consumer","(PL - Quantity)%","28.638297872340427"
"Office Supplies","Labels","South","Consumer","FC - Quantity","1441"
"Office Supplies","Labels","South","Consumer","(FC - Quantity)%","15.329787234042554"
"Office Supplies","Labels","South","Consumer","FC - PL","-1251"
"Office Supplies","Labels","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","South","Corporate","Quantity","87"
"Office Supplies","Labels","South","Corporate","PL","2786"
"Office Supplies","Labels","South","Corporate","FC","1535"
"Office Supplies","Labels","South","Corporate","Profit","150.4372"
"Office Supplies","Labels","South","Corporate","Profit - Quantity","63.43719999999999"
"Office Supplies","Labels","South","Corporate","(Profit - Quantity)%","0.7291632183908043"
"Office Supplies","Labels","South","Corporate","Profit - PL","-2635.5628"
"Office Supplies","Labels","South","Corporate","(Profit - PL)%","-0.9460024407753052"
"Office Supplies","Labels","South","Corporate","Profit - FC","-1384.5628"
"Office Supplies","Labels","South","Corporate","(Profit - FC)%","-0.9019953094462541"
"Office Supplies","Labels","South","Corporate","PL - Quantity","2699"
"Office Supplies","Labels","South","Corporate","(PL - Quantity)%","31.022988505747126"
"Office Supplies","Labels","South","Corporate","FC - Quantity","1448"
"Office Supplies","Labels","South","Corporate","(FC - Quantity)%","16.64367816091954"
"Office Supplies","Labels","South","Corporate","FC - PL","-1251"
"Office Supplies","Labels","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","South","Home Office","Quantity","35"
"Office Supplies","Labels","South","Home Office","PL","2786"
"Office Supplies","Labels","South","Home Office","FC","1535"
"Office Supplies","Labels","South","Home Office","Profit","49.4313"
"Office Supplies","Labels","South","Home Office","Profit - Quantity","14.4313"
"Office Supplies","Labels","South","Home Office","(Profit - Quantity)%","0.41232285714285716"
"Office Supplies","Labels","South","Home Office","Profit - PL","-2736.5687"
"Office Supplies","Labels","South","Home Office","(Profit - PL)%","-0.9822572505384063"
"Office Supplies","Labels","South","Home Office","Profit - FC","-1485.5687"
"Office Supplies","Labels","South","Home Office","(Profit - FC)%","-0.9677971986970684"
"Office Supplies","Labels","South","Home Office","PL - Quantity","2751"
"Office Supplies","Labels","South","Home Office","(PL - Quantity)%","78.6"
"Office Supplies","Labels","South","Home Office","FC - Quantity","1500"
"Office Supplies","Labels","South","Home Office","(FC - Quantity)%","42.857142857142854"
"Office Supplies","Labels","South","Home Office","FC - PL","-1251"
"Office Supplies","Labels","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","West","Consumer","Quantity","259"
"Office Supplies","Labels","West","Consumer","PL","2786"
"Office Supplies","Labels","West","Consumer","FC","1535"
"Office Supplies","Labels","West","Consumer","Profit","1167.3533"
"Office Supplies","Labels","West","Consumer","Profit - Quantity","908.3533"
"Office Supplies","Labels","West","Consumer","(Profit - Quantity)%","3.5071555984555984"
"Office Supplies","Labels","West","Consumer","Profit - PL","-1618.6467"
"Office Supplies","Labels","West","Consumer","(Profit - PL)%","-0.580993072505384"
"Office Supplies","Labels","West","Consumer","Profit - FC","-367.6467"
"Office Supplies","Labels","West","Consumer","(Profit - FC)%","-0.23950925081433228"
"Office Supplies","Labels","West","Consumer","PL - Quantity","2527"
"Office Supplies","Labels","West","Consumer","(PL - Quantity)%","9.756756756756756"
"Office Supplies","Labels","West","Consumer","FC - Quantity","1276"
"Office Supplies","Labels","West","Consumer","(FC - Quantity)%","4.926640926640927"
"Office Supplies","Labels","West","Consumer","FC - PL","-1251"
"Office Supplies","Labels","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","West","Corporate","Quantity","133"
"Office Supplies","Labels","West","Corporate","PL","2786"
"Office Supplies","Labels","West","Corporate","FC","1535"
"Office Supplies","Labels","West","Corporate","Profit","904.5902"
"Office Supplies","Labels","West","Corporate","Profit - Quantity","771.5902"
"Office Supplies","Labels","West","Corporate","(Profit - Quantity)%","5.8014300751879695"
"Office Supplies","Labels","West","Corporate","Profit - PL","-1881.4098"
"Office Supplies","Labels","West","Corporate","(Profit - PL)%","-0.6753086145010768"
"Office Supplies","Labels","West","Corporate","Profit - FC","-630.4098"
"Office Supplies","Labels","West","Corporate","(Profit - FC)%","-0.4106904234527688"
"Office Supplies","Labels","West","Corporate","PL - Quantity","2653"
"Office Supplies","Labels","West","Corporate","(PL - Quantity)%","19.94736842105263"
"Office Supplies","Labels","West","Corporate","FC - Quantity","1402"
"Office Supplies","Labels","West","Corporate","(FC - Quantity)%","10.541353383458647"
"Office Supplies","Labels","West","Corporate","FC - PL","-1251"
"Office Supplies","Labels","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Labels","West","Home Office","Quantity","88"
"Office Supplies","Labels","West","Home Office","PL","2786"
"Office Supplies","Labels","West","Home Office","FC","1535"
"Office Supplies","Labels","West","Home Office","Profit","231.1788"
"Office Supplies","Labels","West","Home Office","Profit - Quantity","143.1788"
"Office Supplies","Labels","West","Home Office","(Profit - Quantity)%","1.6270318181818184"
"Office Supplies","Labels","West","Home Office","Profit - PL","-2554.8212"
"Office Supplies","Labels","West","Home Office","(Profit - PL)%","-0.9170212491026561"
"Office Supplies","Labels","West","Home Office","Profit - FC","-1303.8212"
"Office Supplies","Labels","West","Home Office","(Profit - FC)%","-0.8493949185667753"
"Office Supplies","Labels","West","Home Office","PL - Quantity","2698"
"Office Supplies","Labels","West","Home Office","(PL - Quantity)%","30.65909090909091"
"Office Supplies","Labels","West","Home Office","FC - Quantity","1447"
"Office Supplies","Labels","West","Home Office","(FC - Quantity)%","16.443181818181817"
"Office Supplies","Labels","West","Home Office","FC - PL","-1251"
"Office Supplies","Labels","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","Central","Consumer","Quantity","122"
"Office Supplies","Fasteners","Central","Consumer","PL","2786"
"Office Supplies","Fasteners","Central","Consumer","FC","1535"
"Office Supplies","Fasteners","Central","Consumer","Profit","128.1477"
"Office Supplies","Fasteners","Central","Consumer","Profit - Quantity","6.147699999999986"
"Office Supplies","Fasteners","Central","Consumer","(Profit - Quantity)%","0.05039098360655727"
"Office Supplies","Fasteners","Central","Consumer","Profit - PL","-2657.8523"
"Office Supplies","Fasteners","Central","Consumer","(Profit - PL)%","-0.9540029791816224"
"Office Supplies","Fasteners","Central","Consumer","Profit - FC","-1406.8523"
"Office Supplies","Fasteners","Central","Consumer","(Profit - FC)%","-0.9165161563517915"
"Office Supplies","Fasteners","Central","Consumer","PL - Quantity","2664"
"Office Supplies","Fasteners","Central","Consumer","(PL - Quantity)%","21.836065573770487"
"Office Supplies","Fasteners","Central","Consumer","FC - Quantity","1413"
"Office Supplies","Fasteners","Central","Consumer","(FC - Quantity)%","11.581967213114757"
"Office Supplies","Fasteners","Central","Consumer","FC - PL","-1251"
"Office Supplies","Fasteners","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","Central","Corporate","Quantity","71"
"Office Supplies","Fasteners","Central","Corporate","PL","2786"
"Office Supplies","Fasteners","Central","Corporate","FC","1535"
"Office Supplies","Fasteners","Central","Corporate","Profit","78.5563"
"Office Supplies","Fasteners","Central","Corporate","Profit - Quantity","7.556299999999993"
"Office Supplies","Fasteners","Central","Corporate","(Profit - Quantity)%","0.10642676056338018"
"Office Supplies","Fasteners","Central","Corporate","Profit - PL","-2707.4437"
"Office Supplies","Fasteners","Central","Corporate","(Profit - PL)%","-0.9718031945441493"
"Office Supplies","Fasteners","Central","Corporate","Profit - FC","-1456.4437"
"Office Supplies","Fasteners","Central","Corporate","(Profit - FC)%","-0.9488232573289902"
"Office Supplies","Fasteners","Central","Corporate","PL - Quantity","2715"
"Office Supplies","Fasteners","Central","Corporate","(PL - Quantity)%","38.23943661971831"
"Office Supplies","Fasteners","Central","Corporate","FC - Quantity","1464"
"Office Supplies","Fasteners","Central","Corporate","(FC - Quantity)%","20.619718309859152"
"Office Supplies","Fasteners","Central","Corporate","FC - PL","-1251"
"Office Supplies","Fasteners","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","Central","Home Office","Quantity","34"
"Office Supplies","Fasteners","Central","Home Office","PL","2786"
"Office Supplies","Fasteners","Central","Home Office","FC","1535"
"Office Supplies","Fasteners","Central","Home Office","Profit","29.9146"
"Office Supplies","Fasteners","Central","Home Office","Profit - Quantity","-4.0854"
"Office Supplies","Fasteners","Central","Home Office","(Profit - Quantity)%","-0.12015882352941176"
"Office Supplies","Fasteners","Central","Home Office","Profit - PL","-2756.0854"
"Office Supplies","Fasteners","Central","Home Office","(Profit - PL)%","-0.9892625269203158"
"Office Supplies","Fasteners","Central","Home Office","Profit - FC","-1505.0854"
"Office Supplies","Fasteners","Central","Home Office","(Profit - FC)%","-0.980511661237785"
"Office Supplies","Fasteners","Central","Home Office","PL - Quantity","2752"
"Office Supplies","Fasteners","Central","Home Office","(PL - Quantity)%","80.94117647058823"
"Office Supplies","Fasteners","Central","Home Office","FC - Quantity","1501"
"Office Supplies","Fasteners","Central","Home Office","(FC - Quantity)%","44.14705882352941"
"Office Supplies","Fasteners","Central","Home Office","FC - PL","-1251"
"Office Supplies","Fasteners","Central","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Fasteners","East","Consumer","Quantity","136"
