Category,Sub-Category,Segment,Region,Year,Value Column Name,Value
"Office Supplies","Labels","Consumer","South","2014","(Sum of Profit - Sum of Quantity)%","3.420859999999999"
"Office Supplies","Labels","Consumer","South","2014","Sum of Discount - Sum of Quantity","-24.4"
"Office Supplies","Labels","Consumer","South","2014","(Sum of Discount - Sum of Quantity)%","-0.976"
"Office Supplies","Labels","Consumer","South","2014","Sum of Discount - Sum of Profit","-109.92149999999998"
"Office Supplies","Labels","Consumer","South","2014","(Sum of Discount - Sum of Profit)%","-0.9945711920305099"
"Office Supplies","Labels","Consumer","South","2014","Count of Postal Code",""
"Office Supplies","Labels","Consumer","South","2015","Sum of Quantity","21"
"Office Supplies","Labels","Consumer","South","2015","Sum of Profit","492.72780000000006"
"Office Supplies","Labels","Consumer","South","2015","Sum of Discount","0.6000000000000001"
"Office Supplies","Labels","Consumer","South","2015","Sum of Sales","1010.604"
"Office Supplies","Labels","Consumer","South","2015","Sum of Sales - Sum of Quantity","989.604"
"Office Supplies","Labels","Consumer","South","2015","(Sum of Sales - Sum of Quantity)%","47.124"
"Office Supplies","Labels","Consumer","South","2015","Sum of Sales - Sum of Profit","517.8761999999999"
"Office Supplies","Labels","Consumer","South","2015","(Sum of Sales - Sum of Profit)%","1.0510391335743585"
"Office Supplies","Labels","Consumer","South","2015","Sum of Sales - Sum of Discount","1010.004"
"Office Supplies","Labels","Consumer","South","2015","(Sum of Sales - Sum of Discount)%","1683.3399999999997"
"Office Supplies","Labels","Consumer","South","2015","Sum of Profit - Sum of Quantity","471.72780000000006"
"Office Supplies","Labels","Consumer","South","2015","(Sum of Profit - Sum of Quantity)%","22.463228571428573"
"Office Supplies","Labels","Consumer","South","2015","Sum of Discount - Sum of Quantity","-20.4"
"Office Supplies","Labels","Consumer","South","2015","(Sum of Discount - Sum of Quantity)%","-0.9714285714285712"
"Office Supplies","Labels","Consumer","South","2015","Sum of Discount - Sum of Profit","-492.12780000000004"
"Office Supplies","Labels","Consumer","South","2015","(Sum of Discount - Sum of Profit)%","-0.9987822891259637"
"Office Supplies","Labels","Consumer","South","2015","Count of Postal Code",""
"Office Supplies","Labels","Consumer","South","2016","Sum of Quantity","23"
"Office Supplies","Labels","Consumer","South","2016","Sum of Profit","85.77489999999999"
"Office Supplies","Labels","Consumer","South","2016","Sum of Discount","0.8"
"Office Supplies","Labels","Consumer","South","2016","Sum of Sales","183.63800000000003"
"Office Supplies","Labels","Consumer","South","2016","Sum of Sales - Sum of Quantity","160.63800000000003"
"Office Supplies","Labels","Consumer","South","2016","(Sum of Sales - Sum of Quantity)%","6.984260869565219"
"Office Supplies","Labels","Consumer","South","2016","Sum of Sales - Sum of Profit","97.86310000000005"
"Office Supplies","Labels","Consumer","South","2016","(Sum of Sales - Sum of Profit)%","1.140929339468773"
"Office Supplies","Labels","Consumer","South","2016","Sum of Sales - Sum of Discount","182.83800000000002"
"Office Supplies","Labels","Consumer","South","2016","(Sum of Sales - Sum of Discount)%","228.5475"
"Office Supplies","Labels","Consumer","South","2016","Sum of Profit - Sum of Quantity","62.77489999999999"
"Office Supplies","Labels","Consumer","South","2016","(Sum of Profit - Sum of Quantity)%","2.729343478260869"
"Office Supplies","Labels","Consumer","South","2016","Sum of Discount - Sum of Quantity","-22.2"
"Office Supplies","Labels","Consumer","South","2016","(Sum of Discount - Sum of Quantity)%","-0.9652173913043478"
"Office Supplies","Labels","Consumer","South","2016","Sum of Discount - Sum of Profit","-84.97489999999999"
"Office Supplies","Labels","Consumer","South","2016","(Sum of Discount - Sum of Profit)%","-0.9906732622247302"
"Office Supplies","Labels","Consumer","South","2016","Count of Postal Code",""
"Office Supplies","Labels","Consumer","South","2017","Sum of Quantity","25"
"Office Supplies","Labels","Consumer","South","2017","Sum of Profit","151.8796"
"Office Supplies","Labels","Consumer","South","2017","Sum of Discount","1"
"Office Supplies","Labels","Consumer","South","2017","Sum of Sales","422.75000000000006"
"Office Supplies","Labels","Consumer","South","2017","Sum of Sales - Sum of Quantity","397.75000000000006"
"Office Supplies","Labels","Consumer","South","2017","(Sum of Sales - Sum of Quantity)%","15.910000000000002"
"Office Supplies","Labels","Consumer","South","2017","Sum of Sales - Sum of Profit","270.8704"
"Office Supplies","Labels","Consumer","South","2017","(Sum of Sales - Sum of Profit)%","1.7834547891882782"
"Office Supplies","Labels","Consumer","South","2017","Sum of Sales - Sum of Discount","421.75000000000006"
"Office Supplies","Labels","Consumer","South","2017","(Sum of Sales - Sum of Discount)%","421.75000000000006"
"Office Supplies","Labels","Consumer","South","2017","Sum of Profit - Sum of Quantity","126.87960000000001"
"Office Supplies","Labels","Consumer","South","2017","(Sum of Profit - Sum of Quantity)%","5.075184"
"Office Supplies","Labels","Consumer","South","2017","Sum of Discount - Sum of Quantity","-24"
"Office Supplies","Labels","Consumer","South","2017","(Sum of Discount - Sum of Quantity)%","-0.96"
"Office Supplies","Labels","Consumer","South","2017","Sum of Discount - Sum of Profit","-150.8796"
"Office Supplies","Labels","Consumer","South","2017","(Sum of Discount - Sum of Profit)%","-0.9934158372816363"
"Office Supplies","Labels","Consumer","South","2017","Count of Postal Code",""
"Office Supplies","Labels","Consumer","West","2014","Sum of Quantity","47"
"Office Supplies","Labels","Consumer","West","2014","Sum of Profit","139.3539"
"Office Supplies","Labels","Consumer","West","2014","Sum of Discount","0.4"
"Office Supplies","Labels","Consumer","West","2014","Sum of Sales","301.098"
"Office Supplies","Labels","Consumer","West","2014","Sum of Sales - Sum of Quantity","254.098"
"Office Supplies","Labels","Consumer","West","2014","(Sum of Sales - Sum of Quantity)%","5.406340425531914"
"Office Supplies","Labels","Consumer","West","2014","Sum of Sales - Sum of Profit","161.7441"
"Office Supplies","Labels","Consumer","West","2014","(Sum of Sales - Sum of Profit)%","1.160671498967736"
"Office Supplies","Labels","Consumer","West","2014","Sum of Sales - Sum of Discount","300.69800000000004"
"Office Supplies","Labels","Consumer","West","2014","(Sum of Sales - Sum of Discount)%","751.745"
"Office Supplies","Labels","Consumer","West","2014","Sum of Profit - Sum of Quantity","92.35390000000001"
"Office Supplies","Labels","Consumer","West","2014","(Sum of Profit - Sum of Quantity)%","1.964976595744681"
"Office Supplies","Labels","Consumer","West","2014","Sum of Discount - Sum of Quantity","-46.6"
"Office Supplies","Labels","Consumer","West","2014","(Sum of Discount - Sum of Quantity)%","-0.9914893617021276"
"Office Supplies","Labels","Consumer","West","2014","Sum of Discount - Sum of Profit","-138.9539"
"Office Supplies","Labels","Consumer","West","2014","(Sum of Discount - Sum of Profit)%","-0.9971296102943658"
"Office Supplies","Labels","Consumer","West","2014","Count of Postal Code",""
"Office Supplies","Labels","Consumer","West","2015","Sum of Quantity","41"
"Office Supplies","Labels","Consumer","West","2015","Sum of Profit","124.31269999999996"
"Office Supplies","Labels","Consumer","West","2015","Sum of Discount","0.2"
"Office Supplies","Labels","Consumer","West","2015","Sum of Sales","266.37000000000006"
"Office Supplies","Labels","Consumer","West","2015","Sum of Sales - Sum of Quantity","225.37000000000006"
"Office Supplies","Labels","Consumer","West","2015","(Sum of Sales - Sum of Quantity)%","5.496829268292683"
"Office Supplies","Labels","Consumer","West","2015","Sum of Sales - Sum of Profit","142.0573000000001"
"Office Supplies","Labels","Consumer","West","2015","(Sum of Sales - Sum of Profit)%","1.142741650692167"
"Office Supplies","Labels","Consumer","West","2015","Sum of Sales - Sum of Discount","266.1700000000001"
"Office Supplies","Labels","Consumer","West","2015","(Sum of Sales - Sum of Discount)%","1330.8500000000004"
"Office Supplies","Labels","Consumer","West","2015","Sum of Profit - Sum of Quantity","83.31269999999996"
"Office Supplies","Labels","Consumer","West","2015","(Sum of Profit - Sum of Quantity)%","2.032017073170731"
"Office Supplies","Labels","Consumer","West","2015","Sum of Discount - Sum of Quantity","-40.8"
"Office Supplies","Labels","Consumer","West","2015","(Sum of Discount - Sum of Quantity)%","-0.9951219512195121"
"Office Supplies","Labels","Consumer","West","2015","Sum of Discount - Sum of Profit","-124.11269999999996"
"Office Supplies","Labels","Consumer","West","2015","(Sum of Discount - Sum of Profit)%","-0.9983911539207176"
"Office Supplies","Labels","Consumer","West","2015","Count of Postal Code",""
"Office Supplies","Labels","Consumer","West","2016","Sum of Quantity","72"
"Office Supplies","Labels","Consumer","West","2016","Sum of Profit","226.33559999999997"
"Office Supplies","Labels","Consumer","West","2016","Sum of Discount","0"
"Office Supplies","Labels","Consumer","West","2016","Sum of Sales","475.82"
"Office Supplies","Labels","Consumer","West","2016","Sum of Sales - Sum of Quantity","403.82"
"Office Supplies","Labels","Consumer","West","2016","(Sum of Sales - Sum of Quantity)%","5.608611111111111"
"Office Supplies","Labels","Consumer","West","2016","Sum of Sales - Sum of Profit","249.48440000000002"
"Office Supplies","Labels","Consumer","West","2016","(Sum of Sales - Sum of Profit)%","1.1022764425923277"
"Office Supplies","Labels","Consumer","West","2016","Sum of Sales - Sum of Discount","475.82"
"Office Supplies","Labels","Consumer","West","2016","(Sum of Sales - Sum of Discount)%",
"Office Supplies","Labels","Consumer","West","2016","Sum of Profit - Sum of Quantity","154.33559999999997"
"Office Supplies","Labels","Consumer","West","2016","(Sum of Profit - Sum of Quantity)%","2.1435499999999994"
"Office Supplies","Labels","Consumer","West","2016","Sum of Discount - Sum of Quantity","-72"
"Office Supplies","Labels","Consumer","West","2016","(Sum of Discount - Sum of Quantity)%","-1"
"Office Supplies","Labels","Consumer","West","2016","Sum of Discount - Sum of Profit","-226.33559999999997"
"Office Supplies","Labels","Consumer","West","2016","(Sum of Discount - Sum of Profit)%","-1"
"Office Supplies","Labels","Consumer","West","2016","Count of Postal Code",""
"Office Supplies","Labels","Consumer","West","2017","Sum of Quantity","99"
"Office Supplies","Labels","Consumer","West","2017","Sum of Profit","677.3511000000001"
"Office Supplies","Labels","Consumer","West","2017","Sum of Discount","0.2"
"Office Supplies","Labels","Consumer","West","2017","Sum of Sales","1401.7459999999999"
"Office Supplies","Labels","Consumer","West","2017","Sum of Sales - Sum of Quantity","1302.7459999999999"
"Office Supplies","Labels","Consumer","West","2017","(Sum of Sales - Sum of Quantity)%","13.159050505050505"
"Office Supplies","Labels","Consumer","West","2017","Sum of Sales - Sum of Profit","724.3948999999998"
"Office Supplies","Labels","Consumer","West","2017","(Sum of Sales - Sum of Profit)%","1.0694526073700916"
"Office Supplies","Labels","Consumer","West","2017","Sum of Sales - Sum of Discount","1401.5459999999998"
"Office Supplies","Labels","Consumer","West","2017","(Sum of Sales - Sum of Discount)%","7007.729999999999"
"Office Supplies","Labels","Consumer","West","2017","Sum of Profit - Sum of Quantity","578.3511000000001"
"Office Supplies","Labels","Consumer","West","2017","(Sum of Profit - Sum of Quantity)%","5.841930303030304"
"Office Supplies","Labels","Consumer","West","2017","Sum of Discount - Sum of Quantity","-98.8"
"Office Supplies","Labels","Consumer","West","2017","(Sum of Discount - Sum of Quantity)%","-0.997979797979798"
"Office Supplies","Labels","Consumer","West","2017","Sum of Discount - Sum of Profit","-677.1511"
"Office Supplies","Labels","Consumer","West","2017","(Sum of Discount - Sum of Profit)%","-0.9997047321544172"
"Office Supplies","Labels","Consumer","West","2017","Count of Postal Code",""
"Office Supplies","Labels","Corporate","Central","2014","Sum of Quantity","14"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Profit","346.6299"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Discount","0.6000000000000001"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Sales","716.754"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Sales - Sum of Quantity","702.754"
"Office Supplies","Labels","Corporate","Central","2014","(Sum of Sales - Sum of Quantity)%","50.196714285714286"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Sales - Sum of Profit","370.1241"
"Office Supplies","Labels","Corporate","Central","2014","(Sum of Sales - Sum of Profit)%","1.067778919244993"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Sales - Sum of Discount","716.154"
"Office Supplies","Labels","Corporate","Central","2014","(Sum of Sales - Sum of Discount)%","1193.59"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Profit - Sum of Quantity","332.6299"
"Office Supplies","Labels","Corporate","Central","2014","(Sum of Profit - Sum of Quantity)%","23.75927857142857"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Discount - Sum of Quantity","-13.4"
"Office Supplies","Labels","Corporate","Central","2014","(Sum of Discount - Sum of Quantity)%","-0.9571428571428572"
"Office Supplies","Labels","Corporate","Central","2014","Sum of Discount - Sum of Profit","-346.0299"
"Office Supplies","Labels","Corporate","Central","2014","(Sum of Discount - Sum of Profit)%","-0.99826904718837"
"Office Supplies","Labels","Corporate","Central","2014","Count of Postal Code",""
"Office Supplies","Labels","Corporate","Central","2015","Sum of Quantity","18"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Profit","39.0177"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Discount","1.2"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Sales","110.946"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Sales - Sum of Quantity","92.946"
"Office Supplies","Labels","Corporate","Central","2015","(Sum of Sales - Sum of Quantity)%","5.163666666666667"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Sales - Sum of Profit","71.92830000000001"
"Office Supplies","Labels","Corporate","Central","2015","(Sum of Sales - Sum of Profit)%","1.8434787288845833"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Sales - Sum of Discount","109.746"
"Office Supplies","Labels","Corporate","Central","2015","(Sum of Sales - Sum of Discount)%","91.455"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Profit - Sum of Quantity","21.017699999999998"
"Office Supplies","Labels","Corporate","Central","2015","(Sum of Profit - Sum of Quantity)%","1.1676499999999999"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Discount - Sum of Quantity","-16.8"
"Office Supplies","Labels","Corporate","Central","2015","(Sum of Discount - Sum of Quantity)%","-0.9333333333333332"
"Office Supplies","Labels","Corporate","Central","2015","Sum of Discount - Sum of Profit","-37.817699999999995"
"Office Supplies","Labels","Corporate","Central","2015","(Sum of Discount - Sum of Profit)%","-0.9692447273929523"
"Office Supplies","Labels","Corporate","Central","2015","Count of Postal Code",""
"Office Supplies","Labels","Corporate","Central","2016","Sum of Quantity","24"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Profit","35.196799999999996"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Discount","1"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Sales","104.67200000000001"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Sales - Sum of Quantity","80.67200000000001"
"Office Supplies","Labels","Corporate","Central","2016","(Sum of Sales - Sum of Quantity)%","3.361333333333334"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Sales - Sum of Profit","69.47520000000002"
"Office Supplies","Labels","Corporate","Central","2016","(Sum of Sales - Sum of Profit)%","1.9739067187926183"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Sales - Sum of Discount","103.67200000000001"
"Office Supplies","Labels","Corporate","Central","2016","(Sum of Sales - Sum of Discount)%","103.67200000000001"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Profit - Sum of Quantity","11.196799999999996"
"Office Supplies","Labels","Corporate","Central","2016","(Sum of Profit - Sum of Quantity)%","0.46653333333333324"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Discount - Sum of Quantity","-23"
"Office Supplies","Labels","Corporate","Central","2016","(Sum of Discount - Sum of Quantity)%","-0.9583333333333335"
"Office Supplies","Labels","Corporate","Central","2016","Sum of Discount - Sum of Profit","-34.196799999999996"
"Office Supplies","Labels","Corporate","Central","2016","(Sum of Discount - Sum of Profit)%","-0.9715883262114737"
"Office Supplies","Labels","Corporate","Central","2016","Count of Postal Code",""
"Office Supplies","Labels","Corporate","Central","2017","Sum of Quantity","24"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Profit","66.3256"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Discount","0.6000000000000001"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Sales","162.73600000000002"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Sales - Sum of Quantity","138.73600000000002"
"Office Supplies","Labels","Corporate","Central","2017","(Sum of Sales - Sum of Quantity)%","5.780666666666667"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Sales - Sum of Profit","96.41040000000002"
"Office Supplies","Labels","Corporate","Central","2017","(Sum of Sales - Sum of Profit)%","1.4535925796374256"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Sales - Sum of Discount","162.13600000000002"
"Office Supplies","Labels","Corporate","Central","2017","(Sum of Sales - Sum of Discount)%","270.2266666666667"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Profit - Sum of Quantity","42.325599999999994"
"Office Supplies","Labels","Corporate","Central","2017","(Sum of Profit - Sum of Quantity)%","1.7635666666666665"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Discount - Sum of Quantity","-23.4"
"Office Supplies","Labels","Corporate","Central","2017","(Sum of Discount - Sum of Quantity)%","-0.975"
"Office Supplies","Labels","Corporate","Central","2017","Sum of Discount - Sum of Profit","-65.7256"
"Office Supplies","Labels","Corporate","Central","2017","(Sum of Discount - Sum of Profit)%","-0.9909537192275684"
"Office Supplies","Labels","Corporate","Central","2017","Count of Postal Code",""
"Office Supplies","Labels","Corporate","East","2014","Sum of Quantity","40"
"Office Supplies","Labels","Corporate","East","2014","Sum of Profit","65.2848"
"Office Supplies","Labels","Corporate","East","2014","Sum of Discount","0.6000000000000001"
"Office Supplies","Labels","Corporate","East","2014","Sum of Sales","162.042"
"Office Supplies","Labels","Corporate","East","2014","Sum of Sales - Sum of Quantity","122.042"
"Office Supplies","Labels","Corporate","East","2014","(Sum of Sales - Sum of Quantity)%","3.05105"
"Office Supplies","Labels","Corporate","East","2014","Sum of Sales - Sum of Profit","96.7572"
"Office Supplies","Labels","Corporate","East","2014","(Sum of Sales - Sum of Profit)%","1.4820785236379677"
"Office Supplies","Labels","Corporate","East","2014","Sum of Sales - Sum of Discount","161.442"
"Office Supplies","Labels","Corporate","East","2014","(Sum of Sales - Sum of Discount)%","269.07"
"Office Supplies","Labels","Corporate","East","2014","Sum of Profit - Sum of Quantity","25.284800000000004"
"Office Supplies","Labels","Corporate","East","2014","(Sum of Profit - Sum of Quantity)%","0.6321200000000001"
"Office Supplies","Labels","Corporate","East","2014","Sum of Discount - Sum of Quantity","-39.4"
"Office Supplies","Labels","Corporate","East","2014","(Sum of Discount - Sum of Quantity)%","-0.985"
"Office Supplies","Labels","Corporate","East","2014","Sum of Discount - Sum of Profit","-64.68480000000001"
"Office Supplies","Labels","Corporate","East","2014","(Sum of Discount - Sum of Profit)%","-0.990809499301522"
"Office Supplies","Labels","Corporate","East","2014","Count of Postal Code",""
"Office Supplies","Labels","Corporate","East","2015","Sum of Quantity","9"
"Office Supplies","Labels","Corporate","East","2015","Sum of Profit","19.2288"
"Office Supplies","Labels","Corporate","East","2015","Sum of Discount","0.2"
"Office Supplies","Labels","Corporate","East","2015","Sum of Sales","45.24000000000001"
"Office Supplies","Labels","Corporate","East","2015","Sum of Sales - Sum of Quantity","36.24000000000001"
"Office Supplies","Labels","Corporate","East","2015","(Sum of Sales - Sum of Quantity)%","4.026666666666667"
"Office Supplies","Labels","Corporate","East","2015","Sum of Sales - Sum of Profit","26.01120000000001"
"Office Supplies","Labels","Corporate","East","2015","(Sum of Sales - Sum of Profit)%","1.3527209186220674"
"Office Supplies","Labels","Corporate","East","2015","Sum of Sales - Sum of Discount","45.040000000000006"
"Office Supplies","Labels","Corporate","East","2015","(Sum of Sales - Sum of Discount)%","225.2"
"Office Supplies","Labels","Corporate","East","2015","Sum of Profit - Sum of Quantity","10.2288"
"Office Supplies","Labels","Corporate","East","2015","(Sum of Profit - Sum of Quantity)%","1.1365333333333334"
"Office Supplies","Labels","Corporate","East","2015","Sum of Discount - Sum of Quantity","-8.8"
"Office Supplies","Labels","Corporate","East","2015","(Sum of Discount - Sum of Quantity)%","-0.9777777777777779"
"Office Supplies","Labels","Corporate","East","2015","Sum of Discount - Sum of Profit","-19.0288"
"Office Supplies","Labels","Corporate","East","2015","(Sum of Discount - Sum of Profit)%","-0.989598934930937"
"Office Supplies","Labels","Corporate","East","2015","Count of Postal Code",""
"Office Supplies","Labels","Corporate","East","2016","Sum of Quantity","14"
"Office Supplies","Labels","Corporate","East","2016","Sum of Profit","30.6441"
"Office Supplies","Labels","Corporate","East","2016","Sum of Discount","0.2"
"Office Supplies","Labels","Corporate","East","2016","Sum of Sales","70.206"
"Office Supplies","Labels","Corporate","East","2016","Sum of Sales - Sum of Quantity","56.206"
"Office Supplies","Labels","Corporate","East","2016","(Sum of Sales - Sum of Quantity)%","4.014714285714286"
"Office Supplies","Labels","Corporate","East","2016","Sum of Sales - Sum of Profit","39.5619"
"Office Supplies","Labels","Corporate","East","2016","(Sum of Sales - Sum of Profit)%","1.291011972940958"
"Office Supplies","Labels","Corporate","East","2016","Sum of Sales - Sum of Discount","70.006"
"Office Supplies","Labels","Corporate","East","2016","(Sum of Sales - Sum of Discount)%","350.03"
"Office Supplies","Labels","Corporate","East","2016","Sum of Profit - Sum of Quantity","16.6441"
"Office Supplies","Labels","Corporate","East","2016","(Sum of Profit - Sum of Quantity)%","1.188864285714286"
"Office Supplies","Labels","Corporate","East","2016","Sum of Discount - Sum of Quantity","-13.8"
"Office Supplies","Labels","Corporate","East","2016","(Sum of Discount - Sum of Quantity)%","-0.9857142857142859"
"Office Supplies","Labels","Corporate","East","2016","Sum of Discount - Sum of Profit","-30.444100000000002"
"Office Supplies","Labels","Corporate","East","2016","(Sum of Discount - Sum of Profit)%","-0.9934734581860782"
"Office Supplies","Labels","Corporate","East","2016","Count of Postal Code",""
"Office Supplies","Labels","Corporate","East","2017","Sum of Quantity","35"
"Office Supplies","Labels","Corporate","East","2017","Sum of Profit","103.47220000000002"
"Office Supplies","Labels","Corporate","East","2017","Sum of Discount","0.6000000000000001"
"Office Supplies","Labels","Corporate","East","2017","Sum of Sales","231.098"
"Office Supplies","Labels","Corporate","East","2017","Sum of Sales - Sum of Quantity","196.098"
"Office Supplies","Labels","Corporate","East","2017","(Sum of Sales - Sum of Quantity)%","5.602799999999999"
"Office Supplies","Labels","Corporate","East","2017","Sum of Sales - Sum of Profit","127.6258"
"Office Supplies","Labels","Corporate","East","2017","(Sum of Sales - Sum of Profit)%","1.2334308152334634"
"Office Supplies","Labels","Corporate","East","2017","Sum of Sales - Sum of Discount","230.49800000000002"
"Office Supplies","Labels","Corporate","East","2017","(Sum of Sales - Sum of Discount)%","384.1633333333333"
"Office Supplies","Labels","Corporate","East","2017","Sum of Profit - Sum of Quantity","68.47220000000002"
"Office Supplies","Labels","Corporate","East","2017","(Sum of Profit - Sum of Quantity)%","1.9563485714285718"
"Office Supplies","Labels","Corporate","East","2017","Sum of Discount - Sum of Quantity","-34.4"
"Office Supplies","Labels","Corporate","East","2017","(Sum of Discount - Sum of Quantity)%","-0.9828571428571428"
"Office Supplies","Labels","Corporate","East","2017","Sum of Discount - Sum of Profit","-102.87220000000002"
"Office Supplies","Labels","Corporate","East","2017","(Sum of Discount - Sum of Profit)%","-0.9942013410365297"
"Office Supplies","Labels","Corporate","East","2017","Count of Postal Code",""
"Office Supplies","Labels","Corporate","South","2014","Sum of Quantity","38"
"Office Supplies","Labels","Corporate","South","2014","Sum of Profit","58.09689999999999"
"Office Supplies","Labels","Corporate","South","2014","Sum of Discount","0.6000000000000001"
"Office Supplies","Labels","Corporate","South","2014","Sum of Sales","146.85999999999999"
"Office Supplies","Labels","Corporate","South","2014","Sum of Sales - Sum of Quantity","108.85999999999999"
"Office Supplies","Labels","Corporate","South","2014","(Sum of Sales - Sum of Quantity)%","2.8647368421052626"
"Office Supplies","Labels","Corporate","South","2014","Sum of Sales - Sum of Profit","88.7631"
"Office Supplies","Labels","Corporate","South","2014","(Sum of Sales - Sum of Profit)%","1.527845719823261"
"Office Supplies","Labels","Corporate","South","2014","Sum of Sales - Sum of Discount","146.26"
"Office Supplies","Labels","Corporate","South","2014","(Sum of Sales - Sum of Discount)%","243.7666666666666"
"Office Supplies","Labels","Corporate","South","2014","Sum of Profit - Sum of Quantity","20.09689999999999"
"Office Supplies","Labels","Corporate","South","2014","(Sum of Profit - Sum of Quantity)%","0.528865789473684"
"Office Supplies","Labels","Corporate","South","2014","Sum of Discount - Sum of Quantity","-37.4"
"Office Supplies","Labels","Corporate","South","2014","(Sum of Discount - Sum of Quantity)%","-0.9842105263157894"
"Office Supplies","Labels","Corporate","South","2014","Sum of Discount - Sum of Profit","-57.49689999999999"
"Office Supplies","Labels","Corporate","South","2014","(Sum of Discount - Sum of Profit)%","-0.9896724265838625"
"Office Supplies","Labels","Corporate","South","2014","Count of Postal Code",""
"Office Supplies","Labels","Corporate","South","2015","Sum of Quantity","21"
"Office Supplies","Labels","Corporate","South","2015","Sum of Profit","33.31049999999999"
"Office Supplies","Labels","Corporate","South","2015","Sum of Discount","1"
"Office Supplies","Labels","Corporate","South","2015","Sum of Sales","83.744"
"Office Supplies","Labels","Corporate","South","2015","Sum of Sales - Sum of Quantity","62.744"
"Office Supplies","Labels","Corporate","South","2015","(Sum of Sales - Sum of Quantity)%","2.9878095238095237"
"Office Supplies","Labels","Corporate","South","2015","Sum of Sales - Sum of Profit","50.43350000000001"
"Office Supplies","Labels","Corporate","South","2015","(Sum of Sales - Sum of Profit)%","1.514042118851414"
"Office Supplies","Labels","Corporate","South","2015","Sum of Sales - Sum of Discount","82.744"
"Office Supplies","Labels","Corporate","South","2015","(Sum of Sales - Sum of Discount)%","82.744"
"Office Supplies","Labels","Corporate","South","2015","Sum of Profit - Sum of Quantity","12.31049999999999"
"Office Supplies","Labels","Corporate","South","2015","(Sum of Profit - Sum of Quantity)%","0.5862142857142852"
"Office Supplies","Labels","Corporate","South","2015","Sum of Discount - Sum of Quantity","-20"
"Office Supplies","Labels","Corporate","South","2015","(Sum of Discount - Sum of Quantity)%","-0.9523809523809522"
"Office Supplies","Labels","Corporate","South","2015","Sum of Discount - Sum of Profit","-32.31049999999999"
"Office Supplies","Labels","Corporate","South","2015","(Sum of Discount - Sum of Profit)%","-0.9699794359136008"
"Office Supplies","Labels","Corporate","South","2015","Count of Postal Code",""
"Office Supplies","Labels","Corporate","South","2016","Sum of Quantity","14"
"Office Supplies","Labels","Corporate","South","2016","Sum of Profit","36.6768"
"Office Supplies","Labels","Corporate","South","2016","Sum of Discount","0.4"
"Office Supplies","Labels","Corporate","South","2016","Sum of Sales","81.39599999999999"
"Office Supplies","Labels","Corporate","South","2016","Sum of Sales - Sum of Quantity","67.39599999999999"
"Office Supplies","Labels","Corporate","South","2016","(Sum of Sales - Sum of Quantity)%","4.813999999999999"
"Office Supplies","Labels","Corporate","South","2016","Sum of Sales - Sum of Profit","44.71919999999999"
"Office Supplies","Labels","Corporate","South","2016","(Sum of Sales - Sum of Profit)%","1.2192775814683938"
"Office Supplies","Labels","Corporate","South","2016","Sum of Sales - Sum of Discount","80.99599999999998"
"Office Supplies","Labels","Corporate","South","2016","(Sum of Sales - Sum of Discount)%","202.48999999999995"
"Office Supplies","Labels","Corporate","South","2016","Sum of Profit - Sum of Quantity","22.6768"
"Office Supplies","Labels","Corporate","South","2016","(Sum of Profit - Sum of Quantity)%","1.6197714285714286"
"Office Supplies","Labels","Corporate","South","2016","Sum of Discount - Sum of Quantity","-13.6"
"Office Supplies","Labels","Corporate","South","2016","(Sum of Discount - Sum of Quantity)%","-0.9714285714285714"
"Office Supplies","Labels","Corporate","South","2016","Sum of Discount - Sum of Profit","-36.2768"
"Office Supplies","Labels","Corporate","South","2016","(Sum of Discount - Sum of Profit)%","-0.9890939231339702"
