Superstore 2023.Category,Dates.Date,Key measures.Total sales,Key measures.Total YTD,Sum(Superstore 2023.Sales)
Furniture,"Thursday, June 02, 2022",,52681.31099999999,
Furniture,"Friday, June 03, 2022",71.088,52752.39899999999,71.088
Furniture,"Saturday, June 04, 2022",810.541,53562.93999999999,810.541
Furniture,"Sunday, June 05, 2022",,53562.93999999999,
Furniture,"Monday, June 06, 2022",548.96,54111.89999999999,548.96
Furniture,"Tuesday, June 07, 2022",,54111.89999999999,
Furniture,"Wednesday, June 08, 2022",,54111.89999999999,
Furniture,"Thursday, June 09, 2022",815.292,54927.19199999999,815.292
Furniture,"Friday, June 10, 2022",1335.68,56262.87199999999,1335.68
Furniture,"Saturday, June 11, 2022",915.256,57178.12799999999,915.256
Furniture,"Sunday, June 12, 2022",433.396,57611.52399999999,433.396
Furniture,"Monday, June 13, 2022",,57611.52399999999,
Furniture,"Tuesday, June 14, 2022",3353.729,60965.25299999999,3353.729
Furniture,"Wednesday, June 15, 2022",,60965.25299999999,
Furniture,"Thursday, June 16, 2022",,60965.25299999999,
Furniture,"Friday, June 17, 2022",1685.43,62650.68299999999,1685.43
Furniture,"Saturday, June 18, 2022",,62650.68299999999,
Furniture,"Sunday, June 19, 2022",,62650.68299999999,
Furniture,"Monday, June 20, 2022",219.258,62869.94099999999,219.258
Furniture,"Tuesday, June 21, 2022",353.568,63223.50899999999,353.568
Furniture,"Wednesday, June 22, 2022",,63223.50899999999,
Furniture,"Thursday, June 23, 2022",,63223.50899999999,
Furniture,"Friday, June 24, 2022",,63223.50899999999,
Furniture,"Saturday, June 25, 2022",540.016,63763.524999999994,540.016
Furniture,"Sunday, June 26, 2022",59.88,63823.40499999999,59.88
Furniture,"Monday, June 27, 2022",539.658,64363.062999999995,539.658
Furniture,"Tuesday, June 28, 2022",121.96,64485.022999999994,121.96
Furniture,"Wednesday, June 29, 2022",,64485.022999999994,
Furniture,"Thursday, June 30, 2022",1266.86,65751.88299999999,1266.86
Furniture,"Friday, July 01, 2022",,65751.88299999999,
Furniture,"Saturday, July 02, 2022",723.614,66475.49699999999,723.614
Furniture,"Sunday, July 03, 2022",,66475.49699999999,
Furniture,"Monday, July 04, 2022",1329.965,67805.46199999998,1329.965
Furniture,"Tuesday, July 05, 2022",,67805.46199999998,
Furniture,"Wednesday, July 06, 2022",,67805.46199999998,
Furniture,"Thursday, July 07, 2022",817.278,68622.73999999999,817.278
Furniture,"Friday, July 08, 2022",662.88,69285.62,662.88
Furniture,"Saturday, July 09, 2022",573.286,69858.90599999999,573.286
Furniture,"Sunday, July 10, 2022",,69858.90599999999,
Furniture,"Monday, July 11, 2022",,69858.90599999999,
Furniture,"Tuesday, July 12, 2022",,69858.90599999999,
Furniture,"Wednesday, July 13, 2022",,69858.90599999999,
Furniture,"Thursday, July 14, 2022",661.686,70520.59199999999,661.686
Furniture,"Friday, July 15, 2022",230.28,70750.87199999999,230.28
Furniture,"Saturday, July 16, 2022",9.552,70760.42399999998,9.552
Furniture,"Sunday, July 17, 2022",37.17,70797.59399999998,37.17
Furniture,"Monday, July 18, 2022",1539.17,72336.76399999998,1539.17
Furniture,"Tuesday, July 19, 2022",690.48,73027.24399999998,690.48
Furniture,"Wednesday, July 20, 2022",,73027.24399999998,
Furniture,"Thursday, July 21, 2022",363.92,73391.16399999998,363.92
Furniture,"Friday, July 22, 2022",39.068,73430.23199999997,39.068
Furniture,"Saturday, July 23, 2022",,73430.23199999997,
Furniture,"Sunday, July 24, 2022",253.764,73683.99599999997,253.764
Furniture,"Monday, July 25, 2022",3495.468,77179.46399999996,3495.468
Furniture,"Tuesday, July 26, 2022",,77179.46399999996,
Furniture,"Wednesday, July 27, 2022",,77179.46399999996,
Furniture,"Thursday, July 28, 2022",504.87,77684.33399999996,504.87
Furniture,"Friday, July 29, 2022",,77684.33399999996,
Furniture,"Saturday, July 30, 2022",,77684.33399999996,
Furniture,"Sunday, July 31, 2022",1136.068,78820.40199999996,1136.068
Furniture,"Monday, August 01, 2022",19.312,78839.71399999996,19.312
Furniture,"Tuesday, August 02, 2022",136.464,78976.17799999997,136.464
Furniture,"Wednesday, August 03, 2022",,78976.17799999997,
Furniture,"Thursday, August 04, 2022",109.8,79085.97799999997,109.8
Furniture,"Friday, August 05, 2022",,79085.97799999997,
Furniture,"Saturday, August 06, 2022",,79085.97799999997,
Furniture,"Sunday, August 07, 2022",,79085.97799999997,
Furniture,"Monday, August 08, 2022",513.024,79599.00199999998,513.024
Furniture,"Tuesday, August 09, 2022",,79599.00199999998,
Furniture,"Wednesday, August 10, 2022",,79599.00199999998,
Furniture,"Thursday, August 11, 2022",,79599.00199999998,
Furniture,"Friday, August 12, 2022",917.2045,80516.20649999999,917.2045
Furniture,"Saturday, August 13, 2022",241.96,80758.16649999999,241.96
Furniture,"Sunday, August 14, 2022",,80758.16649999999,
Furniture,"Monday, August 15, 2022",537.326,81295.4925,537.326
Furniture,"Tuesday, August 16, 2022",161.28,81456.77249999999,161.28
Furniture,"Wednesday, August 17, 2022",,81456.77249999999,
Furniture,"Thursday, August 18, 2022",14.896,81471.66849999999,14.896
Furniture,"Friday, August 19, 2022",,81471.66849999999,
Furniture,"Saturday, August 20, 2022",,81471.66849999999,
Furniture,"Sunday, August 21, 2022",4275.522,85747.19049999998,4275.522
Furniture,"Monday, August 22, 2022",98.328,85845.51849999998,98.328
Furniture,"Tuesday, August 23, 2022",555.312,86400.83049999998,555.312
Furniture,"Wednesday, August 24, 2022",,86400.83049999998,
Furniture,"Thursday, August 25, 2022",,86400.83049999998,
Furniture,"Friday, August 26, 2022",3262.232,89663.06249999999,3262.232
Furniture,"Saturday, August 27, 2022",244.615,89907.67749999999,244.615
Furniture,"Sunday, August 28, 2022",156.3728,90064.05029999999,156.3728
Furniture,"Monday, August 29, 2022",405.8,90469.85029999999,405.8
Furniture,"Tuesday, August 30, 2022",833.784,91303.63429999999,833.784
Furniture,"Wednesday, August 31, 2022",,91303.63429999999,
Furniture,"Thursday, September 01, 2022",191.82,91495.4543,191.82
Furniture,"Friday, September 02, 2022",1476.154,92971.60829999999,1476.154
Furniture,"Saturday, September 03, 2022",642.396,93614.00429999999,642.396
Furniture,"Sunday, September 04, 2022",130.81,93744.81429999998,130.81
Furniture,"Monday, September 05, 2022",3461.917,97206.73129999998,3461.917
Furniture,"Tuesday, September 06, 2022",722.352,97929.08329999998,722.352
Furniture,"Wednesday, September 07, 2022",,97929.08329999998,
Furniture,"Thursday, September 08, 2022",3374.9816,101304.06489999998,3374.9816
Furniture,"Friday, September 09, 2022",15.008,101319.07289999998,15.008
Furniture,"Saturday, September 10, 2022",300.93,101620.00289999998,300.93
Furniture,"Sunday, September 11, 2022",,101620.00289999998,
Furniture,"Monday, September 12, 2022",1679.872,103299.87489999998,1679.872
Furniture,"Tuesday, September 13, 2022",1336.44,104636.31489999998,1336.44
Furniture,"Wednesday, September 14, 2022",,104636.31489999998,
Furniture,"Thursday, September 15, 2022",1128.39,105764.70489999998,1128.39
Furniture,"Friday, September 16, 2022",395.446,106160.15089999998,395.446
Furniture,"Saturday, September 17, 2022",430.008,106590.15889999998,430.008
Furniture,"Sunday, September 18, 2022",3218.74,109808.89889999999,3218.74
Furniture,"Monday, September 19, 2022",1599.324,111408.22289999998,1599.324
Furniture,"Tuesday, September 20, 2022",279.36,111687.58289999998,279.36
Furniture,"Wednesday, September 21, 2022",,111687.58289999998,
Furniture,"Thursday, September 22, 2022",100.672,111788.25489999999,100.672
Furniture,"Friday, September 23, 2022",1114.426,112902.68089999999,1114.426
Furniture,"Saturday, September 24, 2022",931.202,113833.8829,931.202
Furniture,"Sunday, September 25, 2022",1624.567,115458.44989999999,1624.567
Furniture,"Monday, September 26, 2022",1627.4805,117085.9304,1627.4805
Furniture,"Tuesday, September 27, 2022",956.6648,118042.5952,956.6648
Furniture,"Wednesday, September 28, 2022",,118042.5952,
Furniture,"Thursday, September 29, 2022",,118042.5952,
Furniture,"Friday, September 30, 2022",523.92,118566.5152,523.92
Furniture,"Saturday, October 01, 2022",567.286,119133.80119999999,567.286
Furniture,"Sunday, October 02, 2022",,119133.80119999999,
Furniture,"Monday, October 03, 2022",1552.508,120686.30919999999,1552.508
Furniture,"Tuesday, October 04, 2022",250.94,120937.24919999999,250.94
Furniture,"Wednesday, October 05, 2022",,120937.24919999999,
Furniture,"Thursday, October 06, 2022",,120937.24919999999,
Furniture,"Friday, October 07, 2022",,120937.24919999999,
Furniture,"Saturday, October 08, 2022",51.712,120988.96119999999,51.712
Furniture,"Sunday, October 09, 2022",502.4,121491.36119999998,502.4
Furniture,"Monday, October 10, 2022",225.666,121717.02719999998,225.666
Furniture,"Tuesday, October 11, 2022",,121717.02719999998,
Furniture,"Wednesday, October 12, 2022",,121717.02719999998,
Furniture,"Thursday, October 13, 2022",1017.71,122734.73719999999,1017.71
Furniture,"Friday, October 14, 2022",102.592,122837.3292,102.592
Furniture,"Saturday, October 15, 2022",,122837.3292,
Furniture,"Sunday, October 16, 2022",142.182,122979.5112,142.182
Furniture,"Monday, October 17, 2022",241.646,123221.15719999999,241.646
Furniture,"Tuesday, October 18, 2022",307.92,123529.07719999999,307.92
Furniture,"Wednesday, October 19, 2022",,123529.07719999999,
Furniture,"Thursday, October 20, 2022",504.922,124033.99919999999,504.922
Furniture,"Friday, October 21, 2022",2012.76,126046.75919999999,2012.76
Furniture,"Saturday, October 22, 2022",173.26,126220.01919999998,173.26
Furniture,"Sunday, October 23, 2022",16.156,126236.17519999998,16.156
Furniture,"Monday, October 24, 2022",,126236.17519999998,
Furniture,"Tuesday, October 25, 2022",,126236.17519999998,
Furniture,"Wednesday, October 26, 2022",,126236.17519999998,
Furniture,"Thursday, October 27, 2022",758.824,126994.99919999998,758.824
Furniture,"Friday, October 28, 2022",1111.368,128106.36719999998,1111.368
Furniture,"Saturday, October 29, 2022",67,128173.36719999998,67
Furniture,"Sunday, October 30, 2022",,128173.36719999998,
Furniture,"Monday, October 31, 2022",2265.725,130439.09219999998,2265.725
Furniture,"Tuesday, November 01, 2022",,130439.09219999998,
Furniture,"Wednesday, November 02, 2022",,130439.09219999998,
Furniture,"Thursday, November 03, 2022",1554.779,131993.8712,1554.779
Furniture,"Friday, November 04, 2022",2007.59,134001.4612,2007.59
Furniture,"Saturday, November 05, 2022",2964.4408,136965.902,2964.4408
Furniture,"Sunday, November 06, 2022",563.536,137529.438,563.536
Furniture,"Monday, November 07, 2022",1662.416,139191.854,1662.416
Furniture,"Tuesday, November 08, 2022",993.9,140185.754,993.9
Furniture,"Wednesday, November 09, 2022",,140185.754,
Furniture,"Thursday, November 10, 2022",1004.988,141190.742,1004.988
Furniture,"Friday, November 11, 2022",3472.65,144663.392,3472.65
Furniture,"Saturday, November 12, 2022",4158.352,148821.744,4158.352
Furniture,"Sunday, November 13, 2022",54.08,148875.824,54.08
Furniture,"Monday, November 14, 2022",856.56,149732.384,856.56
Furniture,"Tuesday, November 15, 2022",630.024,150362.408,630.024
Furniture,"Wednesday, November 16, 2022",,150362.408,
Furniture,"Thursday, November 17, 2022",,150362.408,
Furniture,"Friday, November 18, 2022",557.068,150919.476,557.068
Furniture,"Saturday, November 19, 2022",34.288,150953.764,34.288
Furniture,"Sunday, November 20, 2022",702.036,151655.8,702.036
Furniture,"Monday, November 21, 2022",514.21,152170.00999999998,514.21
Furniture,"Tuesday, November 22, 2022",39.88,152209.88999999998,39.88
Furniture,"Wednesday, November 23, 2022",84.816,152294.70599999998,84.816
Furniture,"Thursday, November 24, 2022",2324.632,154619.338,2324.632
Furniture,"Friday, November 25, 2022",1762.962,156382.3,1762.962
Furniture,"Saturday, November 26, 2022",4315.22,160697.52,4315.22
Furniture,"Sunday, November 27, 2022",362.583,161060.103,362.583
Furniture,"Monday, November 28, 2022",530.472,161590.575,530.472
Furniture,"Tuesday, November 29, 2022",242.176,161832.75100000002,242.176
Furniture,"Wednesday, November 30, 2022",389.97,162222.72100000002,389.97
Furniture,"Thursday, December 01, 2022",1801.265,164023.98600000003,1801.265
Furniture,"Friday, December 02, 2022",868.804,164892.79000000004,868.804
Furniture,"Saturday, December 03, 2022",2140.888,167033.67800000004,2140.888
Furniture,"Sunday, December 04, 2022",113.79,167147.46800000005,113.79
Furniture,"Monday, December 05, 2022",2239,169386.46800000005,2239
Furniture,"Tuesday, December 06, 2022",,169386.46800000005,
Furniture,"Wednesday, December 07, 2022",,169386.46800000005,
Furniture,"Thursday, December 08, 2022",2698.454,172084.92200000005,2698.454
Furniture,"Friday, December 09, 2022",1136.834,173221.75600000005,1136.834
Furniture,"Saturday, December 10, 2022",1746.468,174968.22400000005,1746.468
Furniture,"Sunday, December 11, 2022",2461.796,177430.02000000005,2461.796
Furniture,"Monday, December 12, 2022",477.47,177907.49000000005,477.47
Furniture,"Tuesday, December 13, 2022",1114.272,179021.76200000005,1114.272
Furniture,"Wednesday, December 14, 2022",611.724,179633.48600000003,611.724
Furniture,"Thursday, December 15, 2022",2231.895,181865.38100000002,2231.895
Furniture,"Friday, December 16, 2022",563.92,182429.30100000004,563.92
Furniture,"Saturday, December 17, 2022",2003.52,184432.82100000003,2003.52
Furniture,"Sunday, December 18, 2022",1183.99,185616.81100000002,1183.99
Furniture,"Monday, December 19, 2022",759.89,186376.70100000003,759.89
Furniture,"Tuesday, December 20, 2022",18.92,186395.62100000004,18.92
Furniture,"Wednesday, December 21, 2022",,186395.62100000004,
Furniture,"Thursday, December 22, 2022",919.304,187314.92500000005,919.304
Furniture,"Friday, December 23, 2022",1002.84,188317.76500000004,1002.84
Furniture,"Saturday, December 24, 2022",843.52,189161.28500000003,843.52
Furniture,"Sunday, December 25, 2022",6636.863,195798.14800000004,6636.863
Furniture,"Monday, December 26, 2022",1262.004,197060.15200000003,1262.004
Furniture,"Tuesday, December 27, 2022",845.488,197905.64000000004,845.488
Furniture,"Wednesday, December 28, 2022",,197905.64000000004,
Furniture,"Thursday, December 29, 2022",825.01,198730.65000000005,825.01
Furniture,"Friday, December 30, 2022",170.786,198901.43600000005,170.786
Furniture,"Saturday, December 31, 2022",,198901.43600000005,
Furniture,"Sunday, January 01, 2023",975.49,975.49,975.49
Furniture,"Monday, January 02, 2023",913.43,1888.92,913.43
Furniture,"Tuesday, January 03, 2023",,1888.92,
Furniture,"Wednesday, January 04, 2023",,1888.92,
Furniture,"Thursday, January 05, 2023",,1888.92,
Furniture,"Friday, January 06, 2023",,1888.92,
Furniture,"Saturday, January 07, 2023",,1888.92,
Furniture,"Sunday, January 08, 2023",892.98,2781.9,892.98
Furniture,"Monday, January 09, 2023",,2781.9,
Furniture,"Tuesday, January 10, 2023",,2781.9,
Furniture,"Wednesday, January 11, 2023",,2781.9,
Furniture,"Thursday, January 12, 2023",37.68,2819.58,37.68
Furniture,"Friday, January 13, 2023",212.94,3032.52,212.94
Furniture,"Saturday, January 14, 2023",18.96,3051.48,18.96
Furniture,"Sunday, January 15, 2023",,3051.48,
Furniture,"Monday, January 16, 2023",730.262,3781.742,730.262
Furniture,"Tuesday, January 17, 2023",,3781.742,
Furniture,"Wednesday, January 18, 2023",,3781.742,
Furniture,"Thursday, January 19, 2023",919.239,4700.981,919.239
Furniture,"Friday, January 20, 2023",207.846,4908.826999999999,207.846
Furniture,"Saturday, January 21, 2023",84.98,4993.806999999999,84.98
Furniture,"Sunday, January 22, 2023",,4993.806999999999,
Furniture,"Monday, January 23, 2023",210.98,5204.786999999998,210.98
Furniture,"Tuesday, January 24, 2023",,5204.786999999998,
Furniture,"Wednesday, January 25, 2023",,5204.786999999998,
Furniture,"Thursday, January 26, 2023",62.72,5267.506999999999,62.72
Furniture,"Friday, January 27, 2023",,5267.506999999999,
Furniture,"Saturday, January 28, 2023",37.74,5305.2469999999985,37.74
Furniture,"Sunday, January 29, 2023",14.91,5320.156999999998,14.91
Furniture,"Monday, January 30, 2023",643.875,5964.031999999998,643.875
Furniture,"Tuesday, January 31, 2023",,5964.031999999998,
Furniture,"Wednesday, February 01, 2023",,5964.031999999998,
Furniture,"Thursday, February 02, 2023",296.84,6260.8719999999985,296.84
Furniture,"Friday, February 03, 2023",22.2,6283.071999999998,22.2
Furniture,"Saturday, February 04, 2023",,6283.071999999998,
Furniture,"Sunday, February 05, 2023",,6283.071999999998,
Furniture,"Monday, February 06, 2023",600.754,6883.825999999998,600.754
Furniture,"Tuesday, February 07, 2023",,6883.825999999998,
Furniture,"Wednesday, February 08, 2023",,6883.825999999998,
Furniture,"Thursday, February 09, 2023",25.104,6908.9299999999985,25.104
Furniture,"Friday, February 10, 2023",203.983,7112.912999999999,203.983
Furniture,"Saturday, February 11, 2023",1110.704,8223.616999999998,1110.704
Furniture,"Sunday, February 12, 2023",,8223.616999999998,
Furniture,"Monday, February 13, 2023",107.53,8331.146999999999,107.53
Furniture,"Tuesday, February 14, 2023",,8331.146999999999,
Furniture,"Wednesday, February 15, 2023",,8331.146999999999,
Furniture,"Thursday, February 16, 2023",608.25,8939.396999999999,608.25
Furniture,"Friday, February 17, 2023",1955.5704,10894.9674,1955.5704
Furniture,"Saturday, February 18, 2023",,10894.9674,
Furniture,"Sunday, February 19, 2023",44.67,10939.6374,44.67
Furniture,"Monday, February 20, 2023",477.844,11417.481399999999,477.844
Furniture,"Tuesday, February 21, 2023",,11417.481399999999,
Furniture,"Wednesday, February 22, 2023",,11417.481399999999,
Furniture,"Thursday, February 23, 2023",,11417.481399999999,
Furniture,"Friday, February 24, 2023",,11417.481399999999,
Furniture,"Saturday, February 25, 2023",428.704,11846.185399999998,428.704
Furniture,"Sunday, February 26, 2023",984.184,12830.369399999998,984.184
Furniture,"Monday, February 27, 2023",,12830.369399999998,
Furniture,"Tuesday, February 28, 2023",,12830.369399999998,
Furniture,"Wednesday, March 01, 2023",,12830.369399999998,
Furniture,"Thursday, March 02, 2023",441.96,13272.329399999997,441.96
Furniture,"Friday, March 03, 2023",751.004,14023.333399999998,751.004
Furniture,"Saturday, March 04, 2023",103.5,14126.833399999998,103.5
Furniture,"Sunday, March 05, 2023",,14126.833399999998,
Furniture,"Monday, March 06, 2023",71.97,14198.803399999997,71.97
Furniture,"Tuesday, March 07, 2023",,14198.803399999997,
Furniture,"Wednesday, March 08, 2023",,14198.803399999997,
Furniture,"Thursday, March 09, 2023",,14198.803399999997,
Furniture,"Friday, March 10, 2023",983.976,15182.779399999998,983.976
Furniture,"Saturday, March 11, 2023",181.484,15364.263399999998,181.484
Furniture,"Sunday, March 12, 2023",,15364.263399999998,
Furniture,"Monday, March 13, 2023",89.768,15454.031399999998,89.768
Furniture,"Tuesday, March 14, 2023",,15454.031399999998,
Furniture,"Wednesday, March 15, 2023",,15454.031399999998,
Furniture,"Thursday, March 16, 2023",51.264,15505.295399999997,51.264
Furniture,"Friday, March 17, 2023",,15505.295399999997,
Furniture,"Saturday, March 18, 2023",82.524,15587.819399999997,82.524
Furniture,"Sunday, March 19, 2023",728.09,16315.909399999997,728.09
Furniture,"Monday, March 20, 2023",2.91,16318.819399999997,2.91
Furniture,"Tuesday, March 21, 2023",1828.02,18146.839399999997,1828.02
Furniture,"Wednesday, March 22, 2023",,18146.839399999997,
Furniture,"Thursday, March 23, 2023",211.84,18358.679399999997,211.84
Furniture,"Friday, March 24, 2023",479.61,18838.289399999998,479.61
Furniture,"Saturday, March 25, 2023",1986.52,20824.8094,1986.52
Furniture,"Sunday, March 26, 2023",318.408,21143.217399999998,318.408
Furniture,"Monday, March 27, 2023",2142.244,23285.461399999997,2142.244
Furniture,"Tuesday, March 28, 2023",48.04,23333.501399999997,48.04
Furniture,"Wednesday, March 29, 2023",,23333.501399999997,
Furniture,"Thursday, March 30, 2023",94.2,23427.701399999998,94.2
Furniture,"Friday, March 31, 2023",296.1128,23723.814199999997,296.1128
Furniture,"Saturday, April 01, 2023",828.966,24552.780199999997,828.966
Furniture,"Sunday, April 02, 2023",436.91,24989.690199999997,436.91
Furniture,"Monday, April 03, 2023",25.472,25015.1622,25.472
Furniture,"Tuesday, April 04, 2023",,25015.1622,
Furniture,"Wednesday, April 05, 2023",,25015.1622,
Furniture,"Thursday, April 06, 2023",,25015.1622,
Furniture,"Friday, April 07, 2023",1112.5465,26127.7087,1112.5465
Furniture,"Saturday, April 08, 2023",637.14,26764.8487,637.14
Furniture,"Sunday, April 09, 2023",,26764.8487,
Furniture,"Monday, April 10, 2023",48.992,26813.840699999997,48.992
Furniture,"Tuesday, April 11, 2023",,26813.840699999997,
Furniture,"Wednesday, April 12, 2023",,26813.840699999997,
Furniture,"Thursday, April 13, 2023",436.704,27250.5447,436.704
Furniture,"Friday, April 14, 2023",515.074,27765.6187,515.074
Furniture,"Saturday, April 15, 2023",196.45,27962.0687,196.45
Furniture,"Sunday, April 16, 2023",102.833,28064.9017,102.833
Furniture,"Monday, April 17, 2023",278.664,28343.5657,278.664
Furniture,"Tuesday, April 18, 2023",,28343.5657,
Furniture,"Wednesday, April 19, 2023",,28343.5657,
Furniture,"Thursday, April 20, 2023",470.394,28813.9597,470.394
Furniture,"Friday, April 21, 2023",1071.42,29885.379699999998,1071.42
Furniture,"Saturday, April 22, 2023",272.632,30158.0117,272.632
Furniture,"Sunday, April 23, 2023",567.252,30725.2637,567.252
Furniture,"Monday, April 24, 2023",,30725.2637,
Furniture,"Tuesday, April 25, 2023",344.981,31070.2447,344.981
Furniture,"Wednesday, April 26, 2023",1.988,31072.2327,1.988
Furniture,"Thursday, April 27, 2023",359.8456,31432.0783,359.8456
Furniture,"Friday, April 28, 2023",,31432.0783,
Furniture,"Saturday, April 29, 2023",1048.35,32480.4283,1048.35
Furniture,"Sunday, April 30, 2023",309.344,32789.7723,309.344
Furniture,"Monday, May 01, 2023",4051.534,36841.3063,4051.534
Furniture,"Tuesday, May 02, 2023",129.93,36971.2363,129.93
Furniture,"Wednesday, May 03, 2023",405.918,37377.154299999995,405.918
Furniture,"Thursday, May 04, 2023",300.904,37678.0583,300.904
Furniture,"Friday, May 05, 2023",89.991,37768.0493,89.991
Furniture,"Saturday, May 06, 2023",623.4648,38391.5141,623.4648
Furniture,"Sunday, May 07, 2023",1962.09,40353.6041,1962.09
Furniture,"Monday, May 08, 2023",176.05,40529.6541,176.05
Furniture,"Tuesday, May 09, 2023",493.85,41023.5041,493.85
Furniture,"Wednesday, May 10, 2023",,41023.5041,
Furniture,"Thursday, May 11, 2023",217.975,41241.4791,217.975
Furniture,"Friday, May 12, 2023",328.33,41569.8091,328.33
Furniture,"Saturday, May 13, 2023",458.43,42028.2391,458.43
Furniture,"Sunday, May 14, 2023",1179.67,43207.9091,1179.67
Furniture,"Monday, May 15, 2023",303.544,43511.4531,303.544
Furniture,"Tuesday, May 16, 2023",,43511.4531,
Furniture,"Wednesday, May 17, 2023",,43511.4531,
Furniture,"Thursday, May 18, 2023",342,43853.4531,342
Furniture,"Friday, May 19, 2023",2624.58,46478.0331,2624.58
Furniture,"Saturday, May 20, 2023",525.252,47003.2851,525.252
Furniture,"Sunday, May 21, 2023",520.05,47523.335100000004,520.05
Furniture,"Monday, May 22, 2023",181.986,47705.3211,181.986
Furniture,"Tuesday, May 23, 2023",171.288,47876.6091,171.288
Furniture,"Wednesday, May 24, 2023",,47876.6091,
Furniture,"Thursday, May 25, 2023",18.84,47895.4491,18.84
Furniture,"Friday, May 26, 2023",,47895.4491,
Furniture,"Saturday, May 27, 2023",512.3,48407.7491,512.3
Furniture,"Sunday, May 28, 2023",799.689,49207.4381,799.689
Furniture,"Monday, May 29, 2023",71.664,49279.1021,71.664
Furniture,"Tuesday, May 30, 2023",468.2284,49747.3305,468.2284
Furniture,"Wednesday, May 31, 2023",,49747.3305,
Furniture,"Thursday, June 01, 2023",1925.88,51673.210499999994,1925.88
Furniture,"Friday, June 02, 2023",,51673.210499999994,
Furniture,"Saturday, June 03, 2023",661.504,52334.714499999995,661.504
Furniture,"Sunday, June 04, 2023",62.32,52397.034499999994,62.32
Furniture,"Monday, June 05, 2023",,52397.034499999994,
Furniture,"Tuesday, June 06, 2023",4.95,52401.98449999999,4.95
Furniture,"Wednesday, June 07, 2023",,52401.98449999999,
Furniture,"Thursday, June 08, 2023",1497.666,53899.65049999999,1497.666
Furniture,"Friday, June 09, 2023",132.901,54032.55149999999,132.901
Furniture,"Saturday, June 10, 2023",514.165,54546.71649999999,514.165
Furniture,"Sunday, June 11, 2023",455.212,55001.92849999999,455.212
Furniture,"Monday, June 12, 2023",1337.124,56339.05249999999,1337.124
Furniture,"Tuesday, June 13, 2023",761.438,57100.49049999999,761.438
Furniture,"Wednesday, June 14, 2023",,57100.49049999999,
Furniture,"Thursday, June 15, 2023",928.208,58028.69849999999,928.208
Furniture,"Friday, June 16, 2023",1514.92,59543.61849999999,1514.92
Furniture,"Saturday, June 17, 2023",155.25,59698.86849999999,155.25
Furniture,"Sunday, June 18, 2023",917.9235,60616.79199999999,917.9235
Furniture,"Monday, June 19, 2023",1306.705,61923.49699999999,1306.705
Furniture,"Tuesday, June 20, 2023",,61923.49699999999,
Furniture,"Wednesday, June 21, 2023",17.92,61941.41699999999,17.92
Furniture,"Thursday, June 22, 2023",487.96,62429.376999999986,487.96
Furniture,"Friday, June 23, 2023",,62429.376999999986,
Furniture,"Saturday, June 24, 2023",449.454,62878.830999999984,449.454
Furniture,"Sunday, June 25, 2023",1272.184,64151.014999999985,1272.184
Furniture,"Monday, June 26, 2023",800.002,64951.016999999985,800.002
Furniture,"Tuesday, June 27, 2023",317.946,65268.96299999999,317.946
Furniture,"Wednesday, June 28, 2023",,65268.96299999999,
Furniture,"Thursday, June 29, 2023",1381.2932,66650.25619999999,1381.2932
Furniture,"Friday, June 30, 2023",2105.661,68755.9172,2105.661
Furniture,"Saturday, July 01, 2023",,68755.9172,
Furniture,"Sunday, July 02, 2023",,68755.9172,
Furniture,"Monday, July 03, 2023",1016.678,69772.5952,1016.678
Furniture,"Tuesday, July 04, 2023",,69772.5952,
Furniture,"Wednesday, July 05, 2023",332.028,70104.6232,332.028
Furniture,"Thursday, July 06, 2023",361.376,70465.9992,361.376
Furniture,"Friday, July 07, 2023",87.21,70553.20920000001,87.21
Furniture,"Saturday, July 08, 2023",484.1,71037.30920000002,484.1
Furniture,"Sunday, July 09, 2023",526.45,71563.75920000001,526.45
Furniture,"Monday, July 10, 2023",18.84,71582.59920000001,18.84
Furniture,"Tuesday, July 11, 2023",,71582.59920000001,
Furniture,"Wednesday, July 12, 2023",,71582.59920000001,
Furniture,"Thursday, July 13, 2023",91.008,71673.60720000001,91.008
Furniture,"Friday, July 14, 2023",692.45,72366.05720000001,692.45
Furniture,"Saturday, July 15, 2023",1847.529,74213.5862,1847.529
Furniture,"Sunday, July 16, 2023",313.724,74527.3102,313.724
Furniture,"Monday, July 17, 2023",1241.149,75768.45920000001,1241.149
Furniture,"Tuesday, July 18, 2023",1473.888,77242.34720000002,1473.888
Furniture,"Wednesday, July 19, 2023",,77242.34720000002,
Furniture,"Thursday, July 20, 2023",539.416,77781.76320000002,539.416
Furniture,"Friday, July 21, 2023",661.44,78443.20320000002,661.44
Furniture,"Saturday, July 22, 2023",526.344,78969.54720000002,526.344
Furniture,"Sunday, July 23, 2023",,78969.54720000002,
Furniture,"Monday, July 24, 2023",,78969.54720000002,
Furniture,"Tuesday, July 25, 2023",456.8,79426.34720000002,456.8
Furniture,"Wednesday, July 26, 2023",362.352,79788.69920000002,362.352
Furniture,"Thursday, July 27, 2023",324.65,80113.34920000001,324.65
Furniture,"Friday, July 28, 2023",,80113.34920000001,
Furniture,"Saturday, July 29, 2023",418.63,80531.97920000002,418.63
Furniture,"Sunday, July 30, 2023",,80531.97920000002,
Furniture,"Monday, July 31, 2023",36.96,80568.93920000002,36.96
Furniture,"Tuesday, August 01, 2023",,80568.93920000002,
