Category,Sub-Category,Segment,Region,Year,Value Column Name,Value
"Office Supplies","Envelopes","Corporate","East","2014","(Sum of Sales - Count of Ship Mode)%","148.27759999999998"
"Office Supplies","Envelopes","Corporate","East","2014","Sum of Profit","297.316"
"Office Supplies","Envelopes","Corporate","East","2015","Count of Ship Mode","6"
"Office Supplies","Envelopes","Corporate","East","2015","Sum of Sales","199.102"
"Office Supplies","Envelopes","Corporate","East","2015","Sum of Sales - Count of Ship Mode","193.102"
"Office Supplies","Envelopes","Corporate","East","2015","(Sum of Sales - Count of Ship Mode)%","32.18366666666667"
"Office Supplies","Envelopes","Corporate","East","2015","Sum of Profit","87.10419999999999"
"Office Supplies","Envelopes","Corporate","East","2016","Count of Ship Mode","3"
"Office Supplies","Envelopes","Corporate","East","2016","Sum of Sales","190.626"
"Office Supplies","Envelopes","Corporate","East","2016","Sum of Sales - Count of Ship Mode","187.626"
"Office Supplies","Envelopes","Corporate","East","2016","(Sum of Sales - Count of Ship Mode)%","62.542"
"Office Supplies","Envelopes","Corporate","East","2016","Sum of Profit","84.8253"
"Office Supplies","Envelopes","Corporate","East","2017","Count of Ship Mode","11"
"Office Supplies","Envelopes","Corporate","East","2017","Sum of Sales","443.15"
"Office Supplies","Envelopes","Corporate","East","2017","Sum of Sales - Count of Ship Mode","432.15"
"Office Supplies","Envelopes","Corporate","East","2017","(Sum of Sales - Count of Ship Mode)%","39.28636363636363"
"Office Supplies","Envelopes","Corporate","East","2017","Sum of Profit","194.3397"
"Office Supplies","Envelopes","Corporate","South","2014","Count of Ship Mode","4"
"Office Supplies","Envelopes","Corporate","South","2014","Sum of Sales","89.89"
"Office Supplies","Envelopes","Corporate","South","2014","Sum of Sales - Count of Ship Mode","85.89"
"Office Supplies","Envelopes","Corporate","South","2014","(Sum of Sales - Count of Ship Mode)%","21.4725"
"Office Supplies","Envelopes","Corporate","South","2014","Sum of Profit","44.101099999999995"
"Office Supplies","Envelopes","Corporate","South","2015","Count of Ship Mode","8"
"Office Supplies","Envelopes","Corporate","South","2015","Sum of Sales","913.8080000000001"
"Office Supplies","Envelopes","Corporate","South","2015","Sum of Sales - Count of Ship Mode","905.8080000000001"
"Office Supplies","Envelopes","Corporate","South","2015","(Sum of Sales - Count of Ship Mode)%","113.22600000000003"
"Office Supplies","Envelopes","Corporate","South","2015","Sum of Profit","393.60349999999994"
"Office Supplies","Envelopes","Corporate","South","2016","Count of Ship Mode","3"
"Office Supplies","Envelopes","Corporate","South","2016","Sum of Sales","103.28999999999999"
"Office Supplies","Envelopes","Corporate","South","2016","Sum of Sales - Count of Ship Mode","100.28999999999999"
"Office Supplies","Envelopes","Corporate","South","2016","(Sum of Sales - Count of Ship Mode)%","33.43"
"Office Supplies","Envelopes","Corporate","South","2016","Sum of Profit","50.142599999999995"
"Office Supplies","Envelopes","Corporate","South","2017","Count of Ship Mode","6"
"Office Supplies","Envelopes","Corporate","South","2017","Sum of Sales","363.916"
"Office Supplies","Envelopes","Corporate","South","2017","Sum of Sales - Count of Ship Mode","357.916"
"Office Supplies","Envelopes","Corporate","South","2017","(Sum of Sales - Count of Ship Mode)%","59.65266666666666"
"Office Supplies","Envelopes","Corporate","South","2017","Sum of Profit","155.5326"
"Office Supplies","Envelopes","Corporate","West","2014","Count of Ship Mode","2"
"Office Supplies","Envelopes","Corporate","West","2014","Sum of Sales","23.928"
"Office Supplies","Envelopes","Corporate","West","2014","Sum of Sales - Count of Ship Mode","21.928"
"Office Supplies","Envelopes","Corporate","West","2014","(Sum of Sales - Count of Ship Mode)%","10.964"
"Office Supplies","Envelopes","Corporate","West","2014","Sum of Profit","10.208400000000001"
"Office Supplies","Envelopes","Corporate","West","2015","Count of Ship Mode","5"
"Office Supplies","Envelopes","Corporate","West","2015","Sum of Sales","532.6500000000001"
"Office Supplies","Envelopes","Corporate","West","2015","Sum of Sales - Count of Ship Mode","527.6500000000001"
"Office Supplies","Envelopes","Corporate","West","2015","(Sum of Sales - Count of Ship Mode)%","105.53000000000002"
"Office Supplies","Envelopes","Corporate","West","2015","Sum of Profit","249.0676"
"Office Supplies","Envelopes","Corporate","West","2016","Count of Ship Mode","6"
"Office Supplies","Envelopes","Corporate","West","2016","Sum of Sales","843.28"
"Office Supplies","Envelopes","Corporate","West","2016","Sum of Sales - Count of Ship Mode","837.28"
"Office Supplies","Envelopes","Corporate","West","2016","(Sum of Sales - Count of Ship Mode)%","139.54666666666665"
"Office Supplies","Envelopes","Corporate","West","2016","Sum of Profit","398.84839999999997"
"Office Supplies","Envelopes","Corporate","West","2017","Count of Ship Mode","10"
"Office Supplies","Envelopes","Corporate","West","2017","Sum of Sales","256.734"
"Office Supplies","Envelopes","Corporate","West","2017","Sum of Sales - Count of Ship Mode","246.73399999999998"
"Office Supplies","Envelopes","Corporate","West","2017","(Sum of Sales - Count of Ship Mode)%","24.673399999999997"
"Office Supplies","Envelopes","Corporate","West","2017","Sum of Profit","122.47539999999998"
"Office Supplies","Envelopes","Home Office","Central","2014","Count of Ship Mode","5"
"Office Supplies","Envelopes","Home Office","Central","2014","Sum of Sales","470.95400000000006"
"Office Supplies","Envelopes","Home Office","Central","2014","Sum of Sales - Count of Ship Mode","465.95400000000006"
"Office Supplies","Envelopes","Home Office","Central","2014","(Sum of Sales - Count of Ship Mode)%","93.19080000000002"
"Office Supplies","Envelopes","Home Office","Central","2014","Sum of Profit","175.97179999999997"
"Office Supplies","Envelopes","Home Office","Central","2015","Count of Ship Mode","3"
"Office Supplies","Envelopes","Home Office","Central","2015","Sum of Sales","219.672"
"Office Supplies","Envelopes","Home Office","Central","2015","Sum of Sales - Count of Ship Mode","216.672"
"Office Supplies","Envelopes","Home Office","Central","2015","(Sum of Sales - Count of Ship Mode)%","72.224"
"Office Supplies","Envelopes","Home Office","Central","2015","Sum of Profit","88.029"
"Office Supplies","Envelopes","Home Office","Central","2016","Count of Ship Mode","2"
"Office Supplies","Envelopes","Home Office","Central","2016","Sum of Sales","167.288"
"Office Supplies","Envelopes","Home Office","Central","2016","Sum of Sales - Count of Ship Mode","165.288"
"Office Supplies","Envelopes","Home Office","Central","2016","(Sum of Sales - Count of Ship Mode)%","82.64400000000002"
"Office Supplies","Envelopes","Home Office","Central","2016","Sum of Profit","56.45969999999999"
"Office Supplies","Envelopes","Home Office","Central","2017","Count of Ship Mode","5"
"Office Supplies","Envelopes","Home Office","Central","2017","Sum of Sales","177.60000000000002"
"Office Supplies","Envelopes","Home Office","Central","2017","Sum of Sales - Count of Ship Mode","172.60000000000002"
"Office Supplies","Envelopes","Home Office","Central","2017","(Sum of Sales - Count of Ship Mode)%","34.52"
"Office Supplies","Envelopes","Home Office","Central","2017","Sum of Profit","60.74199999999998"
"Office Supplies","Envelopes","Home Office","East","2014","Count of Ship Mode","1"
"Office Supplies","Envelopes","Home Office","East","2014","Sum of Sales","11.36"
"Office Supplies","Envelopes","Home Office","East","2014","Sum of Sales - Count of Ship Mode","10.36"
"Office Supplies","Envelopes","Home Office","East","2014","(Sum of Sales - Count of Ship Mode)%","10.36"
"Office Supplies","Envelopes","Home Office","East","2014","Sum of Profit","5.339199999999999"
"Office Supplies","Envelopes","Home Office","East","2015","Count of Ship Mode","2"
"Office Supplies","Envelopes","Home Office","East","2015","Sum of Sales","338.23400000000004"
"Office Supplies","Envelopes","Home Office","East","2015","Sum of Sales - Count of Ship Mode","336.23400000000004"
"Office Supplies","Envelopes","Home Office","East","2015","(Sum of Sales - Count of Ship Mode)%","168.11700000000002"
"Office Supplies","Envelopes","Home Office","East","2015","Sum of Profit","125.94249999999997"
"Office Supplies","Envelopes","Home Office","East","2016","Count of Ship Mode","4"
"Office Supplies","Envelopes","Home Office","East","2016","Sum of Sales","165.93200000000002"
"Office Supplies","Envelopes","Home Office","East","2016","Sum of Sales - Count of Ship Mode","161.93200000000002"
"Office Supplies","Envelopes","Home Office","East","2016","(Sum of Sales - Count of Ship Mode)%","40.483000000000004"
"Office Supplies","Envelopes","Home Office","East","2016","Sum of Profit","63.08789999999999"
"Office Supplies","Envelopes","Home Office","East","2017","Count of Ship Mode","3"
"Office Supplies","Envelopes","Home Office","East","2017","Sum of Sales","185.56"
"Office Supplies","Envelopes","Home Office","East","2017","Sum of Sales - Count of Ship Mode","182.56"
"Office Supplies","Envelopes","Home Office","East","2017","(Sum of Sales - Count of Ship Mode)%","60.85333333333333"
"Office Supplies","Envelopes","Home Office","East","2017","Sum of Profit","72.5745"
"Office Supplies","Envelopes","Home Office","South","2014","Count of Ship Mode","1"
"Office Supplies","Envelopes","Home Office","South","2014","Sum of Sales","36.4"
"Office Supplies","Envelopes","Home Office","South","2014","Sum of Sales - Count of Ship Mode","35.4"
"Office Supplies","Envelopes","Home Office","South","2014","(Sum of Sales - Count of Ship Mode)%","35.4"
"Office Supplies","Envelopes","Home Office","South","2014","Sum of Profit","17.472"
"Office Supplies","Envelopes","Home Office","South","2015","Count of Ship Mode","3"
"Office Supplies","Envelopes","Home Office","South","2015","Sum of Sales","101.584"
"Office Supplies","Envelopes","Home Office","South","2015","Sum of Sales - Count of Ship Mode","98.584"
"Office Supplies","Envelopes","Home Office","South","2015","(Sum of Sales - Count of Ship Mode)%","32.861333333333334"
"Office Supplies","Envelopes","Home Office","South","2015","Sum of Profit","44.992799999999995"
"Office Supplies","Envelopes","Home Office","South","2016","Count of Ship Mode","3"
"Office Supplies","Envelopes","Home Office","South","2016","Sum of Sales","545.11"
"Office Supplies","Envelopes","Home Office","South","2016","Sum of Sales - Count of Ship Mode","542.11"
"Office Supplies","Envelopes","Home Office","South","2016","(Sum of Sales - Count of Ship Mode)%","180.70333333333335"
"Office Supplies","Envelopes","Home Office","South","2016","Sum of Profit","256.20169999999996"
"Office Supplies","Envelopes","Home Office","South","2017","Count of Ship Mode",
"Office Supplies","Envelopes","Home Office","South","2017","Sum of Sales",
"Office Supplies","Envelopes","Home Office","South","2017","Sum of Sales - Count of Ship Mode",
"Office Supplies","Envelopes","Home Office","South","2017","(Sum of Sales - Count of Ship Mode)%",
"Office Supplies","Envelopes","Home Office","South","2017","Sum of Profit",
"Office Supplies","Envelopes","Home Office","West","2014","Count of Ship Mode","1"
"Office Supplies","Envelopes","Home Office","West","2014","Sum of Sales","15.28"
"Office Supplies","Envelopes","Home Office","West","2014","Sum of Sales - Count of Ship Mode","14.28"
"Office Supplies","Envelopes","Home Office","West","2014","(Sum of Sales - Count of Ship Mode)%","14.28"
"Office Supplies","Envelopes","Home Office","West","2014","Sum of Profit","7.4872"
"Office Supplies","Envelopes","Home Office","West","2015","Count of Ship Mode","1"
"Office Supplies","Envelopes","Home Office","West","2015","Sum of Sales","124.46"
"Office Supplies","Envelopes","Home Office","West","2015","Sum of Sales - Count of Ship Mode","123.46"
"Office Supplies","Envelopes","Home Office","West","2015","(Sum of Sales - Count of Ship Mode)%","123.46"
"Office Supplies","Envelopes","Home Office","West","2015","Sum of Profit","58.49619999999999"
"Office Supplies","Envelopes","Home Office","West","2016","Count of Ship Mode","2"
"Office Supplies","Envelopes","Home Office","West","2016","Sum of Sales","35.699999999999996"
"Office Supplies","Envelopes","Home Office","West","2016","Sum of Sales - Count of Ship Mode","33.699999999999996"
"Office Supplies","Envelopes","Home Office","West","2016","(Sum of Sales - Count of Ship Mode)%","16.849999999999998"
"Office Supplies","Envelopes","Home Office","West","2016","Sum of Profit","16.9818"
"Office Supplies","Envelopes","Home Office","West","2017","Count of Ship Mode","5"
"Office Supplies","Envelopes","Home Office","West","2017","Sum of Sales","167.452"
"Office Supplies","Envelopes","Home Office","West","2017","Sum of Sales - Count of Ship Mode","162.452"
"Office Supplies","Envelopes","Home Office","West","2017","(Sum of Sales - Count of Ship Mode)%","32.4904"
"Office Supplies","Envelopes","Home Office","West","2017","Sum of Profit","78.7568"
"Office Supplies","Fasteners","Consumer","Central","2014","Count of Ship Mode","7"
"Office Supplies","Fasteners","Consumer","Central","2014","Sum of Sales","65.724"
"Office Supplies","Fasteners","Consumer","Central","2014","Sum of Sales - Count of Ship Mode","58.724000000000004"
"Office Supplies","Fasteners","Consumer","Central","2014","(Sum of Sales - Count of Ship Mode)%","8.389142857142858"
"Office Supplies","Fasteners","Consumer","Central","2014","Sum of Profit","-0.001800000000001134"
"Office Supplies","Fasteners","Consumer","Central","2015","Count of Ship Mode","6"
"Office Supplies","Fasteners","Consumer","Central","2015","Sum of Sales","53.138"
"Office Supplies","Fasteners","Consumer","Central","2015","Sum of Sales - Count of Ship Mode","47.138"
"Office Supplies","Fasteners","Consumer","Central","2015","(Sum of Sales - Count of Ship Mode)%","7.856333333333334"
"Office Supplies","Fasteners","Consumer","Central","2015","Sum of Profit","15.8691"
"Office Supplies","Fasteners","Consumer","Central","2016","Count of Ship Mode","7"
"Office Supplies","Fasteners","Consumer","Central","2016","Sum of Sales","111.13800000000002"
"Office Supplies","Fasteners","Consumer","Central","2016","Sum of Sales - Count of Ship Mode","104.13800000000002"
"Office Supplies","Fasteners","Consumer","Central","2016","(Sum of Sales - Count of Ship Mode)%","14.876857142857146"
"Office Supplies","Fasteners","Consumer","Central","2016","Sum of Profit","38.1731"
"Office Supplies","Fasteners","Consumer","Central","2017","Count of Ship Mode","10"
"Office Supplies","Fasteners","Consumer","Central","2017","Sum of Sales","192.432"
"Office Supplies","Fasteners","Consumer","Central","2017","Sum of Sales - Count of Ship Mode","182.432"
"Office Supplies","Fasteners","Consumer","Central","2017","(Sum of Sales - Count of Ship Mode)%","18.243199999999998"
"Office Supplies","Fasteners","Consumer","Central","2017","Sum of Profit","74.10730000000001"
"Office Supplies","Fasteners","Consumer","East","2014","Count of Ship Mode","3"
"Office Supplies","Fasteners","Consumer","East","2014","Sum of Sales","54.32000000000001"
"Office Supplies","Fasteners","Consumer","East","2014","Sum of Sales - Count of Ship Mode","51.32000000000001"
"Office Supplies","Fasteners","Consumer","East","2014","(Sum of Sales - Count of Ship Mode)%","17.10666666666667"
"Office Supplies","Fasteners","Consumer","East","2014","Sum of Profit","17.551199999999994"
"Office Supplies","Fasteners","Consumer","East","2015","Count of Ship Mode","8"
"Office Supplies","Fasteners","Consumer","East","2015","Sum of Sales","103.50599999999999"
"Office Supplies","Fasteners","Consumer","East","2015","Sum of Sales - Count of Ship Mode","95.50599999999999"
"Office Supplies","Fasteners","Consumer","East","2015","(Sum of Sales - Count of Ship Mode)%","11.938249999999998"
"Office Supplies","Fasteners","Consumer","East","2015","Sum of Profit","37.262499999999996"
"Office Supplies","Fasteners","Consumer","East","2016","Count of Ship Mode","10"
"Office Supplies","Fasteners","Consumer","East","2016","Sum of Sales","161.376"
"Office Supplies","Fasteners","Consumer","East","2016","Sum of Sales - Count of Ship Mode","151.376"
"Office Supplies","Fasteners","Consumer","East","2016","(Sum of Sales - Count of Ship Mode)%","15.137599999999999"
"Office Supplies","Fasteners","Consumer","East","2016","Sum of Profit","51.4534"
"Office Supplies","Fasteners","Consumer","East","2017","Count of Ship Mode","8"
"Office Supplies","Fasteners","Consumer","East","2017","Sum of Sales","104.496"
"Office Supplies","Fasteners","Consumer","East","2017","Sum of Sales - Count of Ship Mode","96.496"
"Office Supplies","Fasteners","Consumer","East","2017","(Sum of Sales - Count of Ship Mode)%","12.062000000000001"
"Office Supplies","Fasteners","Consumer","East","2017","Sum of Profit","42.9059"
"Office Supplies","Fasteners","Consumer","South","2014","Count of Ship Mode","4"
"Office Supplies","Fasteners","Consumer","South","2014","Sum of Sales","78.082"
"Office Supplies","Fasteners","Consumer","South","2014","Sum of Sales - Count of Ship Mode","74.082"
"Office Supplies","Fasteners","Consumer","South","2014","(Sum of Sales - Count of Ship Mode)%","18.5205"
"Office Supplies","Fasteners","Consumer","South","2014","Sum of Profit","32.9158"
"Office Supplies","Fasteners","Consumer","South","2015","Count of Ship Mode","2"
"Office Supplies","Fasteners","Consumer","South","2015","Sum of Sales","86.664"
"Office Supplies","Fasteners","Consumer","South","2015","Sum of Sales - Count of Ship Mode","84.664"
"Office Supplies","Fasteners","Consumer","South","2015","(Sum of Sales - Count of Ship Mode)%","42.332"
"Office Supplies","Fasteners","Consumer","South","2015","Sum of Profit","32.79959999999999"
"Office Supplies","Fasteners","Consumer","South","2016","Count of Ship Mode","2"
"Office Supplies","Fasteners","Consumer","South","2016","Sum of Sales","30.740000000000002"
"Office Supplies","Fasteners","Consumer","South","2016","Sum of Sales - Count of Ship Mode","28.740000000000002"
"Office Supplies","Fasteners","Consumer","South","2016","(Sum of Sales - Count of Ship Mode)%","14.37"
"Office Supplies","Fasteners","Consumer","South","2016","Sum of Profit","14.8626"
"Office Supplies","Fasteners","Consumer","South","2017","Count of Ship Mode","5"
"Office Supplies","Fasteners","Consumer","South","2017","Sum of Sales","80.93"
"Office Supplies","Fasteners","Consumer","South","2017","Sum of Sales - Count of Ship Mode","75.93"
"Office Supplies","Fasteners","Consumer","South","2017","(Sum of Sales - Count of Ship Mode)%","15.186000000000002"
"Office Supplies","Fasteners","Consumer","South","2017","Sum of Profit","33.6934"
"Office Supplies","Fasteners","Consumer","West","2014","Count of Ship Mode","8"
"Office Supplies","Fasteners","Consumer","West","2014","Sum of Sales","116.76400000000002"
"Office Supplies","Fasteners","Consumer","West","2014","Sum of Sales - Count of Ship Mode","108.76400000000002"
"Office Supplies","Fasteners","Consumer","West","2014","(Sum of Sales - Count of Ship Mode)%","13.595500000000005"
"Office Supplies","Fasteners","Consumer","West","2014","Sum of Profit","50.3514"
"Office Supplies","Fasteners","Consumer","West","2015","Count of Ship Mode","10"
"Office Supplies","Fasteners","Consumer","West","2015","Sum of Sales","115.45200000000001"
"Office Supplies","Fasteners","Consumer","West","2015","Sum of Sales - Count of Ship Mode","105.45200000000001"
"Office Supplies","Fasteners","Consumer","West","2015","(Sum of Sales - Count of Ship Mode)%","10.545200000000001"
"Office Supplies","Fasteners","Consumer","West","2015","Sum of Profit","42.463699999999996"
"Office Supplies","Fasteners","Consumer","West","2016","Count of Ship Mode","11"
"Office Supplies","Fasteners","Consumer","West","2016","Sum of Sales","183.35"
"Office Supplies","Fasteners","Consumer","West","2016","Sum of Sales - Count of Ship Mode","172.35"
"Office Supplies","Fasteners","Consumer","West","2016","(Sum of Sales - Count of Ship Mode)%","15.668181818181818"
"Office Supplies","Fasteners","Consumer","West","2016","Sum of Profit","36.472699999999996"
"Office Supplies","Fasteners","Consumer","West","2017","Count of Ship Mode","13"
"Office Supplies","Fasteners","Consumer","West","2017","Sum of Sales","142.83"
"Office Supplies","Fasteners","Consumer","West","2017","Sum of Sales - Count of Ship Mode","129.83"
"Office Supplies","Fasteners","Consumer","West","2017","(Sum of Sales - Count of Ship Mode)%","9.986923076923079"
"Office Supplies","Fasteners","Consumer","West","2017","Sum of Profit","55.9209"
"Office Supplies","Fasteners","Corporate","Central","2014","Count of Ship Mode","5"
"Office Supplies","Fasteners","Corporate","Central","2014","Sum of Sales","52.604000000000006"
"Office Supplies","Fasteners","Corporate","Central","2014","Sum of Sales - Count of Ship Mode","47.604000000000006"
"Office Supplies","Fasteners","Corporate","Central","2014","(Sum of Sales - Count of Ship Mode)%","9.520800000000001"
"Office Supplies","Fasteners","Corporate","Central","2014","Sum of Profit","15.4984"
"Office Supplies","Fasteners","Corporate","Central","2015","Count of Ship Mode","2"
"Office Supplies","Fasteners","Corporate","Central","2015","Sum of Sales","19.472"
"Office Supplies","Fasteners","Corporate","Central","2015","Sum of Sales - Count of Ship Mode","17.472"
"Office Supplies","Fasteners","Corporate","Central","2015","(Sum of Sales - Count of Ship Mode)%","8.736"
"Office Supplies","Fasteners","Corporate","Central","2015","Sum of Profit","3.6292000000000004"
"Office Supplies","Fasteners","Corporate","Central","2016","Count of Ship Mode","5"
"Office Supplies","Fasteners","Corporate","Central","2016","Sum of Sales","58.306"
"Office Supplies","Fasteners","Corporate","Central","2016","Sum of Sales - Count of Ship Mode","53.306"
"Office Supplies","Fasteners","Corporate","Central","2016","(Sum of Sales - Count of Ship Mode)%","10.6612"
"Office Supplies","Fasteners","Corporate","Central","2016","Sum of Profit","22.5829"
"Office Supplies","Fasteners","Corporate","Central","2017","Count of Ship Mode","6"
"Office Supplies","Fasteners","Corporate","Central","2017","Sum of Sales","101.72800000000001"
"Office Supplies","Fasteners","Corporate","Central","2017","Sum of Sales - Count of Ship Mode","95.72800000000001"
"Office Supplies","Fasteners","Corporate","Central","2017","(Sum of Sales - Count of Ship Mode)%","15.954666666666666"
"Office Supplies","Fasteners","Corporate","Central","2017","Sum of Profit","36.8458"
"Office Supplies","Fasteners","Corporate","East","2014","Count of Ship Mode","2"
"Office Supplies","Fasteners","Corporate","East","2014","Sum of Sales","36.912"
"Office Supplies","Fasteners","Corporate","East","2014","Sum of Sales - Count of Ship Mode","34.912"
"Office Supplies","Fasteners","Corporate","East","2014","(Sum of Sales - Count of Ship Mode)%","17.456"
"Office Supplies","Fasteners","Corporate","East","2014","Sum of Profit","12.913999999999996"
"Office Supplies","Fasteners","Corporate","East","2015","Count of Ship Mode","6"
"Office Supplies","Fasteners","Corporate","East","2015","Sum of Sales","65.9"
"Office Supplies","Fasteners","Corporate","East","2015","Sum of Sales - Count of Ship Mode","59.900000000000006"
"Office Supplies","Fasteners","Corporate","East","2015","(Sum of Sales - Count of Ship Mode)%","9.983333333333334"
"Office Supplies","Fasteners","Corporate","East","2015","Sum of Profit","7.936400000000001"
"Office Supplies","Fasteners","Corporate","East","2016","Count of Ship Mode","8"
"Office Supplies","Fasteners","Corporate","East","2016","Sum of Sales","125.23400000000001"
"Office Supplies","Fasteners","Corporate","East","2016","Sum of Sales - Count of Ship Mode","117.23400000000001"
"Office Supplies","Fasteners","Corporate","East","2016","(Sum of Sales - Count of Ship Mode)%","14.654250000000001"
"Office Supplies","Fasteners","Corporate","East","2016","Sum of Profit","41.299099999999996"
"Office Supplies","Fasteners","Corporate","East","2017","Count of Ship Mode","5"
"Office Supplies","Fasteners","Corporate","East","2017","Sum of Sales","58.04600000000001"
"Office Supplies","Fasteners","Corporate","East","2017","Sum of Sales - Count of Ship Mode","53.04600000000001"
"Office Supplies","Fasteners","Corporate","East","2017","(Sum of Sales - Count of Ship Mode)%","10.609200000000001"
"Office Supplies","Fasteners","Corporate","East","2017","Sum of Profit","14.320899999999998"
"Office Supplies","Fasteners","Corporate","South","2014","Count of Ship Mode","4"
"Office Supplies","Fasteners","Corporate","South","2014","Sum of Sales","30.55"
"Office Supplies","Fasteners","Corporate","South","2014","Sum of Sales - Count of Ship Mode","26.55"
"Office Supplies","Fasteners","Corporate","South","2014","(Sum of Sales - Count of Ship Mode)%","6.6375"
"Office Supplies","Fasteners","Corporate","South","2014","Sum of Profit","9.363"
"Office Supplies","Fasteners","Corporate","South","2015","Count of Ship Mode","2"
"Office Supplies","Fasteners","Corporate","South","2015","Sum of Sales","38.74400000000001"
"Office Supplies","Fasteners","Corporate","South","2015","Sum of Sales - Count of Ship Mode","36.74400000000001"
"Office Supplies","Fasteners","Corporate","South","2015","(Sum of Sales - Count of Ship Mode)%","18.372000000000003"
"Office Supplies","Fasteners","Corporate","South","2015","Sum of Profit","12.990499999999999"
"Office Supplies","Fasteners","Corporate","South","2016","Count of Ship Mode","1"
"Office Supplies","Fasteners","Corporate","South","2016","Sum of Sales","11.34"
"Office Supplies","Fasteners","Corporate","South","2016","Sum of Sales - Count of Ship Mode","10.34"
"Office Supplies","Fasteners","Corporate","South","2016","(Sum of Sales - Count of Ship Mode)%","10.34"
"Office Supplies","Fasteners","Corporate","South","2016","Sum of Profit","5.2164"
"Office Supplies","Fasteners","Corporate","South","2017","Count of Ship Mode",
"Office Supplies","Fasteners","Corporate","South","2017","Sum of Sales",
"Office Supplies","Fasteners","Corporate","South","2017","Sum of Sales - Count of Ship Mode",
"Office Supplies","Fasteners","Corporate","South","2017","(Sum of Sales - Count of Ship Mode)%",
"Office Supplies","Fasteners","Corporate","South","2017","Sum of Profit",
"Office Supplies","Fasteners","Corporate","West","2014","Count of Ship Mode","6"
"Office Supplies","Fasteners","Corporate","West","2014","Sum of Sales","75.642"
"Office Supplies","Fasteners","Corporate","West","2014","Sum of Sales - Count of Ship Mode","69.642"
"Office Supplies","Fasteners","Corporate","West","2014","(Sum of Sales - Count of Ship Mode)%","11.606999999999998"
"Office Supplies","Fasteners","Corporate","West","2014","Sum of Profit","29.1785"
"Office Supplies","Fasteners","Corporate","West","2015","Count of Ship Mode","1"
"Office Supplies","Fasteners","Corporate","West","2015","Sum of Sales","8.72"
"Office Supplies","Fasteners","Corporate","West","2015","Sum of Sales - Count of Ship Mode","7.720000000000001"
"Office Supplies","Fasteners","Corporate","West","2015","(Sum of Sales - Count of Ship Mode)%","7.7200000000000015"
"Office Supplies","Fasteners","Corporate","West","2015","Sum of Profit","2.289000000000001"
"Office Supplies","Fasteners","Corporate","West","2016","Count of Ship Mode","2"
"Office Supplies","Fasteners","Corporate","West","2016","Sum of Sales","49.46"
"Office Supplies","Fasteners","Corporate","West","2016","Sum of Sales - Count of Ship Mode","47.46"
"Office Supplies","Fasteners","Corporate","West","2016","(Sum of Sales - Count of Ship Mode)%","23.73"
"Office Supplies","Fasteners","Corporate","West","2016","Sum of Profit","18.812499999999996"
"Office Supplies","Fasteners","Corporate","West","2017","Count of Ship Mode","4"
"Office Supplies","Fasteners","Corporate","West","2017","Sum of Sales","50.632"
"Office Supplies","Fasteners","Corporate","West","2017","Sum of Sales - Count of Ship Mode","46.632"
"Office Supplies","Fasteners","Corporate","West","2017","(Sum of Sales - Count of Ship Mode)%","11.658"
"Office Supplies","Fasteners","Corporate","West","2017","Sum of Profit","19.0264"
"Office Supplies","Fasteners","Home Office","Central","2014","Count of Ship Mode","1"
"Office Supplies","Fasteners","Home Office","Central","2014","Sum of Sales","3.4880000000000004"
"Office Supplies","Fasteners","Home Office","Central","2014","Sum of Sales - Count of Ship Mode","2.4880000000000004"
"Office Supplies","Fasteners","Home Office","Central","2014","(Sum of Sales - Count of Ship Mode)%","2.4880000000000004"
"Office Supplies","Fasteners","Home Office","Central","2014","Sum of Profit","0.5668"
"Office Supplies","Fasteners","Home Office","Central","2015","Count of Ship Mode","1"
"Office Supplies","Fasteners","Home Office","Central","2015","Sum of Sales","16"
"Office Supplies","Fasteners","Home Office","Central","2015","Sum of Sales - Count of Ship Mode","15"
"Office Supplies","Fasteners","Home Office","Central","2015","(Sum of Sales - Count of Ship Mode)%","15"
"Office Supplies","Fasteners","Home Office","Central","2015","Sum of Profit","5.6"
"Office Supplies","Fasteners","Home Office","Central","2016","Count of Ship Mode","3"
"Office Supplies","Fasteners","Home Office","Central","2016","Sum of Sales","77.92999999999999"
"Office Supplies","Fasteners","Home Office","Central","2016","Sum of Sales - Count of Ship Mode","74.92999999999999"
"Office Supplies","Fasteners","Home Office","Central","2016","(Sum of Sales - Count of Ship Mode)%","24.976666666666667"
"Office Supplies","Fasteners","Home Office","Central","2016","Sum of Profit","22.469499999999996"
"Office Supplies","Fasteners","Home Office","Central","2017","Count of Ship Mode","2"
"Office Supplies","Fasteners","Home Office","Central","2017","Sum of Sales","26.07"
"Office Supplies","Fasteners","Home Office","Central","2017","Sum of Sales - Count of Ship Mode","24.07"
"Office Supplies","Fasteners","Home Office","Central","2017","(Sum of Sales - Count of Ship Mode)%","12.035"
"Office Supplies","Fasteners","Home Office","Central","2017","Sum of Profit","1.2783000000000002"
"Office Supplies","Fasteners","Home Office","East","2014","Count of Ship Mode","1"
"Office Supplies","Fasteners","Home Office","East","2014","Sum of Sales","5.68"
"Office Supplies","Fasteners","Home Office","East","2014","Sum of Sales - Count of Ship Mode","4.68"
"Office Supplies","Fasteners","Home Office","East","2014","(Sum of Sales - Count of Ship Mode)%","4.68"
"Office Supplies","Fasteners","Home Office","East","2014","Sum of Profit","1.9169999999999998"
