Category,Sub-Category,Year,Region,Value Column Name,Value
"Office Supplies","Envelopes","2014","Central","Sum of Sales - Sum of Quantity","1535.6860000000001"
"Office Supplies","Envelopes","2014","Central","(Sum of Sales - Sum of Quantity)%","24.375968253968257"
"Office Supplies","Envelopes","2014","Central","Sum of Sales - Sum of Profit","1027.8378000000002"
"Office Supplies","Envelopes","2014","Central","(Sum of Sales - Sum of Profit)%","1.8005448734006697"
"Office Supplies","Envelopes","2014","Central","Sum of Sales - Sum of Discount","1596.286"
"Office Supplies","Envelopes","2014","Central","(Sum of Sales - Sum of Discount)%","665.1191666666667"
"Office Supplies","Envelopes","2014","Central","Sum of Profit - Sum of Quantity","507.8482"
"Office Supplies","Envelopes","2014","Central","(Sum of Profit - Sum of Quantity)%","8.06108253968254"
"Office Supplies","Envelopes","2014","Central","Sum of Discount - Sum of Quantity","-60.6"
"Office Supplies","Envelopes","2014","Central","(Sum of Discount - Sum of Quantity)%","-0.9619047619047619"
"Office Supplies","Envelopes","2014","Central","Sum of Discount - Sum of Profit","-568.4482"
"Office Supplies","Envelopes","2014","Central","(Sum of Discount - Sum of Profit)%","-0.9957957299331066"
"Office Supplies","Envelopes","2014","Central","Count of Postal Code",""
"Office Supplies","Envelopes","2014","East","Sum of Quantity","71"
"Office Supplies","Envelopes","2014","East","Sum of Profit","524.5098999999999"
"Office Supplies","Envelopes","2014","East","Sum of Discount","1.7999999999999998"
"Office Supplies","Envelopes","2014","East","Sum of Sales","1347.622"
"Office Supplies","Envelopes","2014","East","Sum of Sales - Sum of Quantity","1276.622"
"Office Supplies","Envelopes","2014","East","(Sum of Sales - Sum of Quantity)%","17.980591549295777"
"Office Supplies","Envelopes","2014","East","Sum of Sales - Sum of Profit","823.1121000000002"
"Office Supplies","Envelopes","2014","East","(Sum of Sales - Sum of Profit)%","1.5692975480539078"
"Office Supplies","Envelopes","2014","East","Sum of Sales - Sum of Discount","1345.8220000000001"
"Office Supplies","Envelopes","2014","East","(Sum of Sales - Sum of Discount)%","747.6788888888891"
"Office Supplies","Envelopes","2014","East","Sum of Profit - Sum of Quantity","453.5098999999999"
"Office Supplies","Envelopes","2014","East","(Sum of Profit - Sum of Quantity)%","6.387463380281689"
"Office Supplies","Envelopes","2014","East","Sum of Discount - Sum of Quantity","-69.2"
"Office Supplies","Envelopes","2014","East","(Sum of Discount - Sum of Quantity)%","-0.9746478873239437"
"Office Supplies","Envelopes","2014","East","Sum of Discount - Sum of Profit","-522.7099"
"Office Supplies","Envelopes","2014","East","(Sum of Discount - Sum of Profit)%","-0.9965682249276897"
"Office Supplies","Envelopes","2014","East","Count of Postal Code",""
"Office Supplies","Envelopes","2014","South","Sum of Quantity","30"
"Office Supplies","Envelopes","2014","South","Sum of Profit","107.49529999999999"
"Office Supplies","Envelopes","2014","South","Sum of Discount","0.6000000000000001"
"Office Supplies","Envelopes","2014","South","Sum of Sales","251.85399999999998"
"Office Supplies","Envelopes","2014","South","Sum of Sales - Sum of Quantity","221.85399999999998"
"Office Supplies","Envelopes","2014","South","(Sum of Sales - Sum of Quantity)%","7.395133333333333"
"Office Supplies","Envelopes","2014","South","Sum of Sales - Sum of Profit","144.3587"
"Office Supplies","Envelopes","2014","South","(Sum of Sales - Sum of Profit)%","1.3429303420707697"
"Office Supplies","Envelopes","2014","South","Sum of Sales - Sum of Discount","251.254"
"Office Supplies","Envelopes","2014","South","(Sum of Sales - Sum of Discount)%","418.75666666666655"
"Office Supplies","Envelopes","2014","South","Sum of Profit - Sum of Quantity","77.49529999999999"
"Office Supplies","Envelopes","2014","South","(Sum of Profit - Sum of Quantity)%","2.5831766666666662"
"Office Supplies","Envelopes","2014","South","Sum of Discount - Sum of Quantity","-29.4"
"Office Supplies","Envelopes","2014","South","(Sum of Discount - Sum of Quantity)%","-0.98"
"Office Supplies","Envelopes","2014","South","Sum of Discount - Sum of Profit","-106.89529999999999"
"Office Supplies","Envelopes","2014","South","(Sum of Discount - Sum of Profit)%","-0.9944183606166968"
"Office Supplies","Envelopes","2014","South","Count of Postal Code",""
"Office Supplies","Envelopes","2014","West","Sum of Quantity","42"
"Office Supplies","Envelopes","2014","West","Sum of Profit","292.6254"
"Office Supplies","Envelopes","2014","West","Sum of Discount","0.8"
"Office Supplies","Envelopes","2014","West","Sum of Sales","657.588"
"Office Supplies","Envelopes","2014","West","Sum of Sales - Sum of Quantity","615.588"
"Office Supplies","Envelopes","2014","West","(Sum of Sales - Sum of Quantity)%","14.656857142857142"
"Office Supplies","Envelopes","2014","West","Sum of Sales - Sum of Profit","364.96259999999995"
"Office Supplies","Envelopes","2014","West","(Sum of Sales - Sum of Profit)%","1.2472006872950876"
"Office Supplies","Envelopes","2014","West","Sum of Sales - Sum of Discount","656.788"
"Office Supplies","Envelopes","2014","West","(Sum of Sales - Sum of Discount)%","820.985"
"Office Supplies","Envelopes","2014","West","Sum of Profit - Sum of Quantity","250.6254"
"Office Supplies","Envelopes","2014","West","(Sum of Profit - Sum of Quantity)%","5.967271428571429"
"Office Supplies","Envelopes","2014","West","Sum of Discount - Sum of Quantity","-41.2"
"Office Supplies","Envelopes","2014","West","(Sum of Discount - Sum of Quantity)%","-0.980952380952381"
"Office Supplies","Envelopes","2014","West","Sum of Discount - Sum of Profit","-291.8254"
"Office Supplies","Envelopes","2014","West","(Sum of Discount - Sum of Profit)%","-0.9972661293243853"
"Office Supplies","Envelopes","2014","West","Count of Postal Code",""
"Office Supplies","Envelopes","2015","Central","Sum of Quantity","50"
"Office Supplies","Envelopes","2015","Central","Sum of Profit","346.95279999999997"
"Office Supplies","Envelopes","2015","Central","Sum of Discount","1.4"
"Office Supplies","Envelopes","2015","Central","Sum of Sales","870.8579999999998"
"Office Supplies","Envelopes","2015","Central","Sum of Sales - Sum of Quantity","820.8579999999998"
"Office Supplies","Envelopes","2015","Central","(Sum of Sales - Sum of Quantity)%","16.417159999999996"
"Office Supplies","Envelopes","2015","Central","Sum of Sales - Sum of Profit","523.9051999999999"
"Office Supplies","Envelopes","2015","Central","(Sum of Sales - Sum of Profit)%","1.5100186538341813"
"Office Supplies","Envelopes","2015","Central","Sum of Sales - Sum of Discount","869.4579999999999"
"Office Supplies","Envelopes","2015","Central","(Sum of Sales - Sum of Discount)%","621.0414285714285"
"Office Supplies","Envelopes","2015","Central","Sum of Profit - Sum of Quantity","296.95279999999997"
"Office Supplies","Envelopes","2015","Central","(Sum of Profit - Sum of Quantity)%","5.939055999999999"
"Office Supplies","Envelopes","2015","Central","Sum of Discount - Sum of Quantity","-48.6"
"Office Supplies","Envelopes","2015","Central","(Sum of Discount - Sum of Quantity)%","-0.972"
"Office Supplies","Envelopes","2015","Central","Sum of Discount - Sum of Profit","-345.5528"
"Office Supplies","Envelopes","2015","Central","(Sum of Discount - Sum of Profit)%","-0.9959648689965896"
"Office Supplies","Envelopes","2015","Central","Count of Postal Code",""
"Office Supplies","Envelopes","2015","East","Sum of Quantity","71"
"Office Supplies","Envelopes","2015","East","Sum of Profit","363.84529999999995"
"Office Supplies","Envelopes","2015","East","Sum of Discount","1.4"
"Office Supplies","Envelopes","2015","East","Sum of Sales","876.8399999999999"
"Office Supplies","Envelopes","2015","East","Sum of Sales - Sum of Quantity","805.8399999999999"
"Office Supplies","Envelopes","2015","East","(Sum of Sales - Sum of Quantity)%","11.349859154929577"
"Office Supplies","Envelopes","2015","East","Sum of Sales - Sum of Profit","512.9947"
"Office Supplies","Envelopes","2015","East","(Sum of Sales - Sum of Profit)%","1.409925317160892"
"Office Supplies","Envelopes","2015","East","Sum of Sales - Sum of Discount","875.4399999999999"
"Office Supplies","Envelopes","2015","East","(Sum of Sales - Sum of Discount)%","625.3142857142857"
"Office Supplies","Envelopes","2015","East","Sum of Profit - Sum of Quantity","292.84529999999995"
"Office Supplies","Envelopes","2015","East","(Sum of Profit - Sum of Quantity)%","4.124581690140844"
"Office Supplies","Envelopes","2015","East","Sum of Discount - Sum of Quantity","-69.6"
"Office Supplies","Envelopes","2015","East","(Sum of Discount - Sum of Quantity)%","-0.980281690140845"
"Office Supplies","Envelopes","2015","East","Sum of Discount - Sum of Profit","-362.4453"
"Office Supplies","Envelopes","2015","East","(Sum of Discount - Sum of Profit)%","-0.9961522108434547"
"Office Supplies","Envelopes","2015","East","Count of Postal Code",""
"Office Supplies","Envelopes","2015","South","Sum of Quantity","70"
"Office Supplies","Envelopes","2015","South","Sum of Profit","622.2321"
"Office Supplies","Envelopes","2015","South","Sum of Discount","1"
"Office Supplies","Envelopes","2015","South","Sum of Sales","1409.0539999999996"
"Office Supplies","Envelopes","2015","South","Sum of Sales - Sum of Quantity","1339.0539999999996"
"Office Supplies","Envelopes","2015","South","(Sum of Sales - Sum of Quantity)%","19.129342857142852"
"Office Supplies","Envelopes","2015","South","Sum of Sales - Sum of Profit","786.8218999999997"
"Office Supplies","Envelopes","2015","South","(Sum of Sales - Sum of Profit)%","1.2645151222510054"
"Office Supplies","Envelopes","2015","South","Sum of Sales - Sum of Discount","1408.0539999999996"
"Office Supplies","Envelopes","2015","South","(Sum of Sales - Sum of Discount)%","1408.0539999999996"
"Office Supplies","Envelopes","2015","South","Sum of Profit - Sum of Quantity","552.2321"
"Office Supplies","Envelopes","2015","South","(Sum of Profit - Sum of Quantity)%","7.889029999999999"
"Office Supplies","Envelopes","2015","South","Sum of Discount - Sum of Quantity","-69"
"Office Supplies","Envelopes","2015","South","(Sum of Discount - Sum of Quantity)%","-0.9857142857142859"
"Office Supplies","Envelopes","2015","South","Sum of Discount - Sum of Profit","-621.2321"
"Office Supplies","Envelopes","2015","South","(Sum of Discount - Sum of Profit)%","-0.998392882655845"
"Office Supplies","Envelopes","2015","South","Count of Postal Code",""
"Office Supplies","Envelopes","2015","West","Sum of Quantity","46"
"Office Supplies","Envelopes","2015","West","Sum of Profit","627.1603999999999"
"Office Supplies","Envelopes","2015","West","Sum of Discount","0.6000000000000001"
"Office Supplies","Envelopes","2015","West","Sum of Sales","1355.4360000000001"
"Office Supplies","Envelopes","2015","West","Sum of Sales - Sum of Quantity","1309.4360000000001"
"Office Supplies","Envelopes","2015","West","(Sum of Sales - Sum of Quantity)%","28.466000000000005"
"Office Supplies","Envelopes","2015","West","Sum of Sales - Sum of Profit","728.2756000000003"
"Office Supplies","Envelopes","2015","West","(Sum of Sales - Sum of Profit)%","1.161227016246562"
"Office Supplies","Envelopes","2015","West","Sum of Sales - Sum of Discount","1354.8360000000002"
"Office Supplies","Envelopes","2015","West","(Sum of Sales - Sum of Discount)%","2258.06"
"Office Supplies","Envelopes","2015","West","Sum of Profit - Sum of Quantity","581.1603999999999"
"Office Supplies","Envelopes","2015","West","(Sum of Profit - Sum of Quantity)%","12.633921739130432"
"Office Supplies","Envelopes","2015","West","Sum of Discount - Sum of Quantity","-45.4"
"Office Supplies","Envelopes","2015","West","(Sum of Discount - Sum of Quantity)%","-0.9869565217391305"
"Office Supplies","Envelopes","2015","West","Sum of Discount - Sum of Profit","-626.5603999999998"
"Office Supplies","Envelopes","2015","West","(Sum of Discount - Sum of Profit)%","-0.9990433069434869"
"Office Supplies","Envelopes","2015","West","Count of Postal Code",""
"Office Supplies","Envelopes","2016","Central","Sum of Quantity","41"
"Office Supplies","Envelopes","2016","Central","Sum of Profit","371.9226999999999"
"Office Supplies","Envelopes","2016","Central","Sum of Discount","1.9999999999999998"
"Office Supplies","Envelopes","2016","Central","Sum of Sales","970.7959999999999"
"Office Supplies","Envelopes","2016","Central","Sum of Sales - Sum of Quantity","929.7959999999999"
"Office Supplies","Envelopes","2016","Central","(Sum of Sales - Sum of Quantity)%","22.677951219512195"
"Office Supplies","Envelopes","2016","Central","Sum of Sales - Sum of Profit","598.8733"
"Office Supplies","Envelopes","2016","Central","(Sum of Sales - Sum of Profit)%","1.6102090568819813"
"Office Supplies","Envelopes","2016","Central","Sum of Sales - Sum of Discount","968.7959999999999"
"Office Supplies","Envelopes","2016","Central","(Sum of Sales - Sum of Discount)%","484.398"
"Office Supplies","Envelopes","2016","Central","Sum of Profit - Sum of Quantity","330.9226999999999"
"Office Supplies","Envelopes","2016","Central","(Sum of Profit - Sum of Quantity)%","8.071285365853656"
"Office Supplies","Envelopes","2016","Central","Sum of Discount - Sum of Quantity","-39"
"Office Supplies","Envelopes","2016","Central","(Sum of Discount - Sum of Quantity)%","-0.951219512195122"
"Office Supplies","Envelopes","2016","Central","Sum of Discount - Sum of Profit","-369.9226999999999"
"Office Supplies","Envelopes","2016","Central","(Sum of Discount - Sum of Profit)%","-0.9946225385006078"
"Office Supplies","Envelopes","2016","Central","Count of Postal Code",""
"Office Supplies","Envelopes","2016","East","Sum of Quantity","61"
"Office Supplies","Envelopes","2016","East","Sum of Profit","556.6349999999999"
"Office Supplies","Envelopes","2016","East","Sum of Discount","1.4"
"Office Supplies","Envelopes","2016","East","Sum of Sales","1304.7500000000002"
"Office Supplies","Envelopes","2016","East","Sum of Sales - Sum of Quantity","1243.7500000000002"
"Office Supplies","Envelopes","2016","East","(Sum of Sales - Sum of Quantity)%","20.389344262295086"
"Office Supplies","Envelopes","2016","East","Sum of Sales - Sum of Profit","748.1150000000004"
"Office Supplies","Envelopes","2016","East","(Sum of Sales - Sum of Profit)%","1.343995616517108"
"Office Supplies","Envelopes","2016","East","Sum of Sales - Sum of Discount","1303.3500000000001"
"Office Supplies","Envelopes","2016","East","(Sum of Sales - Sum of Discount)%","930.9642857142859"
"Office Supplies","Envelopes","2016","East","Sum of Profit - Sum of Quantity","495.6349999999999"
"Office Supplies","Envelopes","2016","East","(Sum of Profit - Sum of Quantity)%","8.125163934426228"
"Office Supplies","Envelopes","2016","East","Sum of Discount - Sum of Quantity","-59.6"
"Office Supplies","Envelopes","2016","East","(Sum of Discount - Sum of Quantity)%","-0.9770491803278689"
"Office Supplies","Envelopes","2016","East","Sum of Discount - Sum of Profit","-555.2349999999999"
"Office Supplies","Envelopes","2016","East","(Sum of Discount - Sum of Profit)%","-0.9974848868648217"
"Office Supplies","Envelopes","2016","East","Count of Postal Code",""
"Office Supplies","Envelopes","2016","South","Sum of Quantity","53"
"Office Supplies","Envelopes","2016","South","Sum of Profit","399.8763999999999"
"Office Supplies","Envelopes","2016","South","Sum of Discount","0.6000000000000001"
"Office Supplies","Envelopes","2016","South","Sum of Sales","895.7420000000001"
"Office Supplies","Envelopes","2016","South","Sum of Sales - Sum of Quantity","842.7420000000001"
"Office Supplies","Envelopes","2016","South","(Sum of Sales - Sum of Quantity)%","15.90079245283019"
"Office Supplies","Envelopes","2016","South","Sum of Sales - Sum of Profit","495.8656000000002"
"Office Supplies","Envelopes","2016","South","(Sum of Sales - Sum of Profit)%","1.2400471745769452"
"Office Supplies","Envelopes","2016","South","Sum of Sales - Sum of Discount","895.142"
"Office Supplies","Envelopes","2016","South","(Sum of Sales - Sum of Discount)%","1491.9033333333332"
"Office Supplies","Envelopes","2016","South","Sum of Profit - Sum of Quantity","346.8763999999999"
"Office Supplies","Envelopes","2016","South","(Sum of Profit - Sum of Quantity)%","6.544837735849054"
"Office Supplies","Envelopes","2016","South","Sum of Discount - Sum of Quantity","-52.4"
"Office Supplies","Envelopes","2016","South","(Sum of Discount - Sum of Quantity)%","-0.9886792452830189"
"Office Supplies","Envelopes","2016","South","Sum of Discount - Sum of Profit","-399.27639999999985"
"Office Supplies","Envelopes","2016","South","(Sum of Discount - Sum of Profit)%","-0.9984995363567342"
"Office Supplies","Envelopes","2016","South","Count of Postal Code",""
"Office Supplies","Envelopes","2016","West","Sum of Quantity","67"
"Office Supplies","Envelopes","2016","West","Sum of Profit","738.3141999999999"
"Office Supplies","Envelopes","2016","West","Sum of Discount","0.2"
"Office Supplies","Envelopes","2016","West","Sum of Sales","1558.6020000000005"
"Office Supplies","Envelopes","2016","West","Sum of Sales - Sum of Quantity","1491.6020000000005"
"Office Supplies","Envelopes","2016","West","(Sum of Sales - Sum of Quantity)%","22.262716417910454"
"Office Supplies","Envelopes","2016","West","Sum of Sales - Sum of Profit","820.2878000000006"
"Office Supplies","Envelopes","2016","West","(Sum of Sales - Sum of Profit)%","1.1110280690795338"
"Office Supplies","Envelopes","2016","West","Sum of Sales - Sum of Discount","1558.4020000000005"
"Office Supplies","Envelopes","2016","West","(Sum of Sales - Sum of Discount)%","7792.010000000002"
"Office Supplies","Envelopes","2016","West","Sum of Profit - Sum of Quantity","671.3141999999999"
"Office Supplies","Envelopes","2016","West","(Sum of Profit - Sum of Quantity)%","10.019614925373133"
"Office Supplies","Envelopes","2016","West","Sum of Discount - Sum of Quantity","-66.8"
"Office Supplies","Envelopes","2016","West","(Sum of Discount - Sum of Quantity)%","-0.9970149253731343"
"Office Supplies","Envelopes","2016","West","Sum of Discount - Sum of Profit","-738.1141999999999"
"Office Supplies","Envelopes","2016","West","(Sum of Discount - Sum of Profit)%","-0.9997291126189906"
"Office Supplies","Envelopes","2016","West","Count of Postal Code",""
"Office Supplies","Envelopes","2017","Central","Sum of Quantity","52"
"Office Supplies","Envelopes","2017","Central","Sum of Profit","487.80459999999994"
"Office Supplies","Envelopes","2017","Central","Sum of Discount","1.7999999999999998"
"Office Supplies","Envelopes","2017","Central","Sum of Sales","1196.5320000000002"
"Office Supplies","Envelopes","2017","Central","Sum of Sales - Sum of Quantity","1144.5320000000002"
"Office Supplies","Envelopes","2017","Central","(Sum of Sales - Sum of Quantity)%","22.010230769230773"
"Office Supplies","Envelopes","2017","Central","Sum of Sales - Sum of Profit","708.7274000000002"
"Office Supplies","Envelopes","2017","Central","(Sum of Sales - Sum of Profit)%","1.4528919981484396"
"Office Supplies","Envelopes","2017","Central","Sum of Sales - Sum of Discount","1194.7320000000002"
"Office Supplies","Envelopes","2017","Central","(Sum of Sales - Sum of Discount)%","663.7400000000001"
"Office Supplies","Envelopes","2017","Central","Sum of Profit - Sum of Quantity","435.80459999999994"
"Office Supplies","Envelopes","2017","Central","(Sum of Profit - Sum of Quantity)%","8.380857692307691"
"Office Supplies","Envelopes","2017","Central","Sum of Discount - Sum of Quantity","-50.2"
"Office Supplies","Envelopes","2017","Central","(Sum of Discount - Sum of Quantity)%","-0.9653846153846153"
"Office Supplies","Envelopes","2017","Central","Sum of Discount - Sum of Profit","-486.0045999999999"
"Office Supplies","Envelopes","2017","Central","(Sum of Discount - Sum of Profit)%","-0.9963099978966988"
"Office Supplies","Envelopes","2017","Central","Count of Postal Code",""
"Office Supplies","Envelopes","2017","East","Sum of Quantity","64"
"Office Supplies","Envelopes","2017","East","Sum of Profit","367.4188"
"Office Supplies","Envelopes","2017","East","Sum of Discount","1.4"
"Office Supplies","Envelopes","2017","East","Sum of Sales","846.6619999999999"
"Office Supplies","Envelopes","2017","East","Sum of Sales - Sum of Quantity","782.6619999999999"
"Office Supplies","Envelopes","2017","East","(Sum of Sales - Sum of Quantity)%","12.229093749999999"
"Office Supplies","Envelopes","2017","East","Sum of Sales - Sum of Profit","479.24319999999994"
"Office Supplies","Envelopes","2017","East","(Sum of Sales - Sum of Profit)%","1.3043513287833937"
"Office Supplies","Envelopes","2017","East","Sum of Sales - Sum of Discount","845.262"
"Office Supplies","Envelopes","2017","East","(Sum of Sales - Sum of Discount)%","603.7585714285714"
"Office Supplies","Envelopes","2017","East","Sum of Profit - Sum of Quantity","303.4188"
"Office Supplies","Envelopes","2017","East","(Sum of Profit - Sum of Quantity)%","4.74091875"
"Office Supplies","Envelopes","2017","East","Sum of Discount - Sum of Quantity","-62.6"
"Office Supplies","Envelopes","2017","East","(Sum of Discount - Sum of Quantity)%","-0.978125"
"Office Supplies","Envelopes","2017","East","Sum of Discount - Sum of Profit","-366.0188"
"Office Supplies","Envelopes","2017","East","(Sum of Discount - Sum of Profit)%","-0.9961896342810984"
"Office Supplies","Envelopes","2017","East","Count of Postal Code",""
"Office Supplies","Envelopes","2017","South","Sum of Quantity","53"
"Office Supplies","Envelopes","2017","South","Sum of Profit","335.8732"
"Office Supplies","Envelopes","2017","South","Sum of Discount","1.7999999999999998"
"Office Supplies","Envelopes","2017","South","Sum of Sales","788.906"
"Office Supplies","Envelopes","2017","South","Sum of Sales - Sum of Quantity","735.906"
"Office Supplies","Envelopes","2017","South","(Sum of Sales - Sum of Quantity)%","13.885018867924527"
"Office Supplies","Envelopes","2017","South","Sum of Sales - Sum of Profit","453.03279999999995"
"Office Supplies","Envelopes","2017","South","(Sum of Sales - Sum of Profit)%","1.3488209240868279"
"Office Supplies","Envelopes","2017","South","Sum of Sales - Sum of Discount","787.106"
"Office Supplies","Envelopes","2017","South","(Sum of Sales - Sum of Discount)%","437.28111111111116"
"Office Supplies","Envelopes","2017","South","Sum of Profit - Sum of Quantity","282.8732"
"Office Supplies","Envelopes","2017","South","(Sum of Profit - Sum of Quantity)%","5.3372301886792455"
"Office Supplies","Envelopes","2017","South","Sum of Discount - Sum of Quantity","-51.2"
"Office Supplies","Envelopes","2017","South","(Sum of Discount - Sum of Quantity)%","-0.9660377358490567"
"Office Supplies","Envelopes","2017","South","Sum of Discount - Sum of Profit","-334.0732"
"Office Supplies","Envelopes","2017","South","(Sum of Discount - Sum of Profit)%","-0.9946408346959507"
"Office Supplies","Envelopes","2017","South","Count of Postal Code",""
"Office Supplies","Envelopes","2017","West","Sum of Quantity","72"
"Office Supplies","Envelopes","2017","West","Sum of Profit","250.6624"
"Office Supplies","Envelopes","2017","West","Sum of Discount","1.2"
"Office Supplies","Envelopes","2017","West","Sum of Sales","546.4739999999999"
"Office Supplies","Envelopes","2017","West","Sum of Sales - Sum of Quantity","474.47399999999993"
"Office Supplies","Envelopes","2017","West","(Sum of Sales - Sum of Quantity)%","6.5899166666666655"
"Office Supplies","Envelopes","2017","West","Sum of Sales - Sum of Profit","295.81159999999994"
"Office Supplies","Envelopes","2017","West","(Sum of Sales - Sum of Profit)%","1.1801195552264718"
"Office Supplies","Envelopes","2017","West","Sum of Sales - Sum of Discount","545.2739999999999"
"Office Supplies","Envelopes","2017","West","(Sum of Sales - Sum of Discount)%","454.3949999999999"
"Office Supplies","Envelopes","2017","West","Sum of Profit - Sum of Quantity","178.6624"
"Office Supplies","Envelopes","2017","West","(Sum of Profit - Sum of Quantity)%","2.481422222222222"
"Office Supplies","Envelopes","2017","West","Sum of Discount - Sum of Quantity","-70.8"
"Office Supplies","Envelopes","2017","West","(Sum of Discount - Sum of Quantity)%","-0.9833333333333333"
"Office Supplies","Envelopes","2017","West","Sum of Discount - Sum of Profit","-249.4624"
"Office Supplies","Envelopes","2017","West","(Sum of Discount - Sum of Profit)%","-0.9952126844712251"
"Office Supplies","Envelopes","2017","West","Count of Postal Code",""
"Office Supplies","Fasteners","2014","Central","Sum of Quantity","46"
"Office Supplies","Fasteners","2014","Central","Sum of Profit","16.063399999999998"
"Office Supplies","Fasteners","2014","Central","Sum of Discount","1.9999999999999998"
"Office Supplies","Fasteners","2014","Central","Sum of Sales","121.816"
"Office Supplies","Fasteners","2014","Central","Sum of Sales - Sum of Quantity","75.816"
"Office Supplies","Fasteners","2014","Central","(Sum of Sales - Sum of Quantity)%","1.6481739130434783"
"Office Supplies","Fasteners","2014","Central","Sum of Sales - Sum of Profit","105.7526"
"Office Supplies","Fasteners","2014","Central","(Sum of Sales - Sum of Profit)%","6.583450577088288"
"Office Supplies","Fasteners","2014","Central","Sum of Sales - Sum of Discount","119.816"
"Office Supplies","Fasteners","2014","Central","(Sum of Sales - Sum of Discount)%","59.90800000000001"
"Office Supplies","Fasteners","2014","Central","Sum of Profit - Sum of Quantity","-29.936600000000002"
"Office Supplies","Fasteners","2014","Central","(Sum of Profit - Sum of Quantity)%","-0.6507956521739131"
"Office Supplies","Fasteners","2014","Central","Sum of Discount - Sum of Quantity","-44"
"Office Supplies","Fasteners","2014","Central","(Sum of Discount - Sum of Quantity)%","-0.9565217391304348"
"Office Supplies","Fasteners","2014","Central","Sum of Discount - Sum of Profit","-14.063399999999998"
"Office Supplies","Fasteners","2014","Central","(Sum of Discount - Sum of Profit)%","-0.8754933575706264"
"Office Supplies","Fasteners","2014","Central","Count of Postal Code",""
"Office Supplies","Fasteners","2014","East","Sum of Quantity","41"
"Office Supplies","Fasteners","2014","East","Sum of Profit","32.38219999999999"
"Office Supplies","Fasteners","2014","East","Sum of Discount","0.8"
"Office Supplies","Fasteners","2014","East","Sum of Sales","96.912"
"Office Supplies","Fasteners","2014","East","Sum of Sales - Sum of Quantity","55.912000000000006"
"Office Supplies","Fasteners","2014","East","(Sum of Sales - Sum of Quantity)%","1.3637073170731708"
"Office Supplies","Fasteners","2014","East","Sum of Sales - Sum of Profit","64.52980000000002"
"Office Supplies","Fasteners","2014","East","(Sum of Sales - Sum of Profit)%","1.9927552791348346"
"Office Supplies","Fasteners","2014","East","Sum of Sales - Sum of Discount","96.11200000000001"
"Office Supplies","Fasteners","2014","East","(Sum of Sales - Sum of Discount)%","120.14"
"Office Supplies","Fasteners","2014","East","Sum of Profit - Sum of Quantity","-8.61780000000001"
"Office Supplies","Fasteners","2014","East","(Sum of Profit - Sum of Quantity)%","-0.2101902439024393"
"Office Supplies","Fasteners","2014","East","Sum of Discount - Sum of Quantity","-40.2"
"Office Supplies","Fasteners","2014","East","(Sum of Discount - Sum of Quantity)%","-0.9804878048780489"
"Office Supplies","Fasteners","2014","East","Sum of Discount - Sum of Profit","-31.58219999999999"
"Office Supplies","Fasteners","2014","East","(Sum of Discount - Sum of Profit)%","-0.9752950695134982"
"Office Supplies","Fasteners","2014","East","Count of Postal Code",""
"Office Supplies","Fasteners","2014","South","Sum of Quantity","46"
"Office Supplies","Fasteners","2014","South","Sum of Profit","50.90509999999999"
"Office Supplies","Fasteners","2014","South","Sum of Discount","1.4"
"Office Supplies","Fasteners","2014","South","Sum of Sales","165.79200000000003"
"Office Supplies","Fasteners","2014","South","Sum of Sales - Sum of Quantity","119.79200000000003"
"Office Supplies","Fasteners","2014","South","(Sum of Sales - Sum of Quantity)%","2.6041739130434793"
"Office Supplies","Fasteners","2014","South","Sum of Sales - Sum of Profit","114.88690000000004"
"Office Supplies","Fasteners","2014","South","(Sum of Sales - Sum of Profit)%","2.2568838878619246"
"Office Supplies","Fasteners","2014","South","Sum of Sales - Sum of Discount","164.39200000000002"
"Office Supplies","Fasteners","2014","South","(Sum of Sales - Sum of Discount)%","117.42285714285717"
"Office Supplies","Fasteners","2014","South","Sum of Profit - Sum of Quantity","4.90509999999999"
"Office Supplies","Fasteners","2014","South","(Sum of Profit - Sum of Quantity)%","0.10663260869565196"
"Office Supplies","Fasteners","2014","South","Sum of Discount - Sum of Quantity","-44.6"
"Office Supplies","Fasteners","2014","South","(Sum of Discount - Sum of Quantity)%","-0.9695652173913044"
"Office Supplies","Fasteners","2014","South","Sum of Discount - Sum of Profit","-49.50509999999999"
"Office Supplies","Fasteners","2014","South","(Sum of Discount - Sum of Profit)%","-0.9724978440274158"
"Office Supplies","Fasteners","2014","South","Count of Postal Code",""
"Office Supplies","Fasteners","2014","West","Sum of Quantity","68"
"Office Supplies","Fasteners","2014","West","Sum of Profit","79.20759999999999"
"Office Supplies","Fasteners","2014","West","Sum of Discount","1"
"Office Supplies","Fasteners","2014","West","Sum of Sales","276.808"
"Office Supplies","Fasteners","2014","West","Sum of Sales - Sum of Quantity","208.808"
"Office Supplies","Fasteners","2014","West","(Sum of Sales - Sum of Quantity)%","3.070705882352941"
"Office Supplies","Fasteners","2014","West","Sum of Sales - Sum of Profit","197.6004"
"Office Supplies","Fasteners","2014","West","(Sum of Sales - Sum of Profit)%","2.4947151535963727"
"Office Supplies","Fasteners","2014","West","Sum of Sales - Sum of Discount","275.808"
"Office Supplies","Fasteners","2014","West","(Sum of Sales - Sum of Discount)%","275.808"
"Office Supplies","Fasteners","2014","West","Sum of Profit - Sum of Quantity","11.207599999999985"
