Region,State,Category,Value Column Name,Value
"Central","Iowa","Office Supplies","(Sales - Quantity)%","9.442000000000002"
"Central","Iowa","Office Supplies","Sales - Profit","437.7448000000003"
"Central","Iowa","Office Supplies","(Sales - Profit)%","1.2673370290893142"
"Central","Iowa","Office Supplies","Profit - Quantity","270.4051999999999"
"Central","Iowa","Office Supplies","(Profit - Quantity)%","3.6054026666666656"
"Central","Iowa","Technology","Quantity","13"
"Central","Iowa","Technology","Profit","318.36819999999994"
"Central","Iowa","Technology","Sales","1154.3"
"Central","Iowa","Technology","Sales - Quantity","1141.3"
"Central","Iowa","Technology","(Sales - Quantity)%","87.7923076923077"
"Central","Iowa","Technology","Sales - Profit","835.9318000000001"
"Central","Iowa","Technology","(Sales - Profit)%","2.6256761824830503"
"Central","Iowa","Technology","Profit - Quantity","305.36819999999994"
"Central","Iowa","Technology","(Profit - Quantity)%","23.489861538461533"
"Central","Kansas","Furniture","Quantity","8"
"Central","Kansas","Furniture","Profit","36.96959999999999"
"Central","Kansas","Furniture","Sales","111.12"
"Central","Kansas","Furniture","Sales - Quantity","103.12"
"Central","Kansas","Furniture","(Sales - Quantity)%","12.89"
"Central","Kansas","Furniture","Sales - Profit","74.15040000000002"
"Central","Kansas","Furniture","(Sales - Profit)%","2.0057128018696453"
"Central","Kansas","Furniture","Profit - Quantity","28.969599999999993"
"Central","Kansas","Furniture","(Profit - Quantity)%","3.621199999999999"
"Central","Kansas","Office Supplies","Quantity","47"
"Central","Kansas","Office Supplies","Profit","624.4873"
"Central","Kansas","Office Supplies","Sales","1954.15"
"Central","Kansas","Office Supplies","Sales - Quantity","1907.15"
"Central","Kansas","Office Supplies","(Sales - Quantity)%","40.577659574468086"
"Central","Kansas","Office Supplies","Sales - Profit","1329.6627"
"Central","Kansas","Office Supplies","(Sales - Profit)%","2.1292069510460823"
"Central","Kansas","Office Supplies","Profit - Quantity","577.4873"
"Central","Kansas","Office Supplies","(Profit - Quantity)%","12.286963829787235"
"Central","Kansas","Technology","Quantity","19"
"Central","Kansas","Technology","Profit","174.98659999999998"
"Central","Kansas","Technology","Sales","849.0400000000001"
"Central","Kansas","Technology","Sales - Quantity","830.0400000000001"
"Central","Kansas","Technology","(Sales - Quantity)%","43.686315789473696"
"Central","Kansas","Technology","Sales - Profit","674.0534000000001"
"Central","Kansas","Technology","(Sales - Profit)%","3.8520286696238464"
"Central","Kansas","Technology","Profit - Quantity","155.98659999999998"
"Central","Kansas","Technology","(Profit - Quantity)%","8.209821052631577"
"Central","South Dakota","Furniture","Quantity","5"
"Central","South Dakota","Furniture","Profit","67.18979999999999"
"Central","South Dakota","Furniture","Sales","324.9"
"Central","South Dakota","Furniture","Sales - Quantity","319.9"
"Central","South Dakota","Furniture","(Sales - Quantity)%","63.98"
"Central","South Dakota","Furniture","Sales - Profit","257.7102"
"Central","South Dakota","Furniture","(Sales - Profit)%","3.8355553968013005"
"Central","South Dakota","Furniture","Profit - Quantity","62.18979999999999"
"Central","South Dakota","Furniture","(Profit - Quantity)%","12.437959999999999"
"Central","South Dakota","Office Supplies","Quantity","31"
"Central","South Dakota","Office Supplies","Profit","193.74190000000002"
"Central","South Dakota","Office Supplies","Sales","597.7200000000001"
"Central","South Dakota","Office Supplies","Sales - Quantity","566.7200000000001"
"Central","South Dakota","Office Supplies","(Sales - Quantity)%","18.28129032258065"
"Central","South Dakota","Office Supplies","Sales - Profit","403.97810000000015"
"Central","South Dakota","Office Supplies","(Sales - Profit)%","2.085135430177985"
"Central","South Dakota","Office Supplies","Profit - Quantity","162.74190000000002"
"Central","South Dakota","Office Supplies","(Profit - Quantity)%","5.24973870967742"
"Central","South Dakota","Technology","Quantity","6"
"Central","South Dakota","Technology","Profit","133.89660000000003"
"Central","South Dakota","Technology","Sales","392.94000000000005"
"Central","South Dakota","Technology","Sales - Quantity","386.94000000000005"
"Central","South Dakota","Technology","(Sales - Quantity)%","64.49000000000001"
"Central","South Dakota","Technology","Sales - Profit","259.0434"
"Central","South Dakota","Technology","(Sales - Profit)%","1.9346525602591844"
"Central","South Dakota","Technology","Profit - Quantity","127.89660000000003"
"Central","South Dakota","Technology","(Profit - Quantity)%","21.316100000000006"
"Central","North Dakota","Furniture","Quantity",
"Central","North Dakota","Furniture","Profit",
"Central","North Dakota","Furniture","Sales",
"Central","North Dakota","Furniture","Sales - Quantity",
"Central","North Dakota","Furniture","(Sales - Quantity)%",
"Central","North Dakota","Furniture","Sales - Profit",
"Central","North Dakota","Furniture","(Sales - Profit)%",
"Central","North Dakota","Furniture","Profit - Quantity",
"Central","North Dakota","Furniture","(Profit - Quantity)%",
"Central","North Dakota","Office Supplies","Quantity","30"
"Central","North Dakota","Office Supplies","Profit","230.14969999999997"
"Central","North Dakota","Office Supplies","Sales","919.91"
"Central","North Dakota","Office Supplies","Sales - Quantity","889.91"
"Central","North Dakota","Office Supplies","(Sales - Quantity)%","29.663666666666664"
"Central","North Dakota","Office Supplies","Sales - Profit","689.7603"
"Central","North Dakota","Office Supplies","(Sales - Profit)%","2.997007165336301"
"Central","North Dakota","Office Supplies","Profit - Quantity","200.14969999999997"
"Central","North Dakota","Office Supplies","(Profit - Quantity)%","6.6716566666666655"
"Central","North Dakota","Technology","Quantity",
"Central","North Dakota","Technology","Profit",
"Central","North Dakota","Technology","Sales",
"Central","North Dakota","Technology","Sales - Quantity",
"Central","North Dakota","Technology","(Sales - Quantity)%",
"Central","North Dakota","Technology","Sales - Profit",
"Central","North Dakota","Technology","(Sales - Profit)%",
"Central","North Dakota","Technology","Profit - Quantity",
"Central","North Dakota","Technology","(Profit - Quantity)%",
"South","Florida","Furniture","Quantity","299"
"South","Florida","Furniture","Profit","-2254.9807"
"South","Florida","Furniture","Sales","22987.037999999993"
"South","Florida","Furniture","Sales - Quantity","22688.037999999993"
"South","Florida","Furniture","(Sales - Quantity)%","75.87972575250834"
"South","Florida","Furniture","Sales - Profit","25242.018699999993"
"South","Florida","Furniture","(Sales - Profit)%","11.193895672809967"
"South","Florida","Furniture","Profit - Quantity","-2553.9807"
"South","Florida","Furniture","(Profit - Quantity)%","-8.541741471571907"
"South","Florida","Office Supplies","Quantity","820"
"South","Florida","Office Supplies","Profit","-1675.125799999999"
"South","Florida","Office Supplies","Sales","19518.633999999995"
"South","Florida","Office Supplies","Sales - Quantity","18698.633999999995"
"South","Florida","Office Supplies","(Sales - Quantity)%","22.80321219512194"
"South","Florida","Office Supplies","Sales - Profit","21193.759799999993"
"South","Florida","Office Supplies","(Sales - Profit)%","12.652040700465605"
"South","Florida","Office Supplies","Profit - Quantity","-2495.125799999999"
"South","Florida","Office Supplies","(Profit - Quantity)%","-3.0428363414634134"
"South","Florida","Technology","Quantity","260"
"South","Florida","Technology","Profit","530.8047999999969"
"South","Florida","Technology","Sales","46968.035999999986"
"South","Florida","Technology","Sales - Quantity","46708.035999999986"
"South","Florida","Technology","(Sales - Quantity)%","179.64629230769225"
"South","Florida","Technology","Sales - Profit","46437.23119999999"
"South","Florida","Technology","(Sales - Profit)%","87.4845728599294"
"South","Florida","Technology","Profit - Quantity","270.80479999999693"
"South","Florida","Technology","(Profit - Quantity)%","1.0415569230769113"
"South","Virginia","Furniture","Quantity","233"
"South","Virginia","Furniture","Profit","5204.326499999997"
"South","Virginia","Furniture","Sales","25321.949999999993"
"South","Virginia","Furniture","Sales - Quantity","25088.949999999993"
"South","Virginia","Furniture","(Sales - Quantity)%","107.67789699570812"
"South","Virginia","Furniture","Sales - Profit","20117.623499999994"
"South","Virginia","Furniture","(Sales - Profit)%","3.865557531795902"
"South","Virginia","Furniture","Profit - Quantity","4971.326499999997"
"South","Virginia","Furniture","(Profit - Quantity)%","21.336165236051492"
"South","Virginia","Office Supplies","Quantity","516"
"South","Virginia","Office Supplies","Profit","5985.869499999997"
"South","Virginia","Office Supplies","Sales","21169.60999999999"
"South","Virginia","Office Supplies","Sales - Quantity","20653.60999999999"
"South","Virginia","Office Supplies","(Sales - Quantity)%","40.02637596899223"
"South","Virginia","Office Supplies","Sales - Profit","15183.740499999993"
"South","Virginia","Office Supplies","(Sales - Profit)%","2.536597314725956"
"South","Virginia","Office Supplies","Profit - Quantity","5469.869499999997"
"South","Virginia","Office Supplies","(Profit - Quantity)%","10.600522286821702"
"South","Virginia","Technology","Quantity","144"
"South","Virginia","Technology","Profit","7407.754399999999"
"South","Virginia","Technology","Sales","24145.160000000007"
"South","Virginia","Technology","Sales - Quantity","24001.160000000007"
"South","Virginia","Technology","(Sales - Quantity)%","166.67472222222227"
"South","Virginia","Technology","Sales - Profit","16737.40560000001"
"South","Virginia","Technology","(Sales - Profit)%","2.2594439146092657"
"South","Virginia","Technology","Profit - Quantity","7263.754399999999"
"South","Virginia","Technology","(Profit - Quantity)%","50.44273888888888"
"South","North Carolina","Furniture","Quantity","174"
"South","North Carolina","Furniture","Profit","-3486.463300000001"
"South","North Carolina","Furniture","Sales","15155.484"
"South","North Carolina","Furniture","Sales - Quantity","14981.484"
"South","North Carolina","Furniture","(Sales - Quantity)%","86.10048275862069"
"South","North Carolina","Furniture","Sales - Profit","18641.9473"
"South","North Carolina","Furniture","(Sales - Profit)%","5.3469506763487225"
"South","North Carolina","Furniture","Profit - Quantity","-3660.463300000001"
"South","North Carolina","Furniture","(Profit - Quantity)%","-21.037145402298858"
"South","North Carolina","Office Supplies","Quantity","635"
"South","North Carolina","Office Supplies","Profit","-421.14490000000063"
"South","North Carolina","Office Supplies","Sales","14364.560999999996"
"South","North Carolina","Office Supplies","Sales - Quantity","13729.560999999996"
"South","North Carolina","Office Supplies","(Sales - Quantity)%","21.621355905511805"
"South","North Carolina","Office Supplies","Sales - Profit","14785.705899999997"
"South","North Carolina","Office Supplies","(Sales - Profit)%","35.10835795470864"
"South","North Carolina","Office Supplies","Profit - Quantity","-1056.1449000000007"
"South","North Carolina","Office Supplies","(Profit - Quantity)%","-1.6632203149606313"
"South","North Carolina","Technology","Quantity","174"
"South","North Carolina","Technology","Profit","-3583.303999999999"
"South","North Carolina","Technology","Sales","26083.119"
"South","North Carolina","Technology","Sales - Quantity","25909.119"
"South","North Carolina","Technology","(Sales - Quantity)%","148.90298275862068"
"South","North Carolina","Technology","Sales - Profit","29666.423"
"South","North Carolina","Technology","(Sales - Profit)%","8.279069540290191"
"South","North Carolina","Technology","Profit - Quantity","-3757.303999999999"
"South","North Carolina","Technology","(Profit - Quantity)%","-21.593701149425282"
"South","Georgia","Furniture","Quantity","116"
"South","Georgia","Furniture","Profit","2049.458"
"South","Georgia","Furniture","Sales","8321.48"
"South","Georgia","Furniture","Sales - Quantity","8205.48"
"South","Georgia","Furniture","(Sales - Quantity)%","70.73689655172413"
"South","Georgia","Furniture","Sales - Profit","6272.021999999999"
"South","Georgia","Furniture","(Sales - Profit)%","3.0603320487660635"
"South","Georgia","Furniture","Profit - Quantity","1933.458"
"South","Georgia","Furniture","(Profit - Quantity)%","16.667741379310346"
"South","Georgia","Office Supplies","Quantity","434"
"South","Georgia","Office Supplies","Profit","9800.925599999997"
"South","Georgia","Office Supplies","Sales","26715.810000000005"
"South","Georgia","Office Supplies","Sales - Quantity","26281.810000000005"
"South","Georgia","Office Supplies","(Sales - Quantity)%","60.55716589861752"
"South","Georgia","Office Supplies","Sales - Profit","16914.88440000001"
"South","Georgia","Office Supplies","(Sales - Profit)%","1.7258456078883015"
"South","Georgia","Office Supplies","Profit - Quantity","9366.925599999997"
"South","Georgia","Office Supplies","(Profit - Quantity)%","21.58277788018432"
"South","Georgia","Technology","Quantity","155"
"South","Georgia","Technology","Profit","4399.6597"
"South","Georgia","Technology","Sales","14058.550000000007"
"South","Georgia","Technology","Sales - Quantity","13903.550000000007"
"South","Georgia","Technology","(Sales - Quantity)%","89.7003225806452"
"South","Georgia","Technology","Sales - Profit","9658.890300000006"
"South","Georgia","Technology","(Sales - Profit)%","2.1953721329856504"
"South","Georgia","Technology","Profit - Quantity","4244.6597"
"South","Georgia","Technology","(Profit - Quantity)%","27.38490129032258"
"South","Kentucky","Furniture","Quantity","106"
"South","Kentucky","Furniture","Profit","3210.9931999999994"
"South","Kentucky","Furniture","Sales","12126.84"
"South","Kentucky","Furniture","Sales - Quantity","12020.84"
"South","Kentucky","Furniture","(Sales - Quantity)%","113.40415094339623"
"South","Kentucky","Furniture","Sales - Profit","8915.846800000001"
"South","Kentucky","Furniture","(Sales - Profit)%","2.776663245502981"
"South","Kentucky","Furniture","Profit - Quantity","3104.9931999999994"
"South","Kentucky","Furniture","(Profit - Quantity)%","29.292388679245278"
"South","Kentucky","Office Supplies","Quantity","320"
"South","Kentucky","Office Supplies","Profit","3832.067000000001"
"South","Kentucky","Office Supplies","Sales","11894.269999999999"
"South","Kentucky","Office Supplies","Sales - Quantity","11574.269999999999"
"South","Kentucky","Office Supplies","(Sales - Quantity)%","36.16959375"
"South","Kentucky","Office Supplies","Sales - Profit","8062.202999999998"
"South","Kentucky","Office Supplies","(Sales - Profit)%","2.1038784029611164"
"South","Kentucky","Office Supplies","Profit - Quantity","3512.067000000001"
"South","Kentucky","Office Supplies","(Profit - Quantity)%","10.975209375000002"
"South","Kentucky","Technology","Quantity","97"
"South","Kentucky","Technology","Profit","4156.6363999999985"
"South","Kentucky","Technology","Sales","12570.639999999998"
"South","Kentucky","Technology","Sales - Quantity","12473.639999999998"
"South","Kentucky","Technology","(Sales - Quantity)%","128.59422680412368"
"South","Kentucky","Technology","Sales - Profit","8414.0036"
"South","Kentucky","Technology","(Sales - Profit)%","2.024233728983368"
"South","Kentucky","Technology","Profit - Quantity","4059.6363999999985"
"South","Kentucky","Technology","(Profit - Quantity)%","41.851921649484524"
"South","Tennessee","Furniture","Quantity","165"
"South","Tennessee","Furniture","Profit","-2208.6291000000006"
"South","Tennessee","Furniture","Sales","13506.732"
"South","Tennessee","Furniture","Sales - Quantity","13341.732"
"South","Tennessee","Furniture","(Sales - Quantity)%","80.85898181818182"
"South","Tennessee","Furniture","Sales - Profit","15715.3611"
"South","Tennessee","Furniture","(Sales - Profit)%","7.115436946837292"
"South","Tennessee","Furniture","Profit - Quantity","-2373.6291000000006"
"South","Tennessee","Furniture","(Profit - Quantity)%","-14.385630909090912"
"South","Tennessee","Office Supplies","Quantity","442"
"South","Tennessee","Office Supplies","Profit","-3199.0981999999995"
"South","Tennessee","Office Supplies","Sales","12347.857999999998"
"South","Tennessee","Office Supplies","Sales - Quantity","11905.857999999998"
"South","Tennessee","Office Supplies","(Sales - Quantity)%","26.93633031674208"
"South","Tennessee","Office Supplies","Sales - Profit","15546.956199999997"
"South","Tennessee","Office Supplies","(Sales - Profit)%","4.859793363017115"
"South","Tennessee","Office Supplies","Profit - Quantity","-3641.0981999999995"
"South","Tennessee","Office Supplies","(Profit - Quantity)%","-8.237778733031673"
"South","Tennessee","Technology","Quantity","74"
"South","Tennessee","Technology","Profit","66.03369999999978"
"South","Tennessee","Technology","Sales","4807.283000000001"
"South","Tennessee","Technology","Sales - Quantity","4733.283000000001"
"South","Tennessee","Technology","(Sales - Quantity)%","63.9632837837838"
"South","Tennessee","Technology","Sales - Profit","4741.249300000001"
"South","Tennessee","Technology","(Sales - Profit)%","71.80044886171784"
"South","Tennessee","Technology","Profit - Quantity","-7.966300000000217"
"South","Tennessee","Technology","(Profit - Quantity)%","-0.10765270270270562"
"South","Alabama","Furniture","Quantity","54"
"South","Alabama","Furniture","Profit","1231.3882"
"South","Alabama","Furniture","Sales","6332.48"
"South","Alabama","Furniture","Sales - Quantity","6278.48"
"South","Alabama","Furniture","(Sales - Quantity)%","116.26814814814814"
"South","Alabama","Furniture","Sales - Profit","5101.091799999999"
"South","Alabama","Furniture","(Sales - Profit)%","4.142553745439495"
"South","Alabama","Furniture","Profit - Quantity","1177.3882"
"South","Alabama","Furniture","(Profit - Quantity)%","21.803485185185185"
"South","Alabama","Office Supplies","Quantity","149"
"South","Alabama","Office Supplies","Profit","1257.6342"
"South","Alabama","Office Supplies","Sales","4209.079999999999"
"South","Alabama","Office Supplies","Sales - Quantity","4060.079999999999"
"South","Alabama","Office Supplies","(Sales - Quantity)%","27.24885906040268"
"South","Alabama","Office Supplies","Sales - Profit","2951.445799999999"
"South","Alabama","Office Supplies","(Sales - Profit)%","2.346823742547713"
"South","Alabama","Office Supplies","Profit - Quantity","1108.6342"
"South","Alabama","Office Supplies","(Profit - Quantity)%","7.4404979865771805"
"South","Alabama","Technology","Quantity","53"
"South","Alabama","Technology","Profit","3297.8028999999997"
"South","Alabama","Technology","Sales","8969.08"
"South","Alabama","Technology","Sales - Quantity","8916.08"
"South","Alabama","Technology","(Sales - Quantity)%","168.22792452830188"
"South","Alabama","Technology","Sales - Profit","5671.2771"
"South","Alabama","Technology","(Sales - Profit)%","1.7197137827733733"
"South","Alabama","Technology","Profit - Quantity","3244.8028999999997"
"South","Alabama","Technology","(Profit - Quantity)%","61.22269622641509"
"South","Arkansas","Furniture","Quantity","43"
"South","Arkansas","Furniture","Profit","781.4551999999999"
"South","Arkansas","Furniture","Sales","3187.5499999999997"
"South","Arkansas","Furniture","Sales - Quantity","3144.5499999999997"
"South","Arkansas","Furniture","(Sales - Quantity)%","73.12906976744185"
"South","Arkansas","Furniture","Sales - Profit","2406.0948"
"South","Arkansas","Furniture","(Sales - Profit)%","3.078992628112271"
"South","Arkansas","Furniture","Profit - Quantity","738.4551999999999"
"South","Arkansas","Furniture","(Profit - Quantity)%","17.173376744186044"
"South","Arkansas","Office Supplies","Quantity","135"
"South","Arkansas","Office Supplies","Profit","1965.7935"
"South","Arkansas","Office Supplies","Sales","4565.329999999999"
"South","Arkansas","Office Supplies","Sales - Quantity","4430.329999999999"
"South","Arkansas","Office Supplies","(Sales - Quantity)%","32.81725925925925"
"South","Arkansas","Office Supplies","Sales - Profit","2599.5364999999993"
"South","Arkansas","Office Supplies","(Sales - Profit)%","1.3223853370153065"
"South","Arkansas","Office Supplies","Profit - Quantity","1830.7935"
"South","Arkansas","Office Supplies","(Profit - Quantity)%","13.561433333333333"
"South","Arkansas","Technology","Quantity","62"
"South","Arkansas","Technology","Profit","1261.4383999999998"
"South","Arkansas","Technology","Sales","3925.2499999999995"
"South","Arkansas","Technology","Sales - Quantity","3863.2499999999995"
"South","Arkansas","Technology","(Sales - Quantity)%","62.31048387096774"
"South","Arkansas","Technology","Sales - Profit","2663.8116"
"South","Arkansas","Technology","(Sales - Profit)%","2.111725471493495"
"South","Arkansas","Technology","Profit - Quantity","1199.4383999999998"
"South","Arkansas","Technology","(Profit - Quantity)%","19.345780645161287"
"South","Mississippi","Furniture","Quantity","43"
"South","Mississippi","Furniture","Profit","944.8196"
"South","Mississippi","Furniture","Sales","4317.849999999999"
"South","Mississippi","Furniture","Sales - Quantity","4274.849999999999"
"South","Mississippi","Furniture","(Sales - Quantity)%","99.41511627906975"
"South","Mississippi","Furniture","Sales - Profit","3373.0303999999996"
"South","Mississippi","Furniture","(Sales - Profit)%","3.5700258546710923"
"South","Mississippi","Furniture","Profit - Quantity","901.8196"
"South","Mississippi","Furniture","(Profit - Quantity)%","20.972548837209303"
"South","Mississippi","Office Supplies","Quantity","140"
"South","Mississippi","Office Supplies","Profit","1241.7542"
"South","Mississippi","Office Supplies","Sales","3631.1600000000003"
"South","Mississippi","Office Supplies","Sales - Quantity","3491.1600000000003"
"South","Mississippi","Office Supplies","(Sales - Quantity)%","24.936857142857146"
"South","Mississippi","Office Supplies","Sales - Profit","2389.4058000000005"
"South","Mississippi","Office Supplies","(Sales - Profit)%","1.9242180135166849"
"South","Mississippi","Office Supplies","Profit - Quantity","1101.7542"
"South","Mississippi","Office Supplies","(Profit - Quantity)%","7.869672857142857"
"South","Mississippi","Technology","Quantity","38"
"South","Mississippi","Technology","Profit","986.4024"
"South","Mississippi","Technology","Sales","2822.3299999999995"
"South","Mississippi","Technology","Sales - Quantity","2784.3299999999995"
"South","Mississippi","Technology","(Sales - Quantity)%","73.27184210526315"
"South","Mississippi","Technology","Sales - Profit","1835.9275999999995"
"South","Mississippi","Technology","(Sales - Profit)%","1.8612359418428013"
"South","Mississippi","Technology","Profit - Quantity","948.4024"
"South","Mississippi","Technology","(Profit - Quantity)%","24.957957894736843"
"South","Louisiana","Furniture","Quantity","36"
"South","Louisiana","Furniture","Profit","685.9946000000001"
"South","Louisiana","Furniture","Sales","2963.03"
"South","Louisiana","Furniture","Sales - Quantity","2927.03"
"South","Louisiana","Furniture","(Sales - Quantity)%","81.30638888888889"
"South","Louisiana","Furniture","Sales - Profit","2277.0354"
"South","Louisiana","Furniture","(Sales - Profit)%","3.319319714761603"
"South","Louisiana","Furniture","Profit - Quantity","649.9946000000001"
"South","Louisiana","Furniture","(Profit - Quantity)%","18.05540555555556"
"South","Louisiana","Office Supplies","Quantity","79"
"South","Louisiana","Office Supplies","Profit","495.0925"
"South","Louisiana","Office Supplies","Sales","3423.1600000000008"
"South","Louisiana","Office Supplies","Sales - Quantity","3344.1600000000008"
"South","Louisiana","Office Supplies","(Sales - Quantity)%","42.33113924050634"
"South","Louisiana","Office Supplies","Sales - Profit","2928.067500000001"
"South","Louisiana","Office Supplies","(Sales - Profit)%","5.914182703232226"
"South","Louisiana","Office Supplies","Profit - Quantity","416.0925"
"South","Louisiana","Office Supplies","(Profit - Quantity)%","5.266993670886076"
"South","Louisiana","Technology","Quantity","41"
"South","Louisiana","Technology","Profit","1015.0151999999999"
"South","Louisiana","Technology","Sales","2830.84"
"South","Louisiana","Technology","Sales - Quantity","2789.84"
"South","Louisiana","Technology","(Sales - Quantity)%","68.04487804878049"
"South","Louisiana","Technology","Sales - Profit","1815.8248000000003"
"South","Louisiana","Technology","(Sales - Profit)%","1.7889631603546434"
"South","Louisiana","Technology","Profit - Quantity","974.0151999999999"
"South","Louisiana","Technology","(Profit - Quantity)%","23.756468292682925"
"South","South Carolina","Furniture","Quantity","22"
"South","South Carolina","Furniture","Profit","612.8439"
"South","South Carolina","Furniture","Sales","3078.2499999999995"
"South","South Carolina","Furniture","Sales - Quantity","3056.2499999999995"
"South","South Carolina","Furniture","(Sales - Quantity)%","138.92045454545453"
"South","South Carolina","Furniture","Sales - Profit","2465.4060999999997"
"South","South Carolina","Furniture","(Sales - Profit)%","4.022894084447932"
"South","South Carolina","Furniture","Profit - Quantity","590.8439"
"South","South Carolina","Furniture","(Profit - Quantity)%","26.856540909090903"
"South","South Carolina","Office Supplies","Quantity","130"
"South","South Carolina","Office Supplies","Profit","702.6252"
"South","South Carolina","Office Supplies","Sales","3811.8399999999997"
"South","South Carolina","Office Supplies","Sales - Quantity","3681.8399999999997"
"South","South Carolina","Office Supplies","(Sales - Quantity)%","28.321846153846153"
"South","South Carolina","Office Supplies","Sales - Profit","3109.2147999999997"
"South","South Carolina","Office Supplies","(Sales - Profit)%","4.425139889659523"
"South","South Carolina","Office Supplies","Profit - Quantity","572.6252"
"South","South Carolina","Office Supplies","(Profit - Quantity)%","4.404809230769231"
"South","South Carolina","Technology","Quantity","20"
"South","South Carolina","Technology","Profit","453.5875000000001"
"South","South Carolina","Technology","Sales","1591.6200000000001"
"South","South Carolina","Technology","Sales - Quantity","1571.6200000000001"
"South","South Carolina","Technology","(Sales - Quantity)%","78.581"
"South","South Carolina","Technology","Sales - Profit","1138.0325"
"South","South Carolina","Technology","(Sales - Profit)%","2.5089591313693607"
"South","South Carolina","Technology","Profit - Quantity","433.5875000000001"
"South","South Carolina","Technology","(Profit - Quantity)%","21.679375000000004"
