Superstore 2023.Category,Dates.Date,Sum(Superstore 2023.Discount),Sum(Superstore 2023.Quantity),Superstore 2023.YTD Sales,Key measures.Total sales,Key measures.Total YTD
Office Supplies,"Friday, November 26, 2021",0,15,118295.788,191.62,118295.788
Office Supplies,"Saturday, November 27, 2021",0,22,118700.558,404.77,118700.558
Office Supplies,"Sunday, November 28, 2021",0.8,27,119291.174,590.616,119291.174
Office Supplies,"Monday, November 29, 2021",1.1,29,120620.992,1329.818,120620.992
Office Supplies,"Tuesday, November 30, 2021",2.6,38,121031.789,410.797,121031.789
Office Supplies,"Wednesday, December 01, 2021",0.2,35,121561.70300000001,529.914,121561.70300000001
Office Supplies,"Thursday, December 02, 2021",,,121561.70300000001,,121561.70300000001
Office Supplies,"Friday, December 03, 2021",1.5,26,122469.229,907.526,122469.229
Office Supplies,"Saturday, December 04, 2021",1.5999999999999999,32,124504.713,2035.484,124504.713
Office Supplies,"Sunday, December 05, 2021",1.3,26,125008.52100000001,503.808,125008.52100000001
Office Supplies,"Monday, December 06, 2021",2.5,78,127180.35100000001,2171.83,127180.35100000001
Office Supplies,"Tuesday, December 07, 2021",0.4,15,127380.869,200.518,127380.869
Office Supplies,"Wednesday, December 08, 2021",0.4,16,127979.23700000001,598.368,127979.23700000001
Office Supplies,"Thursday, December 09, 2021",0,3,128013.25700000001,34.02,128013.25700000001
Office Supplies,"Friday, December 10, 2021",0.8,52,128494.37500000001,481.118,128494.37500000001
Office Supplies,"Saturday, December 11, 2021",2.5999999999999996,30,129024.12300000002,529.748,129024.12300000002
Office Supplies,"Sunday, December 12, 2021",0.2,32,129635.24100000002,611.118,129635.24100000002
Office Supplies,"Monday, December 13, 2021",0.2,18,129879.16100000002,243.92,129879.16100000002
Office Supplies,"Tuesday, December 14, 2021",0.6000000000000001,12,130043.30900000002,164.148,130043.30900000002
Office Supplies,"Wednesday, December 15, 2021",0.2,8,130201.82100000003,158.512,130201.82100000003
Office Supplies,"Thursday, December 16, 2021",0,1,130206.80100000002,4.98,130206.80100000002
Office Supplies,"Friday, December 17, 2021",0.6000000000000001,22,130743.66700000002,536.866,130743.66700000002
Office Supplies,"Saturday, December 18, 2021",1,31,131492.39500000002,748.728,131492.39500000002
Office Supplies,"Sunday, December 19, 2021",0.8,26,132184.303,691.908,132184.303
Office Supplies,"Monday, December 20, 2021",0.6000000000000001,15,132401.589,217.286,132401.589
Office Supplies,"Tuesday, December 21, 2021",0.8,13,132552.79700000002,151.208,132552.79700000002
Office Supplies,"Wednesday, December 22, 2021",0.2,6,132603.48500000002,50.688,132603.48500000002
Office Supplies,"Thursday, December 23, 2021",0,4,132797.80500000002,194.32,132797.80500000002
Office Supplies,"Friday, December 24, 2021",1.9,48,133226.47500000003,428.67,133226.47500000003
Office Supplies,"Saturday, December 25, 2021",0.4,25,133880.03900000005,653.564,133880.03900000005
Office Supplies,"Sunday, December 26, 2021",0,11,134114.87900000004,234.84,134114.87900000004
Office Supplies,"Monday, December 27, 2021",0.8,42,135420.80300000004,1305.924,135420.80300000004
Office Supplies,"Tuesday, December 28, 2021",0.2,2,135445.61900000004,24.816,135445.61900000004
Office Supplies,"Wednesday, December 29, 2021",0,2,135451.97900000002,6.36,135451.97900000002
Office Supplies,"Thursday, December 30, 2021",0,9,135866.87900000002,414.9,135866.87900000002
Office Supplies,"Friday, December 31, 2021",1.6,44,137233.46300000002,1366.584,137233.46300000002
Office Supplies,"Monday, January 03, 2022",0,4,126.34,126.34,126.34
Office Supplies,"Tuesday, January 04, 2022",0.8999999999999999,7,235.59199999999998,109.252,235.59199999999998
Office Supplies,"Wednesday, January 05, 2022",0.2,2,240.83999999999997,5.248,240.83999999999997
Office Supplies,"Thursday, January 06, 2022",,,240.83999999999997,,240.83999999999997
Office Supplies,"Friday, January 07, 2022",0.2,6,301.34,60.5,301.34
Office Supplies,"Saturday, January 08, 2022",0.8999999999999999,17,485.83399999999995,184.494,485.83399999999995
Office Supplies,"Sunday, January 09, 2022",,,485.83399999999995,,485.83399999999995
Office Supplies,"Monday, January 10, 2022",,,485.83399999999995,,485.83399999999995
Office Supplies,"Tuesday, January 11, 2022",0.4,6,564.698,78.864,564.698
Office Supplies,"Wednesday, January 12, 2022",,,564.698,,564.698
Office Supplies,"Thursday, January 13, 2022",,,564.698,,564.698
Office Supplies,"Friday, January 14, 2022",0.2,2,654.266,89.568,654.266
Office Supplies,"Saturday, January 15, 2022",0.2,22,919.422,265.156,919.422
Office Supplies,"Sunday, January 16, 2022",0.2,2,931.07,11.648,931.07
Office Supplies,"Monday, January 17, 2022",,,931.07,,931.07
Office Supplies,"Tuesday, January 18, 2022",,,931.07,,931.07
Office Supplies,"Wednesday, January 19, 2022",,,931.07,,931.07
Office Supplies,"Thursday, January 20, 2022",,,931.07,,931.07
Office Supplies,"Friday, January 21, 2022",,,931.07,,931.07
Office Supplies,"Saturday, January 22, 2022",0.4,24,1107.8400000000001,176.77,1107.8400000000001
Office Supplies,"Sunday, January 23, 2022",0,19,2680.17,1572.33,2680.17
Office Supplies,"Monday, January 24, 2022",0,4,2711.53,31.36,2711.53
Office Supplies,"Tuesday, January 25, 2022",0.2,20,3210.54,499.01,3210.54
Office Supplies,"Wednesday, January 26, 2022",,,3210.54,,3210.54
Office Supplies,"Thursday, January 27, 2022",,,3210.54,,3210.54
Office Supplies,"Friday, January 28, 2022",0,2,3250.22,39.68,3250.22
Office Supplies,"Saturday, January 29, 2022",,,3250.22,,3250.22
Office Supplies,"Sunday, January 30, 2022",1.4000000000000001,29,3807.72,557.5,3807.72
Office Supplies,"Monday, January 31, 2022",0.2,19,5299.682,1491.962,5299.682
Office Supplies,"Tuesday, February 01, 2022",0,9,5461.652,161.97,5461.652
Office Supplies,"Wednesday, February 02, 2022",0,10,5616.012,154.36,5616.012
Office Supplies,"Thursday, February 03, 2022",,,5616.012,,5616.012
Office Supplies,"Friday, February 04, 2022",0,2,5709.032,93.02,5709.032
Office Supplies,"Saturday, February 05, 2022",0,36,7137.312,1428.28,7137.312
Office Supplies,"Sunday, February 06, 2022",,,7137.312,,7137.312
Office Supplies,"Monday, February 07, 2022",0.2,5,7175.494,38.182,7175.494
Office Supplies,"Tuesday, February 08, 2022",,,7175.494,,7175.494
Office Supplies,"Wednesday, February 09, 2022",,,7175.494,,7175.494
Office Supplies,"Thursday, February 10, 2022",,,7175.494,,7175.494
Office Supplies,"Friday, February 11, 2022",,,7175.494,,7175.494
Office Supplies,"Saturday, February 12, 2022",0,10,8541.534,1366.04,8541.534
Office Supplies,"Sunday, February 13, 2022",0,3,8688.354,146.82,8688.354
Office Supplies,"Monday, February 14, 2022",0,11,8965.284,276.93,8965.284
Office Supplies,"Tuesday, February 15, 2022",0.2,7,9372.356,407.072,9372.356
Office Supplies,"Wednesday, February 16, 2022",1.2000000000000002,12,9482.38,110.024,9482.38
Office Supplies,"Thursday, February 17, 2022",,,9482.38,,9482.38
Office Supplies,"Friday, February 18, 2022",,,9482.38,,9482.38
Office Supplies,"Saturday, February 19, 2022",0,11,9830.58,348.2,9830.58
Office Supplies,"Sunday, February 20, 2022",0.2,2,9847.076,16.496,9847.076
Office Supplies,"Monday, February 21, 2022",2,27,11113.482,1266.406,11113.482
Office Supplies,"Tuesday, February 22, 2022",0,12,11614.452,500.97,11614.452
Office Supplies,"Wednesday, February 23, 2022",0.2,3,11672.027999999998,57.576,11672.027999999998
Office Supplies,"Thursday, February 24, 2022",,,11672.027999999998,,11672.027999999998
Office Supplies,"Friday, February 25, 2022",0.2,5,11718.747999999998,46.72,11718.747999999998
Office Supplies,"Saturday, February 26, 2022",,,11718.747999999998,,11718.747999999998
Office Supplies,"Sunday, February 27, 2022",0,6,11946.447999999999,227.7,11946.447999999999
Office Supplies,"Monday, February 28, 2022",0.2,13,12094.032,147.584,12094.032
Office Supplies,"Tuesday, March 01, 2022",0,3,12483.331999999999,389.3,12483.331999999999
Office Supplies,"Wednesday, March 02, 2022",,,12483.331999999999,,12483.331999999999
Office Supplies,"Thursday, March 03, 2022",0.8,27,17134.742,4651.41,17134.742
Office Supplies,"Friday, March 04, 2022",0.2,8,17290.212,155.47,17290.212
Office Supplies,"Saturday, March 05, 2022",0.4,4,17452.556,162.344,17452.556
Office Supplies,"Sunday, March 06, 2022",2.3,8,17458.661,6.105,17458.661
Office Supplies,"Monday, March 07, 2022",,,17458.661,,17458.661
Office Supplies,"Tuesday, March 08, 2022",2.2,29,17933.015,474.354,17933.015
Office Supplies,"Wednesday, March 09, 2022",0,8,18013.965,80.95,18013.965
Office Supplies,"Thursday, March 10, 2022",0.2,6,18133.561,119.596,18133.561
Office Supplies,"Friday, March 11, 2022",0,6,18632.341,498.78,18632.341
Office Supplies,"Saturday, March 12, 2022",0,21,19556.631,924.29,19556.631
Office Supplies,"Sunday, March 13, 2022",3.3999999999999995,46,25750.934,6194.303,25750.934
Office Supplies,"Monday, March 14, 2022",0.6000000000000001,14,25943.566000000003,192.632,25943.566000000003
Office Supplies,"Tuesday, March 15, 2022",1,25,26335.936,392.37,26335.936
Office Supplies,"Wednesday, March 16, 2022",,,26335.936,,26335.936
Office Supplies,"Thursday, March 17, 2022",0,12,27510.006,1174.07,27510.006
Office Supplies,"Friday, March 18, 2022",0.2,3,28381.806,871.8,28381.806
Office Supplies,"Saturday, March 19, 2022",0.7,3,28412.892,31.086,28412.892
Office Supplies,"Sunday, March 20, 2022",1.1,9,28460.817,47.925,28460.817
Office Supplies,"Monday, March 21, 2022",1.2000000000000002,6,28478.720999999998,17.904,28478.720999999998
Office Supplies,"Tuesday, March 22, 2022",,,28478.720999999998,,28478.720999999998
Office Supplies,"Wednesday, March 23, 2022",,,28478.720999999998,,28478.720999999998
Office Supplies,"Thursday, March 24, 2022",0.2,3,28519.856999999996,41.136,28519.856999999996
Office Supplies,"Friday, March 25, 2022",0,3,28579.376999999997,59.52,28579.376999999997
Office Supplies,"Saturday, March 26, 2022",0.4,16,29141.646999999997,562.27,29141.646999999997
Office Supplies,"Sunday, March 27, 2022",0,2,29174.186999999998,32.54,29174.186999999998
Office Supplies,"Monday, March 28, 2022",0,7,29299.486999999997,125.3,29299.486999999997
Office Supplies,"Tuesday, March 29, 2022",0.6000000000000001,17,29429.622999999996,130.136,29429.622999999996
Office Supplies,"Wednesday, March 30, 2022",0,1,29440.962999999996,11.34,29440.962999999996
Office Supplies,"Thursday, March 31, 2022",,,29440.962999999996,,29440.962999999996
Office Supplies,"Friday, April 01, 2022",0.8,46,30229.800999999996,788.838,30229.800999999996
Office Supplies,"Saturday, April 02, 2022",,,30229.800999999996,,30229.800999999996
Office Supplies,"Sunday, April 03, 2022",0.8999999999999999,12,30339.918999999994,110.118,30339.918999999994
Office Supplies,"Monday, April 04, 2022",0.2,7,30987.532999999996,647.614,30987.532999999996
Office Supplies,"Tuesday, April 05, 2022",0.4,11,31915.084999999995,927.552,31915.084999999995
Office Supplies,"Wednesday, April 06, 2022",,,31915.084999999995,,31915.084999999995
Office Supplies,"Thursday, April 07, 2022",0.4,10,32026.936999999994,111.852,32026.936999999994
Office Supplies,"Friday, April 08, 2022",1.7,43,33477.204999999994,1450.268,33477.204999999994
Office Supplies,"Saturday, April 09, 2022",0.2,11,33517.83699999999,40.632,33517.83699999999
Office Supplies,"Sunday, April 10, 2022",1.3,32,34468.43099999999,950.594,34468.43099999999
Office Supplies,"Monday, April 11, 2022",,,34468.43099999999,,34468.43099999999
Office Supplies,"Tuesday, April 12, 2022",1,20,34834.40099999999,365.97,34834.40099999999
Office Supplies,"Wednesday, April 13, 2022",0,3,34840.52099999999,6.12,34840.52099999999
Office Supplies,"Thursday, April 14, 2022",0.2,11,34989.75699999999,149.236,34989.75699999999
Office Supplies,"Friday, April 15, 2022",1.3,19,35369.34099999999,379.584,35369.34099999999
Office Supplies,"Saturday, April 16, 2022",0.2,18,35559.36899999999,190.028,35559.36899999999
Office Supplies,"Sunday, April 17, 2022",0,5,35588.418999999994,29.05,35588.418999999994
Office Supplies,"Monday, April 18, 2022",0.6000000000000001,16,37601.145,2012.726,37601.145
Office Supplies,"Tuesday, April 19, 2022",0.8,38,38744.161,1143.016,38744.161
Office Supplies,"Wednesday, April 20, 2022",,,38744.161,,38744.161
Office Supplies,"Thursday, April 21, 2022",2,31,39015.777,271.616,39015.777
Office Supplies,"Friday, April 22, 2022",1.3,21,39366.872,351.095,39366.872
Office Supplies,"Saturday, April 23, 2022",1.2,34,39987.25,620.378,39987.25
Office Supplies,"Sunday, April 24, 2022",1.1,6,40009.894,22.644,40009.894
Office Supplies,"Monday, April 25, 2022",1.4,5,40035.514,25.62,40035.514
Office Supplies,"Tuesday, April 26, 2022",,,40035.514,,40035.514
Office Supplies,"Wednesday, April 27, 2022",,,40035.514,,40035.514
Office Supplies,"Thursday, April 28, 2022",0.4,7,40080.698000000004,45.184,40080.698000000004
Office Supplies,"Friday, April 29, 2022",,,40080.698000000004,,40080.698000000004
Office Supplies,"Saturday, April 30, 2022",0.2,2,40088.41,7.712,40088.41
Office Supplies,"Sunday, May 01, 2022",0.8999999999999999,10,40235.656,147.246,40235.656
Office Supplies,"Monday, May 02, 2022",1.2,22,40552.732,317.076,40552.732
Office Supplies,"Tuesday, May 03, 2022",2.2,18,40810.344000000005,257.612,40810.344000000005
Office Supplies,"Wednesday, May 04, 2022",,,40810.344000000005,,40810.344000000005
Office Supplies,"Thursday, May 05, 2022",0.8,18,41015.512,205.168,41015.512
Office Supplies,"Friday, May 06, 2022",1.2000000000000002,7,41129.984000000004,114.472,41129.984000000004
Office Supplies,"Saturday, May 07, 2022",0.2,10,41259.616,129.632,41259.616
Office Supplies,"Sunday, May 08, 2022",0.8,12,42329.788,1070.172,42329.788
Office Supplies,"Monday, May 09, 2022",3.2,44,43500.184,1170.396,43500.184
Office Supplies,"Tuesday, May 10, 2022",0.2,4,43519.216,19.032,43519.216
Office Supplies,"Wednesday, May 11, 2022",0,1,43525.196,5.98,43525.196
Office Supplies,"Thursday, May 12, 2022",0.2,12,43682.094000000005,156.898,43682.094000000005
Office Supplies,"Friday, May 13, 2022",,,43682.094000000005,,43682.094000000005
Office Supplies,"Saturday, May 14, 2022",2.5,21,43799.32000000001,117.226,43799.32000000001
Office Supplies,"Sunday, May 15, 2022",1.1,26,44448.232,648.912,44448.232
Office Supplies,"Monday, May 16, 2022",0,16,45045.852000000006,597.62,45045.852000000006
Office Supplies,"Tuesday, May 17, 2022",2.6,29,45196.92600000001,151.074,45196.92600000001
Office Supplies,"Wednesday, May 18, 2022",0,6,45319.14600000001,122.22,45319.14600000001
Office Supplies,"Thursday, May 19, 2022",0.4,28,46183.51400000001,864.368,46183.51400000001
Office Supplies,"Friday, May 20, 2022",1.5999999999999999,13,46242.26700000001,58.753,46242.26700000001
Office Supplies,"Saturday, May 21, 2022",1.8,16,46442.645000000004,200.378,46442.645000000004
Office Supplies,"Sunday, May 22, 2022",0,13,47147.095,704.45,47147.095
Office Supplies,"Monday, May 23, 2022",0.8999999999999999,4,47168.737,21.642,47168.737
Office Supplies,"Tuesday, May 24, 2022",0.2,12,47446.493,277.756,47446.493
Office Supplies,"Wednesday, May 25, 2022",0,11,48733.503000000004,1287.01,48733.503000000004
Office Supplies,"Thursday, May 26, 2022",1,31,49072.359000000004,338.856,49072.359000000004
Office Supplies,"Friday, May 27, 2022",0.2,17,50841.777,1769.418,50841.777
Office Supplies,"Saturday, May 28, 2022",0.4,38,51612.429000000004,770.652,51612.429000000004
Office Supplies,"Sunday, May 29, 2022",0.8999999999999999,10,51650.904,38.475,51650.904
Office Supplies,"Monday, May 30, 2022",3.2,63,53087.596000000005,1436.692,53087.596000000005
Office Supplies,"Tuesday, May 31, 2022",0.6000000000000001,9,53123.61200000001,36.016,53123.61200000001
Office Supplies,"Wednesday, June 01, 2022",,,53123.61200000001,,53123.61200000001
Office Supplies,"Thursday, June 02, 2022",0.6000000000000001,19,53281.456000000006,157.844,53281.456000000006
Office Supplies,"Friday, June 03, 2022",,,53281.456000000006,,53281.456000000006
Office Supplies,"Saturday, June 04, 2022",0.4,12,53405.60400000001,124.148,53405.60400000001
Office Supplies,"Sunday, June 05, 2022",0.6000000000000001,30,54065.424000000006,659.82,54065.424000000006
Office Supplies,"Monday, June 06, 2022",0,32,55155.90400000001,1090.48,55155.90400000001
Office Supplies,"Tuesday, June 07, 2022",0.4,13,55207.46600000001,51.562,55207.46600000001
Office Supplies,"Wednesday, June 08, 2022",,,55207.46600000001,,55207.46600000001
Office Supplies,"Thursday, June 09, 2022",,,55207.46600000001,,55207.46600000001
Office Supplies,"Friday, June 10, 2022",0.2,15,55284.18200000001,76.716,55284.18200000001
Office Supplies,"Saturday, June 11, 2022",1.8,24,55362.40200000001,78.22,55362.40200000001
Office Supplies,"Sunday, June 12, 2022",2.6,77,56815.55000000001,1453.148,56815.55000000001
Office Supplies,"Monday, June 13, 2022",0.2,5,56868.01800000001,52.468,56868.01800000001
Office Supplies,"Tuesday, June 14, 2022",0.7,11,56923.63400000001,55.616,56923.63400000001
Office Supplies,"Wednesday, June 15, 2022",0.2,7,57097.12200000001,173.488,57097.12200000001
Office Supplies,"Thursday, June 16, 2022",0,8,57152.92200000001,55.8,57152.92200000001
Office Supplies,"Friday, June 17, 2022",0.2,38,57871.44200000001,718.52,57871.44200000001
Office Supplies,"Saturday, June 18, 2022",1.3,9,58413.38000000001,541.938,58413.38000000001
Office Supplies,"Sunday, June 19, 2022",0,2,58430.500000000015,17.12,58430.500000000015
Office Supplies,"Monday, June 20, 2022",1.7,44,59271.12200000002,840.622,59271.12200000002
Office Supplies,"Tuesday, June 21, 2022",1.2000000000000002,12,59494.66200000002,223.54,59494.66200000002
Office Supplies,"Wednesday, June 22, 2022",,,59494.66200000002,,59494.66200000002
Office Supplies,"Thursday, June 23, 2022",0,41,61107.41200000002,1612.75,61107.41200000002
Office Supplies,"Friday, June 24, 2022",0.8,6,61462.41400000002,355.002,61462.41400000002
Office Supplies,"Saturday, June 25, 2022",0.8999999999999999,13,61815.66400000002,353.25,61815.66400000002
Office Supplies,"Sunday, June 26, 2022",0.2,41,63364.88800000002,1549.224,63364.88800000002
Office Supplies,"Monday, June 27, 2022",0.2,7,63402.35200000002,37.464,63402.35200000002
Office Supplies,"Tuesday, June 28, 2022",0.4,15,63797.57200000002,395.22,63797.57200000002
Office Supplies,"Wednesday, June 29, 2022",0,6,63989.45200000002,191.88,63989.45200000002
Office Supplies,"Thursday, June 30, 2022",0,3,64025.42200000002,35.97,64025.42200000002
Office Supplies,"Friday, July 01, 2022",0.2,17,64219.00800000002,193.586,64219.00800000002
Office Supplies,"Saturday, July 02, 2022",0.2,10,64268.18000000002,49.172,64268.18000000002
Office Supplies,"Sunday, July 03, 2022",0.2,16,65115.88000000002,847.7,65115.88000000002
Office Supplies,"Monday, July 04, 2022",0,6,65187.76000000002,71.88,65187.76000000002
Office Supplies,"Tuesday, July 05, 2022",,,65187.76000000002,,65187.76000000002
Office Supplies,"Wednesday, July 06, 2022",,,65187.76000000002,,65187.76000000002
Office Supplies,"Thursday, July 07, 2022",2.2,34,65392.75900000002,204.999,65392.75900000002
Office Supplies,"Friday, July 08, 2022",2.2,23,65550.80700000002,158.048,65550.80700000002
Office Supplies,"Saturday, July 09, 2022",,,65550.80700000002,,65550.80700000002
Office Supplies,"Sunday, July 10, 2022",1.3,15,66104.71100000001,553.904,66104.71100000001
Office Supplies,"Monday, July 11, 2022",,,66104.71100000001,,66104.71100000001
Office Supplies,"Tuesday, July 12, 2022",,,66104.71100000001,,66104.71100000001
Office Supplies,"Wednesday, July 13, 2022",,,66104.71100000001,,66104.71100000001
Office Supplies,"Thursday, July 14, 2022",1,50,66652.801,548.09,66652.801
Office Supplies,"Friday, July 15, 2022",0.2,10,66802.721,149.92,66802.721
Office Supplies,"Saturday, July 16, 2022",0.6000000000000001,32,66989.001,186.28,66989.001
Office Supplies,"Sunday, July 17, 2022",0.2,35,68090.527,1101.526,68090.527
Office Supplies,"Monday, July 18, 2022",1.9,35,69371.647,1281.12,69371.647
Office Supplies,"Tuesday, July 19, 2022",0,13,69791.667,420.02,69791.667
Office Supplies,"Wednesday, July 20, 2022",,,69791.667,,69791.667
Office Supplies,"Thursday, July 21, 2022",2.2,22,70418.842,627.175,70418.842
Office Supplies,"Friday, July 22, 2022",0.2,37,71637.872,1219.03,71637.872
Office Supplies,"Saturday, July 23, 2022",2.8,22,71911.848,273.976,71911.848
Office Supplies,"Sunday, July 24, 2022",0,5,71985.048,73.2,71985.048
Office Supplies,"Monday, July 25, 2022",0.8,42,72548.292,563.244,72548.292
Office Supplies,"Tuesday, July 26, 2022",,,72548.292,,72548.292
Office Supplies,"Wednesday, July 27, 2022",,,72548.292,,72548.292
Office Supplies,"Thursday, July 28, 2022",0.8999999999999999,21,74076.796,1528.504,74076.796
Office Supplies,"Friday, July 29, 2022",1.8,13,74895.95,819.154,74895.95
Office Supplies,"Saturday, July 30, 2022",1.2000000000000002,11,76666.726,1770.776,76666.726
Office Supplies,"Sunday, July 31, 2022",0.1,4,76949.866,283.14,76949.866
Office Supplies,"Monday, August 01, 2022",0.2,4,77015.47399999999,65.608,77015.47399999999
Office Supplies,"Tuesday, August 02, 2022",0.2,2,77028.01799999998,12.544,77028.01799999998
Office Supplies,"Wednesday, August 03, 2022",0,3,77109.55799999998,81.54,77109.55799999998
Office Supplies,"Thursday, August 04, 2022",1.2000000000000002,16,77195.28399999997,85.726,77195.28399999997
Office Supplies,"Friday, August 05, 2022",0,7,77392.33399999997,197.05,77392.33399999997
Office Supplies,"Saturday, August 06, 2022",0,11,77501.55399999997,109.22,77501.55399999997
Office Supplies,"Sunday, August 07, 2022",,,77501.55399999997,,77501.55399999997
Office Supplies,"Monday, August 08, 2022",0.6000000000000001,23,78103.73399999997,602.18,78103.73399999997
Office Supplies,"Tuesday, August 09, 2022",1.8,21,78720.30399999997,616.57,78720.30399999997
Office Supplies,"Wednesday, August 10, 2022",,,78720.30399999997,,78720.30399999997
Office Supplies,"Thursday, August 11, 2022",0,14,78872.12399999998,151.82,78872.12399999998
Office Supplies,"Friday, August 12, 2022",0.2,11,80506.93599999999,1634.812,80506.93599999999
Office Supplies,"Saturday, August 13, 2022",1.9000000000000001,30,80924.51999999999,417.584,80924.51999999999
Office Supplies,"Sunday, August 14, 2022",0.2,6,80955.612,31.092,80955.612
Office Supplies,"Monday, August 15, 2022",0.8999999999999999,14,81155.432,199.82,81155.432
Office Supplies,"Tuesday, August 16, 2022",0,8,81198.692,43.26,81198.692
Office Supplies,"Wednesday, August 17, 2022",0.2,4,81214.404,15.712,81214.404
Office Supplies,"Thursday, August 18, 2022",1,18,81655.632,441.228,81655.632
Office Supplies,"Friday, August 19, 2022",0.6000000000000001,13,82104.424,448.792,82104.424
Office Supplies,"Saturday, August 20, 2022",,,82104.424,,82104.424
Office Supplies,"Sunday, August 21, 2022",0.8,29,82248.28,143.856,82248.28
Office Supplies,"Monday, August 22, 2022",2.6,21,82555.302,307.022,82555.302
Office Supplies,"Tuesday, August 23, 2022",0.2,52,84681.358,2126.056,84681.358
Office Supplies,"Wednesday, August 24, 2022",,,84681.358,,84681.358
Office Supplies,"Thursday, August 25, 2022",,,84681.358,,84681.358
Office Supplies,"Friday, August 26, 2022",0.6000000000000001,28,85064.59599999999,383.238,85064.59599999999
Office Supplies,"Saturday, August 27, 2022",1.4,42,85527.92199999999,463.326,85527.92199999999
Office Supplies,"Sunday, August 28, 2022",2.5,24,85584.99799999999,57.076,85584.99799999999
Office Supplies,"Monday, August 29, 2022",1.9000000000000001,22,85693.40999999999,108.412,85693.40999999999
Office Supplies,"Tuesday, August 30, 2022",1.1,18,85885.63799999999,192.228,85885.63799999999
Office Supplies,"Wednesday, August 31, 2022",0.2,2,85909.60599999999,23.968,85909.60599999999
Office Supplies,"Thursday, September 01, 2022",0.9,50,90902.99999999999,4993.394,90902.99999999999
Office Supplies,"Friday, September 02, 2022",3.2,62,91592.75099999999,689.751,91592.75099999999
Office Supplies,"Saturday, September 03, 2022",1.7,44,93035.169,1442.418,93035.169
Office Supplies,"Sunday, September 04, 2022",1.2,43,94356.491,1321.322,94356.491
Office Supplies,"Monday, September 05, 2022",5.6,93,95574.13799999999,1217.647,95574.13799999999
Office Supplies,"Tuesday, September 06, 2022",1.3,16,95803.878,229.74,95803.878
Office Supplies,"Wednesday, September 07, 2022",,,95803.878,,95803.878
Office Supplies,"Thursday, September 08, 2022",1.2,42,96770.16799999999,966.29,96770.16799999999
Office Supplies,"Friday, September 09, 2022",0.4,6,96840.15199999999,69.984,96840.15199999999
Office Supplies,"Saturday, September 10, 2022",0.8,18,97393.90599999999,553.754,97393.90599999999
Office Supplies,"Sunday, September 11, 2022",3.0999999999999996,32,97994.506,600.6,97994.506
Office Supplies,"Monday, September 12, 2022",0.4,24,98190.77399999999,196.268,98190.77399999999
Office Supplies,"Tuesday, September 13, 2022",0,24,99049.14399999999,858.37,99049.14399999999
Office Supplies,"Wednesday, September 14, 2022",0.2,6,99748.63199999998,699.488,99748.63199999998
Office Supplies,"Thursday, September 15, 2022",0.8,24,100721.42399999998,972.792,100721.42399999998
Office Supplies,"Friday, September 16, 2022",0,6,100751.86399999999,30.44,100751.86399999999
Office Supplies,"Saturday, September 17, 2022",0.4,23,101351.96399999999,600.1,101351.96399999999
Office Supplies,"Sunday, September 18, 2022",0.6000000000000001,18,102644.32199999999,1292.358,102644.32199999999
Office Supplies,"Monday, September 19, 2022",1.2000000000000002,45,104634.35999999999,1990.038,104634.35999999999
Office Supplies,"Tuesday, September 20, 2022",0.4,29,105587.00399999999,952.644,105587.00399999999
Office Supplies,"Wednesday, September 21, 2022",,,105587.00399999999,,105587.00399999999
Office Supplies,"Thursday, September 22, 2022",1.7,43,105939.98599999999,352.982,105939.98599999999
Office Supplies,"Friday, September 23, 2022",1.5,35,106147.70499999999,207.719,106147.70499999999
Office Supplies,"Saturday, September 24, 2022",1,30,107502.55299999999,1354.848,107502.55299999999
Office Supplies,"Sunday, September 25, 2022",1.7,35,108296.41499999998,793.862,108296.41499999998
Office Supplies,"Monday, September 26, 2022",2.6,38,108835.12499999999,538.71,108835.12499999999
Office Supplies,"Tuesday, September 27, 2022",0.7,9,108869.86199999998,34.737,108869.86199999998
Office Supplies,"Wednesday, September 28, 2022",0.2,4,108968.99799999998,99.136,108968.99799999998
Office Supplies,"Thursday, September 29, 2022",0.6000000000000001,33,109171.37999999998,202.382,109171.37999999998
Office Supplies,"Friday, September 30, 2022",0.8,2,109173.34399999998,1.964,109173.34399999998
Office Supplies,"Saturday, October 01, 2022",1.1,13,109238.05999999998,64.716,109238.05999999998
Office Supplies,"Sunday, October 02, 2022",0.7,22,110191.08199999998,953.022,110191.08199999998
Office Supplies,"Monday, October 03, 2022",0.2,8,110319.26999999997,128.188,110319.26999999997
Office Supplies,"Tuesday, October 04, 2022",0.2,11,110528.52199999997,209.252,110528.52199999997
Office Supplies,"Wednesday, October 05, 2022",,,110528.52199999997,,110528.52199999997
Office Supplies,"Thursday, October 06, 2022",1.4,13,110587.25199999996,58.73,110587.25199999996
Office Supplies,"Friday, October 07, 2022",0.4,18,110723.36399999996,136.112,110723.36399999996
Office Supplies,"Saturday, October 08, 2022",0.4,13,111233.18799999995,509.824,111233.18799999995
Office Supplies,"Sunday, October 09, 2022",0.4,5,111253.73199999995,20.544,111253.73199999995
Office Supplies,"Monday, October 10, 2022",1.7,7,111294.82699999995,41.095,111294.82699999995
Office Supplies,"Tuesday, October 11, 2022",0.4,5,111327.89099999995,33.064,111327.89099999995
Office Supplies,"Wednesday, October 12, 2022",,,111327.89099999995,,111327.89099999995
Office Supplies,"Thursday, October 13, 2022",1.4000000000000001,44,111768.82299999995,440.932,111768.82299999995
