Superstore 2023.Category,Dates.Date,Key measures.Total sales,Key measures.Total YTD
Office Supplies,"Wednesday, November 17, 2021",1802.99,112295.576
Office Supplies,"Thursday, November 18, 2021",,112295.576
Office Supplies,"Friday, November 19, 2021",37.064,112332.64
Office Supplies,"Saturday, November 20, 2021",637.738,112970.378
Office Supplies,"Sunday, November 21, 2021",506.054,113476.432
Office Supplies,"Monday, November 22, 2021",347.384,113823.816
Office Supplies,"Tuesday, November 23, 2021",3142.208,116966.024
Office Supplies,"Wednesday, November 24, 2021",1125.024,118091.04800000001
Office Supplies,"Thursday, November 25, 2021",13.12,118104.168
Office Supplies,"Friday, November 26, 2021",191.62,118295.788
Office Supplies,"Saturday, November 27, 2021",404.77,118700.558
Office Supplies,"Sunday, November 28, 2021",590.616,119291.174
Office Supplies,"Monday, November 29, 2021",1329.818,120620.992
Office Supplies,"Tuesday, November 30, 2021",410.797,121031.789
Office Supplies,"Wednesday, December 01, 2021",529.914,121561.70300000001
Office Supplies,"Thursday, December 02, 2021",,121561.70300000001
Office Supplies,"Friday, December 03, 2021",907.526,122469.229
Office Supplies,"Saturday, December 04, 2021",2035.484,124504.713
Office Supplies,"Sunday, December 05, 2021",503.808,125008.52100000001
Office Supplies,"Monday, December 06, 2021",2171.83,127180.35100000001
Office Supplies,"Tuesday, December 07, 2021",200.518,127380.869
Office Supplies,"Wednesday, December 08, 2021",598.368,127979.23700000001
Office Supplies,"Thursday, December 09, 2021",34.02,128013.25700000001
Office Supplies,"Friday, December 10, 2021",481.118,128494.37500000001
Office Supplies,"Saturday, December 11, 2021",529.748,129024.12300000002
Office Supplies,"Sunday, December 12, 2021",611.118,129635.24100000002
Office Supplies,"Monday, December 13, 2021",243.92,129879.16100000002
Office Supplies,"Tuesday, December 14, 2021",164.148,130043.30900000002
Office Supplies,"Wednesday, December 15, 2021",158.512,130201.82100000003
Office Supplies,"Thursday, December 16, 2021",4.98,130206.80100000002
Office Supplies,"Friday, December 17, 2021",536.866,130743.66700000002
Office Supplies,"Saturday, December 18, 2021",748.728,131492.39500000002
Office Supplies,"Sunday, December 19, 2021",691.908,132184.303
Office Supplies,"Monday, December 20, 2021",217.286,132401.589
Office Supplies,"Tuesday, December 21, 2021",151.208,132552.79700000002
Office Supplies,"Wednesday, December 22, 2021",50.688,132603.48500000002
Office Supplies,"Thursday, December 23, 2021",194.32,132797.80500000002
Office Supplies,"Friday, December 24, 2021",428.67,133226.47500000003
Office Supplies,"Saturday, December 25, 2021",653.564,133880.03900000005
Office Supplies,"Sunday, December 26, 2021",234.84,134114.87900000004
Office Supplies,"Monday, December 27, 2021",1305.924,135420.80300000004
Office Supplies,"Tuesday, December 28, 2021",24.816,135445.61900000004
Office Supplies,"Wednesday, December 29, 2021",6.36,135451.97900000002
Office Supplies,"Thursday, December 30, 2021",414.9,135866.87900000002
Office Supplies,"Friday, December 31, 2021",1366.584,137233.46300000002
Office Supplies,"Monday, January 03, 2022",126.34,126.34
Office Supplies,"Tuesday, January 04, 2022",109.252,235.59199999999998
Office Supplies,"Wednesday, January 05, 2022",5.248,240.83999999999997
Office Supplies,"Thursday, January 06, 2022",,240.83999999999997
Office Supplies,"Friday, January 07, 2022",60.5,301.34
Office Supplies,"Saturday, January 08, 2022",184.494,485.83399999999995
Office Supplies,"Sunday, January 09, 2022",,485.83399999999995
Office Supplies,"Monday, January 10, 2022",,485.83399999999995
Office Supplies,"Tuesday, January 11, 2022",78.864,564.698
Office Supplies,"Wednesday, January 12, 2022",,564.698
Office Supplies,"Thursday, January 13, 2022",,564.698
Office Supplies,"Friday, January 14, 2022",89.568,654.266
Office Supplies,"Saturday, January 15, 2022",265.156,919.422
Office Supplies,"Sunday, January 16, 2022",11.648,931.07
Office Supplies,"Monday, January 17, 2022",,931.07
Office Supplies,"Tuesday, January 18, 2022",,931.07
Office Supplies,"Wednesday, January 19, 2022",,931.07
Office Supplies,"Thursday, January 20, 2022",,931.07
Office Supplies,"Friday, January 21, 2022",,931.07
Office Supplies,"Saturday, January 22, 2022",176.77,1107.8400000000001
Office Supplies,"Sunday, January 23, 2022",1572.33,2680.17
Office Supplies,"Monday, January 24, 2022",31.36,2711.53
Office Supplies,"Tuesday, January 25, 2022",499.01,3210.54
Office Supplies,"Wednesday, January 26, 2022",,3210.54
Office Supplies,"Thursday, January 27, 2022",,3210.54
Office Supplies,"Friday, January 28, 2022",39.68,3250.22
Office Supplies,"Saturday, January 29, 2022",,3250.22
Office Supplies,"Sunday, January 30, 2022",557.5,3807.72
Office Supplies,"Monday, January 31, 2022",1491.962,5299.682
Office Supplies,"Tuesday, February 01, 2022",161.97,5461.652
Office Supplies,"Wednesday, February 02, 2022",154.36,5616.012
Office Supplies,"Thursday, February 03, 2022",,5616.012
Office Supplies,"Friday, February 04, 2022",93.02,5709.032
Office Supplies,"Saturday, February 05, 2022",1428.28,7137.312
Office Supplies,"Sunday, February 06, 2022",,7137.312
Office Supplies,"Monday, February 07, 2022",38.182,7175.494
Office Supplies,"Tuesday, February 08, 2022",,7175.494
Office Supplies,"Wednesday, February 09, 2022",,7175.494
Office Supplies,"Thursday, February 10, 2022",,7175.494
Office Supplies,"Friday, February 11, 2022",,7175.494
Office Supplies,"Saturday, February 12, 2022",1366.04,8541.534
Office Supplies,"Sunday, February 13, 2022",146.82,8688.354
Office Supplies,"Monday, February 14, 2022",276.93,8965.284
Office Supplies,"Tuesday, February 15, 2022",407.072,9372.356
Office Supplies,"Wednesday, February 16, 2022",110.024,9482.38
Office Supplies,"Thursday, February 17, 2022",,9482.38
Office Supplies,"Friday, February 18, 2022",,9482.38
Office Supplies,"Saturday, February 19, 2022",348.2,9830.58
Office Supplies,"Sunday, February 20, 2022",16.496,9847.076
Office Supplies,"Monday, February 21, 2022",1266.406,11113.482
Office Supplies,"Tuesday, February 22, 2022",500.97,11614.452
Office Supplies,"Wednesday, February 23, 2022",57.576,11672.027999999998
Office Supplies,"Thursday, February 24, 2022",,11672.027999999998
Office Supplies,"Friday, February 25, 2022",46.72,11718.747999999998
Office Supplies,"Saturday, February 26, 2022",,11718.747999999998
Office Supplies,"Sunday, February 27, 2022",227.7,11946.447999999999
Office Supplies,"Monday, February 28, 2022",147.584,12094.032
Office Supplies,"Tuesday, March 01, 2022",389.3,12483.331999999999
Office Supplies,"Wednesday, March 02, 2022",,12483.331999999999
Office Supplies,"Thursday, March 03, 2022",4651.41,17134.742
Office Supplies,"Friday, March 04, 2022",155.47,17290.212
Office Supplies,"Saturday, March 05, 2022",162.344,17452.556
Office Supplies,"Sunday, March 06, 2022",6.105,17458.661
Office Supplies,"Monday, March 07, 2022",,17458.661
Office Supplies,"Tuesday, March 08, 2022",474.354,17933.015
Office Supplies,"Wednesday, March 09, 2022",80.95,18013.965
Office Supplies,"Thursday, March 10, 2022",119.596,18133.561
Office Supplies,"Friday, March 11, 2022",498.78,18632.341
Office Supplies,"Saturday, March 12, 2022",924.29,19556.631
Office Supplies,"Sunday, March 13, 2022",6194.303,25750.934
Office Supplies,"Monday, March 14, 2022",192.632,25943.566000000003
Office Supplies,"Tuesday, March 15, 2022",392.37,26335.936
Office Supplies,"Wednesday, March 16, 2022",,26335.936
Office Supplies,"Thursday, March 17, 2022",1174.07,27510.006
Office Supplies,"Friday, March 18, 2022",871.8,28381.806
Office Supplies,"Saturday, March 19, 2022",31.086,28412.892
Office Supplies,"Sunday, March 20, 2022",47.925,28460.817
Office Supplies,"Monday, March 21, 2022",17.904,28478.720999999998
Office Supplies,"Tuesday, March 22, 2022",,28478.720999999998
Office Supplies,"Wednesday, March 23, 2022",,28478.720999999998
Office Supplies,"Thursday, March 24, 2022",41.136,28519.856999999996
Office Supplies,"Friday, March 25, 2022",59.52,28579.376999999997
Office Supplies,"Saturday, March 26, 2022",562.27,29141.646999999997
Office Supplies,"Sunday, March 27, 2022",32.54,29174.186999999998
Office Supplies,"Monday, March 28, 2022",125.3,29299.486999999997
Office Supplies,"Tuesday, March 29, 2022",130.136,29429.622999999996
Office Supplies,"Wednesday, March 30, 2022",11.34,29440.962999999996
Office Supplies,"Thursday, March 31, 2022",,29440.962999999996
Office Supplies,"Friday, April 01, 2022",788.838,30229.800999999996
Office Supplies,"Saturday, April 02, 2022",,30229.800999999996
Office Supplies,"Sunday, April 03, 2022",110.118,30339.918999999994
Office Supplies,"Monday, April 04, 2022",647.614,30987.532999999996
Office Supplies,"Tuesday, April 05, 2022",927.552,31915.084999999995
Office Supplies,"Wednesday, April 06, 2022",,31915.084999999995
Office Supplies,"Thursday, April 07, 2022",111.852,32026.936999999994
Office Supplies,"Friday, April 08, 2022",1450.268,33477.204999999994
Office Supplies,"Saturday, April 09, 2022",40.632,33517.83699999999
Office Supplies,"Sunday, April 10, 2022",950.594,34468.43099999999
Office Supplies,"Monday, April 11, 2022",,34468.43099999999
Office Supplies,"Tuesday, April 12, 2022",365.97,34834.40099999999
Office Supplies,"Wednesday, April 13, 2022",6.12,34840.52099999999
Office Supplies,"Thursday, April 14, 2022",149.236,34989.75699999999
Office Supplies,"Friday, April 15, 2022",379.584,35369.34099999999
Office Supplies,"Saturday, April 16, 2022",190.028,35559.36899999999
Office Supplies,"Sunday, April 17, 2022",29.05,35588.418999999994
Office Supplies,"Monday, April 18, 2022",2012.726,37601.145
Office Supplies,"Tuesday, April 19, 2022",1143.016,38744.161
Office Supplies,"Wednesday, April 20, 2022",,38744.161
Office Supplies,"Thursday, April 21, 2022",271.616,39015.777
Office Supplies,"Friday, April 22, 2022",351.095,39366.872
Office Supplies,"Saturday, April 23, 2022",620.378,39987.25
Office Supplies,"Sunday, April 24, 2022",22.644,40009.894
Office Supplies,"Monday, April 25, 2022",25.62,40035.514
Office Supplies,"Tuesday, April 26, 2022",,40035.514
Office Supplies,"Wednesday, April 27, 2022",,40035.514
Office Supplies,"Thursday, April 28, 2022",45.184,40080.698000000004
Office Supplies,"Friday, April 29, 2022",,40080.698000000004
Office Supplies,"Saturday, April 30, 2022",7.712,40088.41
Office Supplies,"Sunday, May 01, 2022",147.246,40235.656
Office Supplies,"Monday, May 02, 2022",317.076,40552.732
Office Supplies,"Tuesday, May 03, 2022",257.612,40810.344000000005
Office Supplies,"Wednesday, May 04, 2022",,40810.344000000005
Office Supplies,"Thursday, May 05, 2022",205.168,41015.512
Office Supplies,"Friday, May 06, 2022",114.472,41129.984000000004
Office Supplies,"Saturday, May 07, 2022",129.632,41259.616
Office Supplies,"Sunday, May 08, 2022",1070.172,42329.788
Office Supplies,"Monday, May 09, 2022",1170.396,43500.184
Office Supplies,"Tuesday, May 10, 2022",19.032,43519.216
Office Supplies,"Wednesday, May 11, 2022",5.98,43525.196
Office Supplies,"Thursday, May 12, 2022",156.898,43682.094000000005
Office Supplies,"Friday, May 13, 2022",,43682.094000000005
Office Supplies,"Saturday, May 14, 2022",117.226,43799.32000000001
Office Supplies,"Sunday, May 15, 2022",648.912,44448.232
Office Supplies,"Monday, May 16, 2022",597.62,45045.852000000006
Office Supplies,"Tuesday, May 17, 2022",151.074,45196.92600000001
Office Supplies,"Wednesday, May 18, 2022",122.22,45319.14600000001
Office Supplies,"Thursday, May 19, 2022",864.368,46183.51400000001
Office Supplies,"Friday, May 20, 2022",58.753,46242.26700000001
Office Supplies,"Saturday, May 21, 2022",200.378,46442.645000000004
Office Supplies,"Sunday, May 22, 2022",704.45,47147.095
Office Supplies,"Monday, May 23, 2022",21.642,47168.737
Office Supplies,"Tuesday, May 24, 2022",277.756,47446.493
Office Supplies,"Wednesday, May 25, 2022",1287.01,48733.503000000004
Office Supplies,"Thursday, May 26, 2022",338.856,49072.359000000004
Office Supplies,"Friday, May 27, 2022",1769.418,50841.777
Office Supplies,"Saturday, May 28, 2022",770.652,51612.429000000004
Office Supplies,"Sunday, May 29, 2022",38.475,51650.904
Office Supplies,"Monday, May 30, 2022",1436.692,53087.596000000005
Office Supplies,"Tuesday, May 31, 2022",36.016,53123.61200000001
Office Supplies,"Wednesday, June 01, 2022",,53123.61200000001
Office Supplies,"Thursday, June 02, 2022",157.844,53281.456000000006
Office Supplies,"Friday, June 03, 2022",,53281.456000000006
Office Supplies,"Saturday, June 04, 2022",124.148,53405.60400000001
Office Supplies,"Sunday, June 05, 2022",659.82,54065.424000000006
Office Supplies,"Monday, June 06, 2022",1090.48,55155.90400000001
Office Supplies,"Tuesday, June 07, 2022",51.562,55207.46600000001
Office Supplies,"Wednesday, June 08, 2022",,55207.46600000001
Office Supplies,"Thursday, June 09, 2022",,55207.46600000001
Office Supplies,"Friday, June 10, 2022",76.716,55284.18200000001
Office Supplies,"Saturday, June 11, 2022",78.22,55362.40200000001
Office Supplies,"Sunday, June 12, 2022",1453.148,56815.55000000001
Office Supplies,"Monday, June 13, 2022",52.468,56868.01800000001
Office Supplies,"Tuesday, June 14, 2022",55.616,56923.63400000001
Office Supplies,"Wednesday, June 15, 2022",173.488,57097.12200000001
Office Supplies,"Thursday, June 16, 2022",55.8,57152.92200000001
Office Supplies,"Friday, June 17, 2022",718.52,57871.44200000001
Office Supplies,"Saturday, June 18, 2022",541.938,58413.38000000001
Office Supplies,"Sunday, June 19, 2022",17.12,58430.500000000015
Office Supplies,"Monday, June 20, 2022",840.622,59271.12200000002
Office Supplies,"Tuesday, June 21, 2022",223.54,59494.66200000002
Office Supplies,"Wednesday, June 22, 2022",,59494.66200000002
Office Supplies,"Thursday, June 23, 2022",1612.75,61107.41200000002
Office Supplies,"Friday, June 24, 2022",355.002,61462.41400000002
Office Supplies,"Saturday, June 25, 2022",353.25,61815.66400000002
Office Supplies,"Sunday, June 26, 2022",1549.224,63364.88800000002
Office Supplies,"Monday, June 27, 2022",37.464,63402.35200000002
Office Supplies,"Tuesday, June 28, 2022",395.22,63797.57200000002
Office Supplies,"Wednesday, June 29, 2022",191.88,63989.45200000002
Office Supplies,"Thursday, June 30, 2022",35.97,64025.42200000002
Office Supplies,"Friday, July 01, 2022",193.586,64219.00800000002
Office Supplies,"Saturday, July 02, 2022",49.172,64268.18000000002
Office Supplies,"Sunday, July 03, 2022",847.7,65115.88000000002
Office Supplies,"Monday, July 04, 2022",71.88,65187.76000000002
Office Supplies,"Tuesday, July 05, 2022",,65187.76000000002
Office Supplies,"Wednesday, July 06, 2022",,65187.76000000002
Office Supplies,"Thursday, July 07, 2022",204.999,65392.75900000002
Office Supplies,"Friday, July 08, 2022",158.048,65550.80700000002
Office Supplies,"Saturday, July 09, 2022",,65550.80700000002
Office Supplies,"Sunday, July 10, 2022",553.904,66104.71100000001
Office Supplies,"Monday, July 11, 2022",,66104.71100000001
Office Supplies,"Tuesday, July 12, 2022",,66104.71100000001
Office Supplies,"Wednesday, July 13, 2022",,66104.71100000001
Office Supplies,"Thursday, July 14, 2022",548.09,66652.801
Office Supplies,"Friday, July 15, 2022",149.92,66802.721
Office Supplies,"Saturday, July 16, 2022",186.28,66989.001
Office Supplies,"Sunday, July 17, 2022",1101.526,68090.527
Office Supplies,"Monday, July 18, 2022",1281.12,69371.647
Office Supplies,"Tuesday, July 19, 2022",420.02,69791.667
Office Supplies,"Wednesday, July 20, 2022",,69791.667
Office Supplies,"Thursday, July 21, 2022",627.175,70418.842
Office Supplies,"Friday, July 22, 2022",1219.03,71637.872
Office Supplies,"Saturday, July 23, 2022",273.976,71911.848
Office Supplies,"Sunday, July 24, 2022",73.2,71985.048
Office Supplies,"Monday, July 25, 2022",563.244,72548.292
Office Supplies,"Tuesday, July 26, 2022",,72548.292
Office Supplies,"Wednesday, July 27, 2022",,72548.292
Office Supplies,"Thursday, July 28, 2022",1528.504,74076.796
Office Supplies,"Friday, July 29, 2022",819.154,74895.95
Office Supplies,"Saturday, July 30, 2022",1770.776,76666.726
Office Supplies,"Sunday, July 31, 2022",283.14,76949.866
Office Supplies,"Monday, August 01, 2022",65.608,77015.47399999999
Office Supplies,"Tuesday, August 02, 2022",12.544,77028.01799999998
Office Supplies,"Wednesday, August 03, 2022",81.54,77109.55799999998
Office Supplies,"Thursday, August 04, 2022",85.726,77195.28399999997
Office Supplies,"Friday, August 05, 2022",197.05,77392.33399999997
Office Supplies,"Saturday, August 06, 2022",109.22,77501.55399999997
Office Supplies,"Sunday, August 07, 2022",,77501.55399999997
Office Supplies,"Monday, August 08, 2022",602.18,78103.73399999997
Office Supplies,"Tuesday, August 09, 2022",616.57,78720.30399999997
Office Supplies,"Wednesday, August 10, 2022",,78720.30399999997
Office Supplies,"Thursday, August 11, 2022",151.82,78872.12399999998
Office Supplies,"Friday, August 12, 2022",1634.812,80506.93599999999
Office Supplies,"Saturday, August 13, 2022",417.584,80924.51999999999
Office Supplies,"Sunday, August 14, 2022",31.092,80955.612
Office Supplies,"Monday, August 15, 2022",199.82,81155.432
Office Supplies,"Tuesday, August 16, 2022",43.26,81198.692
Office Supplies,"Wednesday, August 17, 2022",15.712,81214.404
Office Supplies,"Thursday, August 18, 2022",441.228,81655.632
Office Supplies,"Friday, August 19, 2022",448.792,82104.424
Office Supplies,"Saturday, August 20, 2022",,82104.424
Office Supplies,"Sunday, August 21, 2022",143.856,82248.28
Office Supplies,"Monday, August 22, 2022",307.022,82555.302
Office Supplies,"Tuesday, August 23, 2022",2126.056,84681.358
Office Supplies,"Wednesday, August 24, 2022",,84681.358
Office Supplies,"Thursday, August 25, 2022",,84681.358
Office Supplies,"Friday, August 26, 2022",383.238,85064.59599999999
Office Supplies,"Saturday, August 27, 2022",463.326,85527.92199999999
Office Supplies,"Sunday, August 28, 2022",57.076,85584.99799999999
Office Supplies,"Monday, August 29, 2022",108.412,85693.40999999999
Office Supplies,"Tuesday, August 30, 2022",192.228,85885.63799999999
Office Supplies,"Wednesday, August 31, 2022",23.968,85909.60599999999
Office Supplies,"Thursday, September 01, 2022",4993.394,90902.99999999999
Office Supplies,"Friday, September 02, 2022",689.751,91592.75099999999
Office Supplies,"Saturday, September 03, 2022",1442.418,93035.169
Office Supplies,"Sunday, September 04, 2022",1321.322,94356.491
Office Supplies,"Monday, September 05, 2022",1217.647,95574.13799999999
Office Supplies,"Tuesday, September 06, 2022",229.74,95803.878
Office Supplies,"Wednesday, September 07, 2022",,95803.878
Office Supplies,"Thursday, September 08, 2022",966.29,96770.16799999999
Office Supplies,"Friday, September 09, 2022",69.984,96840.15199999999
Office Supplies,"Saturday, September 10, 2022",553.754,97393.90599999999
Office Supplies,"Sunday, September 11, 2022",600.6,97994.506
Office Supplies,"Monday, September 12, 2022",196.268,98190.77399999999
Office Supplies,"Tuesday, September 13, 2022",858.37,99049.14399999999
Office Supplies,"Wednesday, September 14, 2022",699.488,99748.63199999998
Office Supplies,"Thursday, September 15, 2022",972.792,100721.42399999998
Office Supplies,"Friday, September 16, 2022",30.44,100751.86399999999
Office Supplies,"Saturday, September 17, 2022",600.1,101351.96399999999
Office Supplies,"Sunday, September 18, 2022",1292.358,102644.32199999999
Office Supplies,"Monday, September 19, 2022",1990.038,104634.35999999999
Office Supplies,"Tuesday, September 20, 2022",952.644,105587.00399999999
Office Supplies,"Wednesday, September 21, 2022",,105587.00399999999
Office Supplies,"Thursday, September 22, 2022",352.982,105939.98599999999
Office Supplies,"Friday, September 23, 2022",207.719,106147.70499999999
Office Supplies,"Saturday, September 24, 2022",1354.848,107502.55299999999
Office Supplies,"Sunday, September 25, 2022",793.862,108296.41499999998
Office Supplies,"Monday, September 26, 2022",538.71,108835.12499999999
Office Supplies,"Tuesday, September 27, 2022",34.737,108869.86199999998
Office Supplies,"Wednesday, September 28, 2022",99.136,108968.99799999998
Office Supplies,"Thursday, September 29, 2022",202.382,109171.37999999998
Office Supplies,"Friday, September 30, 2022",1.964,109173.34399999998
Office Supplies,"Saturday, October 01, 2022",64.716,109238.05999999998
Office Supplies,"Sunday, October 02, 2022",953.022,110191.08199999998
Office Supplies,"Monday, October 03, 2022",128.188,110319.26999999997
Office Supplies,"Tuesday, October 04, 2022",209.252,110528.52199999997
Office Supplies,"Wednesday, October 05, 2022",,110528.52199999997
Office Supplies,"Thursday, October 06, 2022",58.73,110587.25199999996
Office Supplies,"Friday, October 07, 2022",136.112,110723.36399999996
Office Supplies,"Saturday, October 08, 2022",509.824,111233.18799999995
Office Supplies,"Sunday, October 09, 2022",20.544,111253.73199999995
Office Supplies,"Monday, October 10, 2022",41.095,111294.82699999995
Office Supplies,"Tuesday, October 11, 2022",33.064,111327.89099999995
Office Supplies,"Wednesday, October 12, 2022",,111327.89099999995
Office Supplies,"Thursday, October 13, 2022",440.932,111768.82299999995
Office Supplies,"Friday, October 14, 2022",291.912,112060.73499999994
Office Supplies,"Saturday, October 15, 2022",1614.65,113675.38499999994
Office Supplies,"Sunday, October 16, 2022",,113675.38499999994
Office Supplies,"Monday, October 17, 2022",2261.73,115937.11499999993
Office Supplies,"Tuesday, October 18, 2022",,115937.11499999993
Office Supplies,"Wednesday, October 19, 2022",,115937.11499999993
Office Supplies,"Thursday, October 20, 2022",123.572,116060.68699999993
Office Supplies,"Friday, October 21, 2022",5499.44,121560.12699999993
Office Supplies,"Saturday, October 22, 2022",15.02,121575.14699999994
Office Supplies,"Sunday, October 23, 2022",451.266,122026.41299999994
Office Supplies,"Monday, October 24, 2022",15.552,122041.96499999994
Office Supplies,"Tuesday, October 25, 2022",,122041.96499999994
Office Supplies,"Wednesday, October 26, 2022",,122041.96499999994
Office Supplies,"Thursday, October 27, 2022",219.966,122261.93099999994
Office Supplies,"Friday, October 28, 2022",1485.277,123747.20799999994
Office Supplies,"Saturday, October 29, 2022",64.154,123811.36199999994
Office Supplies,"Sunday, October 30, 2022",159.002,123970.36399999993
Office Supplies,"Monday, October 31, 2022",1484.774,125455.13799999993
Office Supplies,"Tuesday, November 01, 2022",363.462,125818.59999999993
Office Supplies,"Wednesday, November 02, 2022",,125818.59999999993
Office Supplies,"Thursday, November 03, 2022",1913.076,127731.67599999993
Office Supplies,"Friday, November 04, 2022",1194.828,128926.50399999993
Office Supplies,"Saturday, November 05, 2022",464.82,129391.32399999994
Office Supplies,"Sunday, November 06, 2022",209.72,129601.04399999994
Office Supplies,"Monday, November 07, 2022",924.172,130525.21599999994
Office Supplies,"Tuesday, November 08, 2022",,130525.21599999994
Office Supplies,"Wednesday, November 09, 2022",,130525.21599999994
Office Supplies,"Thursday, November 10, 2022",2113.758,132638.97399999993
Office Supplies,"Friday, November 11, 2022",1021.728,133660.70199999993
Office Supplies,"Saturday, November 12, 2022",520.626,134181.32799999992
Office Supplies,"Sunday, November 13, 2022",611.098,134792.42599999992
Office Supplies,"Monday, November 14, 2022",113.596,134906.0219999999
Office Supplies,"Tuesday, November 15, 2022",1054.928,135960.94999999992
Office Supplies,"Wednesday, November 16, 2022",36.72,135997.66999999993
Office Supplies,"Thursday, November 17, 2022",75.508,136073.17799999993
Office Supplies,"Friday, November 18, 2022",1425.712,137498.88999999993
Office Supplies,"Saturday, November 19, 2022",532.214,138031.10399999993
Office Supplies,"Sunday, November 20, 2022",620.623,138651.72699999993
Office Supplies,"Monday, November 21, 2022",145.82,138797.54699999993
Office Supplies,"Tuesday, November 22, 2022",253.132,139050.67899999995
Office Supplies,"Wednesday, November 23, 2022",15.8,139066.47899999993
Office Supplies,"Thursday, November 24, 2022",1538.086,140604.56499999994
Office Supplies,"Friday, November 25, 2022",1115.728,141720.29299999995
Office Supplies,"Saturday, November 26, 2022",419.571,142139.86399999994
Office Supplies,"Sunday, November 27, 2022",802.554,142942.41799999995
Office Supplies,"Monday, November 28, 2022",2456.018,145398.43599999996
Office Supplies,"Tuesday, November 29, 2022",,145398.43599999996
Office Supplies,"Wednesday, November 30, 2022",543.98,145942.41599999997
Office Supplies,"Thursday, December 01, 2022",4382.352,150324.76799999998
Office Supplies,"Friday, December 02, 2022",3020.262,153345.02999999997
Office Supplies,"Saturday, December 03, 2022",1478.978,154824.00799999997
Office Supplies,"Sunday, December 04, 2022",752.346,155576.35399999996
Office Supplies,"Monday, December 05, 2022",1793.604,157369.95799999996
Office Supplies,"Tuesday, December 06, 2022",2287.98,159657.93799999997
Office Supplies,"Wednesday, December 07, 2022",,159657.93799999997
Office Supplies,"Thursday, December 08, 2022",463.891,160121.82899999997
Office Supplies,"Friday, December 09, 2022",588.049,160709.87799999997
Office Supplies,"Saturday, December 10, 2022",1668.492,162378.36999999997
Office Supplies,"Sunday, December 11, 2022",1451.6,163829.96999999997
Office Supplies,"Monday, December 12, 2022",211.813,164041.78299999997
Office Supplies,"Tuesday, December 13, 2022",15.936,164057.71899999995
Office Supplies,"Wednesday, December 14, 2022",216.93,164274.64899999995
Office Supplies,"Thursday, December 15, 2022",405.192,164679.84099999996
Office Supplies,"Friday, December 16, 2022",43.412,164723.25299999997
Office Supplies,"Saturday, December 17, 2022",10016.014,174739.26699999996
Office Supplies,"Sunday, December 18, 2022",4813.818,179553.08499999996
Office Supplies,"Monday, December 19, 2022",55.222,179608.30699999997
Office Supplies,"Tuesday, December 20, 2022",49.32,179657.62699999998
Office Supplies,"Wednesday, December 21, 2022",,179657.62699999998
Office Supplies,"Thursday, December 22, 2022",112.264,179769.89099999997
Office Supplies,"Friday, December 23, 2022",1589.751,181359.64199999996
Office Supplies,"Saturday, December 24, 2022",641.09,182000.73199999996
Office Supplies,"Sunday, December 25, 2022",205.138,182205.86999999997
Office Supplies,"Monday, December 26, 2022",175.06,182380.92999999996
Office Supplies,"Tuesday, December 27, 2022",74.002,182454.93199999997
Office Supplies,"Wednesday, December 28, 2022",,182454.93199999997
Office Supplies,"Thursday, December 29, 2022",452.67,182907.60199999998
Office Supplies,"Friday, December 30, 2022",602.988,183510.59
Office Supplies,"Saturday, December 31, 2022",429.392,183939.982
Office Supplies,"Sunday, January 01, 2023",506.338,506.338
Office Supplies,"Monday, January 02, 2023",453.834,960.172
Office Supplies,"Tuesday, January 03, 2023",2070.272,3030.444
Office Supplies,"Wednesday, January 04, 2023",,3030.444
Office Supplies,"Thursday, January 05, 2023",,3030.444
Office Supplies,"Friday, January 06, 2023",33.74,3064.1839999999997
Office Supplies,"Saturday, January 07, 2023",335.608,3399.792
Office Supplies,"Sunday, January 08, 2023",,3399.792
Office Supplies,"Monday, January 09, 2023",274.491,3674.283
Office Supplies,"Tuesday, January 10, 2023",,3674.283
Office Supplies,"Wednesday, January 11, 2023",,3674.283
Office Supplies,"Thursday, January 12, 2023",810.84,4485.123
Office Supplies,"Friday, January 13, 2023",4406.39,8891.512999999999
Office Supplies,"Saturday, January 14, 2023",508.39,9399.902999999998
Office Supplies,"Sunday, January 15, 2023",2029.704,11429.606999999998
Office Supplies,"Monday, January 16, 2023",5500.03,16929.637
Office Supplies,"Tuesday, January 17, 2023",,16929.637
Office Supplies,"Wednesday, January 18, 2023",,16929.637
Office Supplies,"Thursday, January 19, 2023",664.876,17594.513
Office Supplies,"Friday, January 20, 2023",39.24,17633.753
Office Supplies,"Saturday, January 21, 2023",1145.78,18779.533
Office Supplies,"Sunday, January 22, 2023",1212.422,19991.954999999998
Office Supplies,"Monday, January 23, 2023",57.018,20048.972999999998
Office Supplies,"Tuesday, January 24, 2023",308.314,20357.286999999997
Office Supplies,"Wednesday, January 25, 2023",,20357.286999999997
Office Supplies,"Thursday, January 26, 2023",52.63,20409.916999999998
Office Supplies,"Friday, January 27, 2023",14.016,20423.932999999997
Office Supplies,"Saturday, January 28, 2023",279.9,20703.833
Office Supplies,"Sunday, January 29, 2023",279.932,20983.765
Office Supplies,"Monday, January 30, 2023",290.524,21274.289
Office Supplies,"Tuesday, January 31, 2023",,21274.289
Office Supplies,"Wednesday, February 01, 2023",,21274.289
Office Supplies,"Thursday, February 02, 2023",316.56,21590.849000000002
Office Supplies,"Friday, February 03, 2023",900.127,22490.976000000002
Office Supplies,"Saturday, February 04, 2023",32.67,22523.646
Office Supplies,"Sunday, February 05, 2023",1891.812,24415.458
